Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.038395055,9.280094959308954,0.15904926110898576,9.359959304118128,8.497812635282186,378.1780448896392,127.9956669293511,979.2844129796886,184.04705643618777,-0.036582213,0.37472537,0.9999732,-0.989971,40.75152749490835,13.680950404866064,105,20,10,2.552363428539904,5.790257877927692,9.359459581575923,-73.60876288705487,2552.3634285399044,642.892446077406,3617.893695726638,1558.9893479320913,0.07987691,0.80409914,1.0,-0.9997033,1000.0,0.0,1000,1000,378.1780448896392,10,10000,60,214.40224081883207,0,23.933273036964238,238.3355138557963,266.99603364849463,0
0.028582511,9.305317206795255,0.15359763818004768,9.359971112021455,6.746847811433353,515.494009019536,167.368811599902,1174.5824287322016,81.53667496319989,-0.08947456,0.36858493,0.9999916,-1.0,55.39779005524862,17.86016263869915,126,9,10,1.7630446739757513,6.829018427936921,9.35996991392986,-70.57943423831438,1763.0446739757506,491.9683752579758,2869.18962891236,1211.886970914235,0.07920358,0.89048237,1.0,-1.0,1000.0,0.0,1000,1000,515.494009019536,20,20000,70,215.73287626774982,28.70355137786828,23.615346085978672,268.05177373159677,532.6970082947519,1
0.028974451,9.357625045198645,0.02194861708885201,9.359993396672468,8.579905945775039,7427.794833954215,3553.8626639020486,9359.039279259643,313.5251938769113,0.00045798233,0.076514766,0.9998682,-1.0,793.7692307692307,379.54135354827207,1000,34,10,2.556407900694325,6.186072031609749,9.35998380478463,-73.11351521918833,2556.4079006943243,1354.960936671111,6383.739934439316,1320.8740738820788,0.05060145,0.9039954,1.0,-1.0,1000.0,0.0,1000,1000,7427.794833954215,30,30000,80,208.20033388608135,26.35918865003623,22.106727323727682,256.66624985984527,793.7489639793057,2
0.028441472,9.338471196135748,0.08334374541898634,9.359990925966363,8.337419567233642,1532.0450900873527,1020.5778953374169,5478.878497486716,162.8829024090203,-0.035858404,0.26019835,1.0,-1.0,164.05737704918033,109.09202756556517,586,18,10,5.7606814912092075,5.71200155615048,9.359988149896152,-77.05907333080918,5760.6814912092095,3018.68562039373,9359.253272978702,1633.3194646780746,0.04361129,0.702746,1.0,-1.0,1000.0,0.0,1000,1000,1532.0450900873527,40,40000,90,222.47056109411642,30.702286351006478,24.069552841363475,277.2424002864864,1069.3667904247995,3
0.031452708,9.354891951948517,0.03943557317102049,9.359995441702388,7.850834089546669,4901.495638223425,4260.918141615229,9358.753109414598,230.14380921533885,-0.005091685,0.11037232,0.9999991,-0.99999994,523.95,455.12305753499237,1000,25,10,5.366506614409866,5.427471325714396,9.359996450719342,-51.793383021252325,5366.506614409866,2695.6044124013292,9359.55075502766,2578.543342173521,-0.08115237,0.7287786,1.0,-1.0,1000.0,0.0,1000,1000,4901.495638223425,50,50000,100,219.41701682424173,29.11044624214992,24.310545144835487,272.83800821122713,1339.9135453568306,4
0.01624443,9.33020145341038,0.11027905469004215,9.359998120970198,8.50395425653614,899.1084515969118,704.5123780629717,8683.469148557711,287.4964774950193,-0.069288455,0.277788,0.99999946,-0.99999994,96.36538461538461,75.26588226111734,928,31,10,4.771636252609151,5.87967233136043,9.359971635112279,-80.77638204045022,4771.6362526091525,2862.060133654267,9358.866964107006,2595.5198300025763,-0.036576353,0.7593491,1.0,-1.0,1000.0,0.0,1000,1000,899.1084515969118,60,60000,110,204.43024369655177,26.81632962403819,20.649442768422887,251.89601608901285,1590.7476305209566,5
0.025193237,9.329108752794186,0.11340379742358514,9.359998816740596,8.236247131015416,890.3523696357195,568.7939697612728,3694.297393271629,118.2781493369049,-0.06298493,0.27612284,0.9999999,-0.99999994,95.43809523809524,60.764561070464154,395,13,10,4.897753575308105,5.718333480029174,9.359992745886068,-48.23609459598171,4897.753575308105,2965.848278061838,9359.136897601915,2054.067338151208,-0.041091833,0.7558996,1.0,-1.0,1000.0,0.0,1000,1000,890.3523696357195,70,70000,120,203.20699992519803,25.762444810010493,20.972487370250747,249.94193210545927,1839.3992916014977,6
0.016316678,9.356991422368642,0.02656085387613621,9.359982485182389,8.570105724550306,6044.918297283123,4173.386642043883,9358.925997233548,296.7722632632048,-0.0038816347,0.09176674,0.90493387,-1.0,646.0322580645161,445.79515647891736,1000,32,10,3.640626038795936,5.359650891926523,9.359989523624117,-72.78938860811105,3640.6260387959364,2033.0732086170942,9358.73806763827,1727.0063730709394,-0.10363855,0.8651477,1.0,-1.0,1000.0,0.0,1000,1000,6044.918297283123,80,80000,130,198.00344050046988,24.469053678913042,19.797807221999392,242.2703014013823,2082.0536493901163,7
0.012923492,9.346088974827412,0.06898851559704688,9.359997372082367,8.51125458171854,2140.9812932668524,2820.686175503715,9357.642626553388,305.946398036584,-0.024574012,0.18130551,0.99999624,-1.0,229.07777777777778,301.37640650034587,1000,33,10,3.1729813841644083,6.125481882872225,9.35999302135569,-67.46923878192536,3172.9813841644077,1222.4454471771824,5973.075251605954,1973.3712346846119,-0.14503439,0.8725451,1.0,-1.0,1000.0,0.0,1000,1000,2140.9812932668524,90,90000,140,203.5871678243857,24.864542634924874,20.363528612768278,248.81523907207884,2333.3886102158576,8
0.00897499,9.327756629856706,0.11254367061414076,9.35999465849504,8.506021844201136,856.8699737133503,594.2429851368925,5788.528694929339,267.9865377242507,-0.07025742,0.2708291,0.9674387,-1.0,91.86238532110092,63.50770637192127,619,29,10,3.806880736265681,5.74291925426881,9.359995432158772,-61.07363978466594,3806.88073626568,1319.5482929933557,5898.446187156781,1599.4110307738306,-0.10780495,0.8434152,1.0,-1.0,1000.0,0.0,1000,1000,856.8699737133503,100,100000,150,204.32368209213018,27.377939932979643,19.703496180474758,251.40511820558459,2581.663909935858,9
