Disc CE Loss,Disc Acc,Grad Pen,Grad Pen W,Disc Rew Mean,Disc Rew Std,Disc Rew Max,Disc Rew Min,Reward Scale,QF1 Loss,QF2 Loss,VF Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.7040814,0.63671875,0.7246065,4.0,-1.1487796,0.23386088,-0.40396145,-1.8166922,2.0,0.88180596,0.89689654,0.2381486,-0.63923895,-0.0049083764,0.0006584021,-0.0034964532,-0.006932717,0.0064113485,0.0005304296,0.007501769,0.004120877,-0.0034683966,0.001754826,-0.0011408859,-0.005677511,-0.6554986,0.22020635,-0.2684605,-0.91819036,0.0001299198,0.00038806145,0.0009768915,-0.0006954377,-0.00070230145,9.028125e-05,-0.00050789973,-0.00087782217,1.0,0.0,1.0,1.0,13.594429347826088,0.7567065728534242,15.0,12.0,-0.06143413,0.0005022992,-0.06038442,-0.062070116,13.594429347826088,0.7567065728534242,15,12,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.017214783,0.60715854,0.99809545,-0.9988814,1000.0,0.0,1000,1000,13.594429347826088,6,10000,10,21.981743675773032,0,38.44970509398263,60.43144876975566,106.94414182275068,0
0.38556463,0.9824219,0.010087086,4.0,-1.503726,0.19986734,-0.38791913,-2.3035603,2.0,0.017737208,0.018524215,0.009053989,3.8057244,-4.4326878,1.0463732,-2.6277425,-6.5328217,-4.4332256,1.0471904,-2.6326444,-6.547945,-3.818461,1.0683724,-2.0309916,-5.821932,-0.68277943,0.11760634,-0.4193455,-1.3210084,-0.06299181,0.0089356,-0.049211364,-0.07544285,-0.14781116,0.0055529024,-0.13721937,-0.1682293,1.0,0.0,1.0,1.0,16.35322976287817,1.1863921625662897,19.0,14.0,-0.007822315,0.029974617,0.044415757,-0.06349011,16.35322976287817,1.1863921625662897,19,14,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.011261001,0.5842729,0.9961871,-0.99756545,1000.0,0.0,1000,1000,16.35322976287817,16,20000,20,36.61876327928621,46.55410892004147,41.003831801819615,124.1767040011473,233.04249933094252,1
0.26714277,0.9921875,0.0026515005,4.0,-1.5112207,0.20763472,-0.2862099,-2.4954467,2.0,0.009937277,0.009676104,0.028106201,13.436546,-14.056442,2.113149,-10.570523,-21.111607,-14.080729,2.1151524,-10.576641,-21.249083,-13.4609995,2.0190213,-10.473468,-19.816006,-0.68276536,0.26121905,0.0064029694,-2.790024,-0.038112998,0.14363204,0.4125824,-0.33646363,-0.16708313,0.015152108,-0.14762318,-0.24239548,1.0,0.0,1.0,1.0,14.076706544686841,0.7836466240639657,16.0,13.0,0.0026919956,0.06878363,0.0966645,-0.16874512,14.076706544686841,0.7836466240639657,16,13,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0637223,0.5806251,0.9991324,-0.9959934,1000.0,0.0,1000,1000,14.076706544686841,26,30000,30,37.15057422511745,48.468103832914494,41.06814534671139,126.68682340474334,358.59257785149384,2
0.25933832,0.99609375,0.0016472301,4.0,-1.4816997,0.13950904,-0.2836854,-1.9601395,2.0,0.05377275,0.05293471,0.12469516,22.681469,-22.84895,2.849525,-16.99942,-32.90406,-22.854567,2.8499446,-17.028324,-33.04775,-22.625845,2.80956,-17.861486,-33.585804,-0.58868706,0.31152576,0.40651357,-1.4079168,-0.13263436,0.23484844,0.6004024,-0.7811482,-0.19348638,0.023096627,-0.13982587,-0.31495297,1.0,0.0,1.0,1.0,17.59278803869833,1.2562809172757123,21.0,15.0,0.02748484,0.05909895,0.11510563,-0.15011811,17.59278803869833,1.2562809172757123,21,15,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.07248741,0.5726536,0.99640614,-0.99772453,1000.0,0.0,1000,1000,17.59278803869833,36,40000,40,34.36284555925522,47.31500521802809,40.20699681073893,121.88484758802224,480.1066251215525,3
0.266654,0.9921875,0.0013322922,4.0,-1.5099252,0.23015593,-0.3557077,-3.6043036,2.0,0.05027781,0.054336578,0.028931744,31.080553,-31.667446,2.0436456,-22.908627,-48.38153,-31.691467,2.0340989,-22.975664,-48.318737,-30.92749,1.9972821,-22.957897,-47.180733,-0.6587826,0.2808917,0.29189873,-1.7957175,-0.018629592,0.21963608,0.69719297,-0.64717835,-0.22429277,0.03805311,-0.18339652,-0.39054897,1.0,0.0,1.0,1.0,28.79136690647482,3.2921856905064333,39.0,24.0,0.051396176,0.055223554,0.16544892,-0.12021566,28.79136690647482,3.2921856905064333,39,24,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.01721415,0.57232445,0.99320906,-0.9964439,1000.0,0.0,1000,1000,28.79136690647482,46,50000,50,31.99492782901507,46.94409272598568,39.55007281573489,118.48909337073565,599.4611360442359,4
0.28325984,0.9785156,0.0013325955,4.0,-1.4696465,0.25909978,-0.30996108,-3.7948973,2.0,0.17574747,0.18320507,0.27578366,40.37092,-41.708035,3.9329093,-28.224384,-71.97923,-41.706795,3.911476,-28.258644,-71.61123,-40.34503,3.8889809,-27.82782,-69.75535,-0.6294916,0.374766,1.5794656,-2.7639642,0.012079475,0.27385622,1.344981,-0.8094968,-0.22527817,0.06918388,-0.15398274,-0.5236621,1.0,0.0,1.0,1.0,42.860813704496785,12.727581616837494,132.0,31.0,-0.036681827,0.05476578,0.19234201,-0.16481312,42.860813704496785,12.727581616837494,132,31,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0016677153,0.5594698,0.9965789,-0.9963892,1000.0,0.0,1000,1000,42.860813704496785,56,60000,60,30.23621183016803,47.81431127199903,39.71269266703166,117.76321576919872,718.357383125578,5
0.28488722,0.9824219,0.0013140137,4.0,-1.4354444,0.31063014,-0.32615373,-3.3976798,2.0,0.60299784,0.6256496,0.039137177,48.416477,-49.259666,5.0763836,-33.02438,-88.656334,-49.250786,5.0965886,-33.10202,-89.3599,-48.644073,5.138846,-32.667248,-90.34351,-0.6380103,0.3847201,1.1743624,-2.6153674,0.05099983,0.31057593,1.3503592,-0.82567626,-0.2685439,0.086510435,-0.15311874,-0.64116347,1.0,0.0,1.0,1.0,32.64926590538336,2.2659952275727364,37.0,29.0,0.079749465,0.073244944,0.22219567,-0.14794655,32.64926590538336,2.2659952275727364,37,29,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0071347635,0.5535508,0.99223334,-0.994429,1000.0,0.0,1000,1000,32.64926590538336,66,70000,70,31.595507460995577,48.9408820400713,41.64459104510024,122.18098054616712,840.0483140376164,6
0.27723706,0.9941406,0.0011934745,4.0,-1.4237415,0.2846846,-0.3246316,-4.784444,2.0,0.37771258,0.35093284,0.098563,57.07506,-57.39513,6.9927955,-37.005466,-127.12525,-57.39353,7.023396,-36.859024,-127.552505,-57.098534,6.897274,-37.52062,-126.2489,-0.57820153,0.3308963,0.57139426,-1.7780211,-0.0007703593,0.27549517,0.7744909,-0.8951084,-0.309943,0.08570525,-0.018974546,-0.663024,1.0,0.0,1.0,1.0,20.070210631895687,0.8361715160060412,22.0,18.0,0.07624481,0.093877554,0.18260074,-0.23279975,20.070210631895687,0.8361715160060412,22,18,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.0012011551,0.56133354,0.9951449,-0.99258786,1000.0,0.0,1000,1000,20.070210631895687,76,80000,80,31.190517059993,48.45760854706168,41.893790321890265,121.54191592894495,960.4241747796768,7
0.29127172,0.9824219,0.0014260602,4.0,-1.4473469,0.2974615,-0.31593522,-4.0942216,2.0,1.1393511,1.1375006,0.6161031,65.13073,-66.22266,9.062318,-42.631046,-156.25467,-66.24047,9.101426,-42.49739,-156.47491,-64.59058,8.941135,-42.11539,-155.37099,-0.5614071,0.41214436,0.9501183,-2.0490513,-0.06122944,0.31687894,0.6039858,-1.124523,-0.33348927,0.08697354,-0.22037527,-0.7797265,1.0,0.0,1.0,1.0,24.943890274314214,1.3261587707424523,28.0,22.0,0.061989464,0.0596074,0.12488985,-0.16359392,24.943890274314214,1.3261587707424523,28,22,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00038327975,0.56079173,0.9976785,-0.9948316,1000.0,0.0,1000,1000,24.943890274314214,86,90000,90,30.779957160935737,47.29272151400801,42.12804485310335,120.20072352804709,1081.3634979047347,8
0.28721315,0.9824219,0.0012947257,4.0,-1.4323492,0.18066281,-0.33741167,-2.3461652,2.0,3.0741553,3.0583916,0.06691888,73.26409,-74.16472,7.1220503,-47.50832,-142.95642,-74.13872,7.127252,-47.427856,-142.93195,-73.68202,7.0509586,-47.931347,-144.42332,-0.5289289,0.39608604,1.1645036,-2.058527,-0.06904028,0.3361101,0.6913878,-1.1741018,-0.34587583,0.091821864,-0.2296988,-0.87651813,1.0,0.0,1.0,1.0,24.56564417177914,0.6365532539901263,26.0,23.0,-0.09641675,0.09556433,0.26353976,-0.19223796,24.56564417177914,0.6365532539901263,26,23,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.004263715,0.54260993,0.99652094,-0.99500334,1000.0,0.0,1000,1000,24.56564417177914,96,100000,100,31.92143380199559,48.027109054033644,42.80498309689574,122.75352595292497,1205.0435841715662,9
