Inverse-Dynamic-MSE,Valid-InvDyn-MSE,State-Pred-Expt-MSE,State-Pred-Real-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Test Pred_Real_MSE,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.03558075,0.040048037,6.347844e-05,1613.9146,1.0,0.0,1.0,1.0,912.7727272727273,275.83788582462404,1000.0,38.0,-0.00012516751,0.11973893,0.8449833,-0.9918476,912.7727272727273,275.83788582462404,1000,38,10,0.25335186226329526,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.049597442,0.64777476,0.99990314,-0.99999857,1000.0,0.0,1000,1000,912.7727272727273,10,10000,15,55.05116977408761,0,57.90891200792976,112.96008178201737,155.5138938719174,0
0.020970669,0.023644442,2.634886e-05,2414.6877,1.0,0.0,1.0,1.0,118.19653179190752,271.70688599203,1000.0,32.0,-0.012739994,0.239284,0.9193612,-0.990599,118.19653179190752,271.70688599203,1000,32,10,0.703829868959589,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.05393246,0.6376379,0.9980791,-0.9999874,1000.0,0.0,1000,1000,118.19653179190752,20,20000,25,56.500364164065104,42.60882042499725,59.06840766587993,158.17759225494228,314.25184280995745,1
0.17132637,0.027811076,1.33321955e-05,2465.291,1.0,0.0,1.0,1.0,807.68,384.64058236228794,1000.0,37.0,-0.00047453927,0.083711386,0.9433721,-0.9744659,807.68,384.64058236228794,1000,37,10,0.010955757823462338,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.106003955,0.63306916,0.9994708,-0.9996587,1000.0,0.0,1000,1000,807.68,30,30000,35,62.930174634966534,43.17531510104891,60.55691346008098,166.66240319609642,480.56719516502926,2
0.040415775,0.030158794,2.2681616e-05,2487.174,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.523351e-05,0.07957121,0.956408,-0.9872152,1000.0,0.0,1000,1000,10,0.002040669017904359,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.039165866,0.641121,0.999604,-0.9999972,1000.0,0.0,1000,1000,1000.0,40,40000,45,64.22656839393312,42.82996077998541,62.247511263994966,169.3040404379135,649.9553675320349,3
0.022749115,0.031149754,9.653232e-06,3165.2202,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.680951e-05,0.07405697,0.94531363,-0.9927987,1000.0,0.0,1000,1000,10,0.001603773423023122,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.005417003,0.6351802,0.99856305,-0.99999964,1000.0,0.0,1000,1000,1000.0,50,50000,55,75.35823040298419,42.89056062704185,61.79911245685071,180.04790348687675,830.6366842478747,4
0.015759978,0.028898392,3.566261e-05,3877.7354,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.843833e-05,0.07996387,0.9582247,-0.99542415,1000.0,0.0,1000,1000,10,0.001453124951410205,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.03365154,0.64074755,0.9990986,-0.9999999,1000.0,0.0,1000,1000,1000.0,60,60000,65,64.24179460608866,43.54620767699089,61.61223674903158,169.40023903211113,1000.2249220589874,5
0.010817286,0.03196832,5.8737514e-06,3563.4944,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-8.573994e-05,0.076329365,0.95562327,-0.9920308,1000.0,0.0,1000,1000,10,0.0030448169094113775,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.0003359705,0.6402894,0.9998615,-0.9999998,1000.0,0.0,1000,1000,1000.0,70,70000,75,68.23988669284154,43.73825213999953,61.47476112493314,173.4528999577742,1173.2557477077353,6
0.010466871,0.0279432,2.1531074e-05,3586.6802,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-8.1443686e-05,0.07572333,0.9449002,-0.9924933,1000.0,0.0,1000,1000,10,0.003613166258243526,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.036210984,0.63754517,0.9990313,-0.9999999,1000.0,0.0,1000,1000,1000.0,80,80000,85,80.49467095796717,43.315504655009136,62.43093385192333,186.24110946489964,1359.4804873566027,7
0.020983305,0.023984408,4.088175e-06,3905.6438,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.103641e-05,0.075285986,0.934906,-0.9893954,1000.0,0.0,1000,1000,10,0.0022071803674545538,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0044070925,0.63701624,0.99894243,-0.9999997,1000.0,0.0,1000,1000,1000.0,90,90000,95,71.60469265596475,43.30479505599942,64.11096957093105,179.02045728289522,1540.0442384385387,8
0.021277795,0.030194335,5.451759e-06,3907.4924,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.3978e-05,0.06313884,0.9576889,-0.9831247,1000.0,0.0,1000,1000,10,0.008825780270744234,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.39741826,0.6122323,0.99930084,-0.9999998,1000.0,0.0,1000,1000,1000.0,100,100000,105,104.65926439396571,44.8491759239696,59.80910720204702,209.31754751998233,1749.5283127155271,9
