MSE,Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
6.2750216,0.49934858,0.7312810925362492,0.6607420032505968,6.249238571482845,-1.4483928410639972,731.2810925362492,110.89576570415416,1022.2251104370803,567.0845726329499,0.04472998,0.31685385,0.9789972,-0.9380448,1000.0,0.0,1000,1000,10,0.12734550575516523,0.9002734290269538,4.037569644756557,-4.0744968945672015,127.3455057551652,680.2805288378531,866.8300735061744,-614.4084419578954,0.021560103,0.48015553,0.9995308,-0.9993232,1000.0,0.0,1000,1000,731.2810925362492,6,10000,10,81.09319052682258,0,15.461658817250282,96.55484934407286,121.29207599372603,0
6.2750216,0.1828421,0.18140083747637906,0.6319560328753314,6.0659023691195095,-1.3371861661252273,181.4008374763791,198.23172569831243,456.2042303545601,-378.6034367304649,0.3021015,0.3771306,0.99069613,-0.95121306,1000.0,0.0,1000,1000,10,0.12273881270968456,1.0798933377846944,7.048457094334324,-1.1365390125976966,122.73881270968445,451.3989222230862,851.6034739425572,-503.26768219094816,0.23585258,0.46686757,0.9859196,-0.92321885,1000.0,0.0,1000,1000,181.4008374763791,16,20000,20,158.74392922897823,24.743154275929555,17.674718532245606,201.1618020371534,329.1792224422097,1
6.2750216,0.08595825,-0.28819597071546976,0.9376646159269755,7.071845313231023,-1.5041570556398765,-288.19597071546974,185.11516250526986,110.60339745649868,-665.8367039607616,0.43753603,0.4161724,0.99708205,-0.94726247,1000.0,0.0,1000,1000,10,-0.08269170065397122,0.7051349775512333,5.69498910527111,-1.7087980054959977,-82.69170065397121,312.9342005184442,357.80585035008966,-786.9459404361954,0.3846153,0.38797966,0.9941336,-0.948202,1000.0,0.0,1000,1000,-288.19597071546974,26,30000,30,142.74000757187605,31.504755509085953,17.92640964803286,192.17117272899486,514.74753168202,2
6.2750216,0.06831677,-0.31489927520075767,1.2159364895700724,6.858304499989906,-2.199095196666677,-314.89927520075844,368.7710534064278,476.78559799236297,-1089.2030314008136,0.35682762,0.5059496,0.9999982,-0.9829284,1000.0,0.0,1000,1000,10,-0.19020582191958468,1.6341179942329007,6.604744485030977,-2.322244743284691,-190.20582191958405,622.8590209009049,931.0554954317208,-1265.8921230654332,0.36992547,0.52304465,0.9999966,-1.0,1000.0,0.0,1000,1000,-314.89927520075844,36,40000,40,136.8168659324292,24.89869238086976,15.038828297285363,176.75438661058433,696.6961965046357,3
6.2750216,0.034825042,-0.7441233220629733,1.0742831880322554,6.686884465484294,-3.1148214465433455,-623.7613747192876,445.4750461421093,130.0092396643743,-1233.1809268230295,0.32058084,0.613793,0.9999961,-0.9999306,838.25,361.71365862147553,1000,13,10,-0.6441286387199266,1.3006726204392653,6.6475919419843486,-2.4707083591740315,-644.1286387199289,518.6665943684073,79.80978484612602,-1660.5150870245343,0.33175159,0.59610814,1.0,-1.0,1000.0,0.0,1000,1000,-623.7613747192876,46,50000,50,169.4113409211859,30.099122568033636,18.399936803849414,217.91040029306896,919.9391958734486,4
6.2750216,0.031205257,-0.6245940479399356,1.5439027488802457,6.872342632067905,-2.615117897348873,-600.9784444130627,560.1619740849875,576.5548979147945,-1488.9737358624213,0.31373462,0.6322614,0.9999986,-0.9999985,962.1904761904761,169.0893308699841,1000,206,10,-0.6947105479964585,1.2526062799985358,6.737289216675002,-3.135616006923377,-694.7105479964582,495.3943049430246,156.56730643481816,-1435.44013179382,0.33358768,0.6090708,0.9999991,-0.9999999,1000.0,0.0,1000,1000,-600.9784444130627,56,60000,60,128.81327230739407,35.46335053793155,15.464061081409454,179.74068392673507,1084.9325514284428,5
6.2750216,0.027706712,-0.5143485813759164,1.3746548718656835,7.105345525303335,-3.579986581488374,-469.8574290869003,538.1924517358653,560.2233938263363,-1262.1613262329508,0.2404506,0.6253746,1.0,-0.9999973,913.5,273.5822545414815,1000,32,10,-0.9339702479855274,1.1436528322163275,7.190537349884352,-3.2147725279563826,-933.9702479855277,421.5658241401646,-218.07162442249066,-1597.315224648443,0.30064014,0.6610956,1.0,-0.9999991,1000.0,0.0,1000,1000,-469.8574290869003,66,70000,70,132.24955797125585,20.67841717787087,14.910095923114568,167.8380710722413,1260.724574163556,6
6.2750216,0.021780878,-0.8051001905746589,1.2960638992918052,7.244388598579327,-3.029752519816391,-632.158476560833,694.9703816294331,920.1408183772553,-2038.2459422684785,0.23605575,0.6727917,1.0,-0.99999875,785.1923076923077,394.58342388190465,1000,12,10,-0.3804938943756075,1.835040598665098,6.9383826166400695,-4.137158481510209,-380.49389437561103,1033.3391616964827,1494.8878782983143,-1945.4280677403056,0.21372092,0.6500437,0.9999999,-0.9989555,1000.0,0.0,1000,1000,-632.158476560833,76,80000,80,152.51560731767677,28.63598819891922,19.12604838074185,200.27764389733784,1454.3367714963388,7
6.2750216,0.02747404,-0.5863666093403864,1.3377193359445618,7.075775893577102,-2.8078778864284533,-537.1384671834899,454.92785900328005,546.2949357873891,-1455.2643719510902,0.23383188,0.63926005,0.9982119,-0.9970413,916.0454545454545,265.6796562630758,1000,43,10,-0.39759795047118807,1.3580171663014795,6.939930938235776,-2.6010783545535148,-397.59795047118877,699.5828316635907,1003.4046712854998,-1361.5318902701122,0.2224468,0.60830885,0.9960908,-0.9912786,1000.0,0.0,1000,1000,-537.1384671834899,86,90000,90,120.12844517617486,21.96909529599361,12.83191837510094,154.92945884726942,1607.7915977474768,8
6.2750216,0.017550638,-0.6186238139348295,1.3747329100846644,7.0511763306124635,-2.7868057980325944,-453.2965996607449,630.0487310688336,777.9301968319348,-1793.887367069624,0.22663218,0.6487104,1.0,-0.9998912,732.75,423.46509596423647,1000,13,10,-0.9223742213958424,1.4428278771538918,7.4149502656790744,-3.1235440046126444,-922.3742213958427,805.1696996697835,273.94468124082755,-2639.179801390988,0.21822907,0.6965428,1.0,-0.9999832,1000.0,0.0,1000,1000,-453.2965996607449,96,100000,100,117.55407630954869,20.494699589908123,13.786607509013265,151.83538340847008,1767.3784173685126,9
