Disc CE Loss,Disc Acc,Grad Pen,Grad Pen W,Disc Rew Mean,Disc Rew Std,Disc Rew Max,Disc Rew Min,Reward Scale,QF1 Loss,QF2 Loss,Alpha Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,Alpha Mean,Alpha Std,Alpha Max,Alpha Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.67599356,0.49023438,0.8740325,4.0,-7.1032324,2.5164042,-0.5379899,-10.000046,2.0,1.0586473,1.0576187,-5.1221676,0.040702045,-0.007988865,0.0022036633,-0.00053117075,-0.013727896,-0.008774456,0.0022591848,-0.0016112346,-0.012844213,0.19994000899928854,0.0,0.19994000899928854,0.19994000899928854,-0.18258165,0.39213276,0.96047974,-1.6386619,-0.0033487633,0.0027443543,0.00043140794,-0.008882543,-0.0032467504,0.0024196606,0.0014483974,-0.009005177,1.9214121996280025,0.3372747815124883,2.5523994566092174,0.921580917911856,181.14496892361464,3.544129152080642,188.9295739118756,171.17964178210053,0.3514262,0.46792507,0.97270155,-0.6322028,94.27699530516432,2.2793801943511953,98,88,10,0.9908478221068144,0.5346531355604938,3.579927948577186,-1.1473027492137189,990.8478221068148,126.5171759832585,1152.3709096137445,831.2822313747722,0.21295427,0.64128524,0.9999422,-0.9997422,1000.0,0.0,1000,1000,181.14496892361464,6,10000,10,77.5255516297184,0,11.42064411798492,88.94619574770331,104.01272313389927,0
0.040824696,0.98046875,0.0007042093,4.0,-7.9014597,2.7361717,-0.34482357,-10.000046,2.0,5.5167255,2.5463338,1.9075053,238.90372,-242.32738,109.80044,-18.162956,-406.56192,-241.58348,109.24811,-18.087997,-405.6715,0.195883740880056,0.0,0.195883740880056,0.195883740880056,4.169815,2.0364885,10.121088,-2.0226362,0.31650466,1.4044327,2.4690113,-2.080016,-0.48025286,0.20221223,-0.08669205,-1.4265205,1.616634289174859,0.4023890854971631,2.3169621568866194,0.9020775773020897,76.56272982278948,5.093277316554978,79.12233293466876,51.483328980718156,0.18463016,0.49566507,0.91431475,-0.8546427,47.35933806146572,3.1312429327910927,48,32,10,1.1716110086985039,0.6330931895539752,3.779177164174718,-3.0211909073552032,1171.6110086985045,76.45960342093555,1266.4021348955596,1033.6435731564184,-0.1592681,0.69246984,0.99998116,-0.9996169,1000.0,0.0,1000,1000,76.56272982278948,16,20000,20,131.6190021391958,15.075804055202752,10.497679038438946,157.1924852328375,258.4791440879926,1
0.034670964,0.98828125,0.020309484,4.0,-8.057502,2.573942,-0.36421385,-10.000046,2.0,14.205551,12.550459,-0.20852658,570.7197,-576.76917,244.18198,-88.71008,-998.49866,-576.50024,244.0287,-91.62342,-1001.49835,0.49705201190705023,0.0,0.49705201190705023,0.49705201190705023,2.701599,2.5114026,9.069979,-3.4097426,0.07510781,1.2039673,2.4721963,-2.0643141,-0.45170507,0.15147242,-0.05446594,-0.84962773,0.26232205882531473,0.3299391675687589,1.0742445660268296,-0.11787600673857908,8.388858299718809,0.34793488064519856,9.38430242099124,7.291240751038039,0.32615718,0.5068583,0.93819857,-0.9399119,31.97923322683706,0.26730829608891327,33,31,10,1.183493485720848,0.6940351928728524,4.524998190761687,-1.1189007438782892,1183.4934857208484,227.6714337530674,1563.4253648665367,788.1973241957621,0.21443099,0.69016683,0.99999064,-0.99879694,1000.0,0.0,1000,1000,8.388858299718809,26,30000,30,119.68053086008877,12.349197646602988,8.54886785056442,140.57859635725617,399.21658784523606,2
0.040316634,0.9902344,0.01245218,4.0,-7.7990565,2.9292958,-0.35899365,-10.000046,2.0,37.56301,50.321163,0.2969153,831.39417,-824.75854,400.76416,-79.34566,-1582.2257,-822.6654,400.1666,-96.05374,-1588.0922,0.4422458774352206,0.0,0.4422458774352206,0.4422458774352206,3.3637304,2.3856142,11.35521,-3.0679815,0.29439846,1.2310674,2.8029933,-2.4216573,-0.5491981,0.17780422,-0.15699235,-1.4651873,1.9824120996436594,0.696448130438609,3.2527479656555434,0.7715446763574442,574.1065440568036,49.1546247711514,817.626193489873,499.18192340852636,0.038076177,0.35152724,0.98229444,-0.96797884,289.6,24.109512052892555,404,257,10,1.1552892295169552,0.887778844504921,6.296831660665948,-1.9647851904349414,1155.289229516956,369.1891538592115,1733.6765459534124,516.8417020770321,0.18068986,0.6469029,0.9995055,-0.9999816,1000.0,0.0,1000,1000,574.1065440568036,36,40000,40,114.08890926511958,12.508510190993547,8.373492410872132,134.97091186698526,534.4257651409134,3
0.046034712,0.9921875,0.009047058,4.0,-7.137741,3.0041025,-0.62871414,-10.000046,2.0,31.928663,26.088087,-0.00060444465,958.74786,-956.065,350.15182,-134.11137,-1657.2968,-958.48315,349.88455,-154.26161,-1661.334,0.7428412988992003,0.0,0.7428412988992003,0.7428412988992003,2.9979668,1.9490546,9.210945,-1.7226977,-0.20076396,1.1513113,2.4900887,-2.328144,-0.5667327,0.25678396,0.013554841,-1.685943,2.1543700055943407,0.5297479795875588,3.82194269390858,1.0053284996211493,423.39706992298187,10.82760240510689,442.205118132208,353.3512460007923,0.028340796,0.36073852,0.95933795,-0.9896451,196.52941176470588,3.585662851601052,206,173,10,1.219901667740716,0.6617818356225772,3.7620737702176035,-1.7233718567800895,1219.9016677407155,173.71480126808623,1670.4984663058676,1019.1093974686264,-0.046101958,0.58694154,1.0,-0.9999956,1000.0,0.0,1000,1000,423.39706992298187,46,50000,50,119.78451844211668,12.747081506066024,8.22179831750691,140.7533982656896,675.2004739106633,4
0.05997782,0.9921875,0.0014130797,4.0,-6.413163,3.2039175,-0.4041087,-10.000046,2.0,76.98287,59.633686,0.0055897906,989.60596,-992.50696,444.34073,-314.82333,-2262.5122,-992.2975,443.95602,-295.93323,-2270.6907,0.7103255673444477,0.0,0.7103255673444477,0.7103255673444477,3.0163379,2.2251096,8.994181,-5.615799,0.3111337,1.1334034,3.4658282,-2.3941157,-0.65047497,0.2262089,-0.11936873,-1.4082036,1.7292893789996013,0.2717016023714232,2.383707541355477,1.0069040331647225,271.75512389513267,4.3742285963810605,287.5683240585161,261.68249876131074,-0.059632905,0.26595426,0.9329027,-0.77643704,157.1484375,3.074821752328702,168,150,10,1.3625108541752438,0.8556386177749262,4.4913539856612905,-2.136139287807945,1362.5108541752438,163.15246175746674,1719.5922929726762,1175.5745315086854,-0.05755743,0.60620683,0.99966174,-0.99999684,1000.0,0.0,1000,1000,271.75512389513267,56,60000,60,117.59820810193196,12.769388082902879,8.480110011529177,138.84770619636402,813.9471255769022,5
0.07030584,0.984375,0.0049664993,4.0,-5.9631033,3.4973311,-0.5532767,-10.000046,2.0,32.477768,48.57278,-0.0209,913.05426,-909.3806,404.37375,-304.89914,-2073.2002,-906.5401,403.4587,-304.31863,-2058.5398,0.8582055266577134,0.0,0.8582055266577134,0.8582055266577134,2.8631172,1.9956897,8.642851,-2.3544717,-0.29188088,1.0879992,2.7296662,-3.1563728,-0.6870699,0.22407836,-0.22837174,-1.6461154,1.6115124122313167,0.33952454605043725,2.4180140360694233,1.00735522521485,1611.5124122313168,8.122830409981157,1629.5901141332406,1603.036683428479,0.1244895,0.4050122,0.99717087,-0.92750233,1000.0,0.0,1000,1000,10,1.3174297471486398,0.6135666821071406,4.4014031753135185,-1.551489906249444,1317.4297471486393,278.00922171570477,1886.4349228011522,1032.1980625277781,0.006894822,0.53690684,0.99974084,-0.9999224,1000.0,0.0,1000,1000,1611.5124122313168,66,70000,70,115.3199580158107,12.670371525920928,8.234501307830215,136.22483084956184,950.1923123551533,6
0.08566642,0.9765625,0.0016464482,4.0,-5.5279446,3.2732918,-0.9963478,-10.000046,2.0,47.71103,71.10322,-0.0883853,873.3521,-869.6196,379.83258,-345.08154,-1778.2362,-867.23157,377.45538,-354.539,-1790.9244,0.69173451458545,0.0,0.69173451458545,0.69173451458545,2.759972,2.1162047,11.136705,-3.4399211,0.050056007,1.0906882,2.9197721,-2.4065793,-0.7388652,0.2399187,-0.19970085,-1.5626187,1.6421760004232129,0.3352947905933086,2.124298790562764,1.0040025626409432,69.7454112791209,1.310632096193557,72.69450284927353,66.82762976709219,0.254359,0.21667947,0.9322897,-0.24723865,42.47133757961783,0.7246978392591206,44,41,10,1.3154001185045912,0.8142330622853113,5.325206464554038,-1.3617264061587195,1315.4001185045913,114.41176210083742,1490.535485017923,1060.2980740226112,0.028711824,0.5896795,0.9994187,-0.9999008,1000.0,0.0,1000,1000,69.7454112791209,76,80000,80,119.83853692281991,12.68407730711624,8.04224708583206,140.5648613157682,1090.6767159593292,7
0.06370797,0.9921875,0.0009880603,4.0,-6.413238,3.3114536,-0.22503692,-10.000046,2.0,29.588758,27.372196,-0.042228587,852.4132,-853.5125,381.2237,-332.49454,-1579.8754,-852.7948,381.5237,-343.02954,-1572.1306,0.6539407789452996,0.0,0.6539407789452996,0.6539407789452996,2.9005153,2.106177,11.881624,-2.2378967,0.07181036,1.0585884,3.0538192,-2.5955873,-0.8163349,0.22304939,-0.24523267,-1.6084311,1.9454254635455184,0.34281795238031737,2.5712893497901392,1.0060427774770744,465.0261652682197,5.606050217258022,475.5565824132967,453.73922814580743,-0.06264573,0.33984098,0.968872,-0.994997,239.03571428571428,3.675680787514155,245,232,10,1.5723101961232706,0.8725792640480301,5.356077936380507,-1.6130811398017806,1572.31019612327,361.22874198109724,2475.894945536419,1244.579734101283,0.030818306,0.54674757,0.9999921,-0.99997145,1000.0,0.0,1000,1000,465.0261652682197,86,90000,90,115.98301552608609,12.610865904949605,8.428201876580715,137.0220833076164,1227.664713118691,8
0.08719937,0.9765625,0.021184772,4.0,-5.187993,3.6755216,-0.6262917,-10.000046,2.0,207.0947,126.76767,-0.020932402,1107.639,-1094.6326,488.00546,-365.07697,-3708.8035,-1095.5073,487.22748,-396.4912,-3697.9731,0.7922223431551781,0.0,0.7922223431551781,0.7922223431551781,2.910096,2.1210356,8.601352,-2.938465,-0.44291678,1.066326,2.611165,-3.2387168,-0.7567143,0.25300136,-0.19180098,-1.5555198,2.5607375452086885,0.43819979365827216,4.726387901375488,1.0081495708100416,2310.8986299283274,455.02056338936404,2584.35968649763,934.8539753719097,0.09385233,0.45410442,0.99954826,-0.99386203,902.4347826086956,181.33917922116257,1000,358,10,2.066187455061066,0.7573257578879578,4.411096878396276,-1.6676829228734693,2066.187455061067,490.72246298029614,2662.0288608601977,1208.5511587866395,-0.04093292,0.55854154,0.9999903,-0.99981064,1000.0,0.0,1000,1000,2310.8986299283274,96,100000,100,118.73955538449809,12.574145460966974,8.021327776834369,139.33502862229943,1367.5053975014016,9
0.13024828,0.9824219,0.006365019,4.0,-3.8174863,3.08559,-0.55581987,-10.000046,2.0,43.458054,45.84172,-0.00942135,855.822,-860.95386,514.4323,-402.30466,-3255.231,-856.2324,512.28235,-401.60745,-3250.3044,0.928407588466842,0.0,0.928407588466842,0.928407588466842,2.8727894,2.1127782,9.393853,-4.271806,0.06540266,1.0990953,3.2469254,-2.6064467,-0.7886842,0.26525432,-0.32185796,-1.6703318,2.0138274403063936,0.2166215241004511,2.601680982228749,1.0056809873763846,2013.8274403063938,4.399634457353549,2021.33214528047,2006.6400336025756,-0.05797052,0.34125218,0.985252,-0.9286481,1000.0,0.0,1000,1000,10,2.256741256077735,0.6717064434078273,4.567681058369223,-0.5286446463572159,2256.7412560777357,317.4997655981708,2603.7951216608117,1566.9099661023126,0.038477372,0.5501842,0.99978983,-0.99950314,1000.0,0.0,1000,1000,2013.8274403063938,106,110000,110,120.2964221877046,13.07436513574794,8.074096758849919,141.44488408230245,1508.3770384569652,10
