Disc CE Loss,Disc Acc,Grad Pen,Grad Pen W,Disc Rew Mean,Disc Rew Std,Disc Rew Max,Disc Rew Min,Reward Scale,QF1 Loss,QF2 Loss,VF Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.68988925,0.6875,0.73623264,4.0,-1.2047037,0.23915109,-0.36408788,-1.6651133,2.0,0.9316036,0.9430858,0.24330938,-0.65114665,-0.005556553,0.0009852885,-0.0041598575,-0.007839978,0.0029703407,0.0011823537,0.0054906644,0.0012025363,0.0008284418,0.0010261312,0.0019952802,-0.0017043018,-0.66793865,0.22132649,-0.2652645,-0.91897714,0.0002881601,0.0002129628,0.0009864379,-0.0002786203,-0.00031174882,0.0004877229,0.0007610562,-0.0016719908,1.0,0.0,1.0,1.0,16.941574936494497,1.493697929980221,20.0,15.0,-0.030661594,0.00038594098,-0.03018784,-0.031571425,16.941574936494497,1.493697929980221,20,15,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.012858945,0.61019015,0.9988373,-0.99959934,1000.0,0.0,1000,1000,16.941574936494497,6,10000,10,22.28243935306091,0,38.38983122992795,60.67227058298886,107.90933151403442,0
0.35754076,0.99609375,0.008806518,4.0,-1.4961472,0.19876112,-0.34856233,-2.1795251,2.0,0.025873069,0.02620679,0.008549468,3.8574858,-4.602944,1.1470957,-2.9607918,-9.508622,-4.596825,1.1443334,-2.9587798,-9.530948,-3.9041555,1.144316,-2.310859,-8.9071,-0.68134964,0.119843535,-0.46366954,-1.6076331,-0.031066233,0.0033471787,-0.024389137,-0.036759466,-0.12257145,0.004881029,-0.09454514,-0.13259436,1.0,0.0,1.0,1.0,14.73343151693667,0.9136109591246173,17.0,13.0,-0.02080607,0.032108147,0.03392033,-0.08070664,14.73343151693667,0.9136109591246173,17,13,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.033874806,0.58328766,0.99826545,-0.99792653,1000.0,0.0,1000,1000,14.73343151693667,16,20000,20,36.255522177089006,47.26657400291879,41.21499781787861,124.7370939978864,232.66856879077386,1
0.26578587,0.9921875,0.0032034975,4.0,-1.4829597,0.14580573,-0.76075625,-2.0970006,2.0,0.032535646,0.041910164,0.09244169,13.739202,-13.95426,2.2330062,-11.291299,-20.158133,-13.911207,2.2343922,-11.212711,-20.144156,-13.670883,2.2554903,-10.82749,-20.288597,-0.6713425,0.18660684,-0.14846504,-1.1206541,-0.060912386,0.14055337,0.29839358,-0.28278995,-0.15881103,0.012843199,-0.13556531,-0.19991148,1.0,0.0,1.0,1.0,13.193931398416886,0.730500320498881,15.0,12.0,-0.017227484,0.06048369,0.0610903,-0.15995021,13.193931398416886,0.730500320498881,15,12,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.04837318,0.5799322,0.9955825,-0.99473965,1000.0,0.0,1000,1000,13.193931398416886,26,30000,30,37.52132955181878,47.302260226919316,41.273806974175386,126.09739675291348,358.62473030469846,2
0.2658029,0.9921875,0.0017935091,4.0,-1.462009,0.21735807,-0.27617878,-1.7785336,2.0,0.046059832,0.04523175,0.042773396,22.63839,-22.897308,2.5021112,-19.056414,-32.758957,-22.891132,2.5060902,-18.956535,-32.82223,-22.437588,2.4836555,-19.85847,-32.5056,-0.6455898,0.36052868,0.19678617,-3.5900526,-0.13986833,0.24098726,0.70578295,-0.6305893,-0.21415906,0.016904963,-0.19470988,-0.29816186,1.0,0.0,1.0,1.0,14.850779510022273,0.8689166220934645,17.0,13.0,0.012855054,0.07174476,0.10008566,-0.20784009,14.850779510022273,0.8689166220934645,17,13,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.057864033,0.5728503,0.9946947,-0.9947754,1000.0,0.0,1000,1000,14.850779510022273,36,40000,40,34.344490099931136,47.14473609498236,40.45439744926989,121.94362364418339,479.9367182198912,3
0.26897863,0.9941406,0.0019354037,4.0,-1.4601338,0.24303809,-0.3357535,-3.543874,2.0,0.32461092,0.31697157,0.02920035,31.387676,-31.805084,2.1600173,-26.651035,-47.751896,-31.802738,2.1686993,-26.541506,-47.700138,-31.253143,2.123023,-26.269943,-47.811954,-0.64395154,0.29055977,0.32985795,-2.0934076,-0.078482844,0.25102767,0.60271335,-0.7689893,-0.19960763,0.037248738,-0.15567069,-0.33858773,1.0,0.0,1.0,1.0,21.78867102396514,1.9236522822755011,27.0,18.0,0.04169359,0.055454094,0.1411726,-0.13330215,21.78867102396514,1.9236522822755011,27,18,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.029382663,0.5777495,0.9960447,-0.99742424,1000.0,0.0,1000,1000,21.78867102396514,46,50000,50,31.8091133661801,46.513942154007964,39.932132945163175,118.25518846535124,598.9882687102072,4
0.26694486,0.9980469,0.0012825816,4.0,-1.4595947,0.27553812,-0.29442018,-3.7490773,2.0,0.16213067,0.1734701,0.024480926,40.350903,-40.972214,1.7325367,-31.841991,-48.6436,-40.956497,1.7413822,-31.887949,-49.21449,-40.43357,1.6720364,-32.21106,-47.879017,-0.6687951,0.29966018,0.5004189,-2.183049,0.011559846,0.2299252,0.8096322,-0.9018359,-0.20409527,0.046045966,-0.16018888,-0.45957726,1.0,0.0,1.0,1.0,26.542440318302386,2.3196604954340523,32.0,22.0,0.056997046,0.064059384,0.18196163,-0.1480269,26.542440318302386,2.3196604954340523,32,22,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.008215593,0.5632945,0.99772817,-0.99545634,1000.0,0.0,1000,1000,26.542440318302386,56,60000,60,30.43780059204437,47.30658524099272,39.206175931030884,116.95056176406797,717.0506354820682,5
0.27911615,0.9863281,0.0011433525,4.0,-1.4411328,0.3214488,-0.31820294,-4.1401906,2.0,0.26285276,0.2226026,0.015651684,48.785076,-49.468533,2.621355,-37.56304,-62.443474,-49.476456,2.6411843,-37.428474,-62.640324,-48.924988,2.582766,-37.850937,-62.625748,-0.6381637,0.28221413,0.20314449,-1.8094738,-0.019691706,0.26366258,1.0423425,-1.1361679,-0.24638543,0.060196735,-0.17655769,-0.54977113,1.0,0.0,1.0,1.0,32.28387096774193,3.2582497551939817,41.0,27.0,0.06519665,0.06572465,0.20600465,-0.12049937,32.28387096774193,3.2582497551939817,41,27,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0012992605,0.55434364,0.99224955,-0.9949064,1000.0,0.0,1000,1000,32.28387096774193,66,70000,70,31.896279949811287,48.40547591797076,40.19431898207404,120.49607484985609,837.6272620549425,6
0.28813356,0.984375,0.0013499567,4.0,-1.4021044,0.26684126,-0.31373274,-2.6334326,2.0,0.5859258,0.56657505,0.032096673,56.937588,-57.19217,4.593961,-42.44972,-106.4855,-57.197395,4.624279,-42.338238,-106.24382,-56.79754,4.639608,-42.44703,-107.328285,-0.57926995,0.36941093,0.8562882,-2.215935,0.018427039,0.2957541,0.97808707,-0.95092654,-0.32007247,0.069185495,-0.20291787,-0.6242173,1.0,0.0,1.0,1.0,46.96244131455399,6.563771506336969,80.0,38.0,0.06404226,0.058340088,0.19411251,-0.052540477,46.96244131455399,6.563771506336969,80,38,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.003499432,0.5551374,0.99584824,-0.9948335,1000.0,0.0,1000,1000,46.96244131455399,76,80000,80,31.53365164506249,48.50874446006492,40.3953012493439,120.43769735447131,958.8454074362526,7
0.2919977,0.98046875,0.0013481261,4.0,-1.4455335,0.23393637,-0.3578018,-2.8950353,2.0,6.6768103,6.4028826,0.69289523,64.26674,-65.429855,7.760631,-47.718163,-151.46312,-65.49794,7.7411857,-47.748344,-150.37671,-63.82044,7.767256,-46.72766,-151.75449,-0.6251588,0.35003474,0.33790803,-2.2622511,-0.016867327,0.28639695,0.7186313,-0.7612782,-0.30093804,0.06897604,-0.18695766,-0.63325125,1.0,0.0,1.0,1.0,16.78271812080537,0.8921375400367241,19.0,15.0,0.056729823,0.109133154,0.18983375,-0.3273957,16.78271812080537,0.8921375400367241,19,15,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0009452899,0.5593887,0.99765515,-0.9955037,1000.0,0.0,1000,1000,16.78271812080537,86,90000,90,32.08202465984505,49.292571188067086,40.11374970886391,121.48834555677604,1078.4107627951307,8
0.27883318,0.9902344,0.0017927431,4.0,-1.4236757,0.2626161,-0.32331145,-4.1663847,2.0,0.41475976,0.43818456,1.5700481,72.2468,-73.77326,3.7867627,-52.831398,-99.2532,-73.8469,3.7993128,-53.034676,-100.40148,-71.5112,3.587674,-52.11352,-95.855415,-0.59182215,0.39242113,0.9751072,-2.9614294,-0.039886523,0.29007602,0.97023606,-0.74891657,-0.31120038,0.07322073,-0.21973643,-0.6391148,1.0,0.0,1.0,1.0,19.663064833005894,1.2257194822775703,23.0,17.0,0.04832089,0.07261723,0.12410662,-0.22941808,19.663064833005894,1.2257194822775703,23,17,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,7.965571e-05,0.56146884,0.9961272,-0.99220335,1000.0,0.0,1000,1000,19.663064833005894,96,100000,100,33.29383732599672,47.35464677109849,39.8044418169884,120.45292591408361,1199.3854071272071,9
