Disc CE Loss,Disc Acc,Grad Pen,Grad Pen W,Disc Rew Mean,Disc Rew Std,Disc Rew Max,Disc Rew Min,Total Rew Mean,Total Rew Std,Total Rew Max,Total Rew Min,Reward Scale,QF1 Loss,QF2 Loss,VF Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Test Pred_Real_MSE,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.689173,0.48828125,0.809607,4.0,-1.1884472,0.37567475,-0.4075192,-1.8412868,-1.1884472,0.37567475,-0.4075192,-1.8412868,2.0,1.1220565,1.1138783,0.24993253,-0.6586038,0.0015892454,0.0007282558,0.0043902453,-0.000119789736,-0.0038740349,0.000743595,-0.0022492954,-0.005877136,-0.0028212906,0.0006760808,-0.0016800178,-0.0040761633,-0.6736764,0.21768732,-0.26356244,-0.9205417,-0.00038252363,0.0004907496,0.00016735087,-0.0010389646,0.0012009426,0.0004471303,0.0021577575,0.0005282181,1.0,0.0,1.0,1.0,20.42448979591837,3.137237222900592,31.0,16.0,0.020983985,0.00059971545,0.022559686,0.020196555,20.42448979591837,3.137237222900592,31,16,10,1.5905970157351834,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.008802504,0.60980314,0.9987943,-0.9994477,1000.0,0.0,1000,1000,20.42448979591837,6,10000,10,25.72858323599212,0,39.857591898879036,65.58617513487116,128.4455278760288,0
0.38394684,0.9375,0.008980905,4.0,-1.4848919,0.23412314,-0.30281404,-2.2371473,-1.4848919,0.23412314,-0.30281404,-2.2371473,2.0,0.018796649,0.018500697,0.025999753,4.0505323,-4.6009016,1.6767771,-1.2736448,-8.188591,-4.614462,1.6786538,-1.3095087,-8.197396,-4.0941095,1.7526811,-0.7168934,-7.9392276,-0.6920102,0.12808351,-0.4752344,-1.7509642,0.020049173,0.0033730874,0.026700443,0.011825573,-0.13316035,0.008360091,-0.11690243,-0.15508208,1.0,0.0,1.0,1.0,13.285524568393095,0.6901048073638715,15.0,12.0,-0.028298205,0.045658644,0.04158755,-0.114467785,13.285524568393095,0.6901048073638715,15,12,10,1.3661977301544874,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.038668957,0.58109236,0.9983278,-0.9966528,1000.0,0.0,1000,1000,13.285524568393095,16,20000,20,41.499529081978835,62.882464490947314,39.70897348516155,144.0909670580877,270.59181248012464,1
0.26698598,0.9941406,0.0019827671,4.0,-1.4934177,0.21162124,-0.30742872,-2.9417827,-1.4934177,0.21162124,-0.30742872,-2.9417827,2.0,0.014460837,0.01624194,0.052145254,12.618947,-13.513414,3.5225976,-8.338078,-21.7778,-13.528654,3.5272295,-8.397828,-21.897533,-12.57189,3.416737,-7.622523,-19.83858,-0.66829115,0.23600374,0.07753897,-1.9408689,-0.106484324,0.13293386,0.25466,-0.47270313,-0.1532928,0.014970762,-0.13519347,-0.2249247,1.0,0.0,1.0,1.0,12.567211055276381,0.5642224700033448,14.0,12.0,-0.0066524395,0.087427355,0.09821269,-0.22027756,12.567211055276381,0.5642224700033448,14,12,10,1.8240773441218434,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.077266544,0.5737023,0.99274164,-0.9971408,1000.0,0.0,1000,1000,12.567211055276381,26,30000,30,42.25478727219161,60.9337898719823,40.544876707019284,143.7334538511932,414.6212838223437,2
0.26678848,0.9921875,0.0013588001,4.0,-1.5073698,0.19507587,-0.3858601,-3.3993857,-1.5073698,0.19507587,-0.3858601,-3.3993857,2.0,0.08726631,0.087855324,0.14317548,19.852036,-21.00074,3.051028,-18.50061,-34.694424,-20.982931,3.049987,-18.460478,-34.88012,-19.8246,3.0095556,-17.552755,-32.491917,-0.6255708,0.31317568,0.55108166,-1.4714906,-0.12925316,0.22323129,0.54480195,-0.7492498,-0.19249824,0.015244134,-0.17452799,-0.261669,1.0,0.0,1.0,1.0,19.69685039370079,1.514571585582595,23.0,17.0,0.03553399,0.056469318,0.12146024,-0.15260121,19.69685039370079,1.514571585582595,23,17,10,1.4545768690295342,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.064556964,0.57877225,0.99425435,-0.995881,1000.0,0.0,1000,1000,19.69685039370079,36,40000,40,42.57011096877977,61.23259432706982,39.8147127002012,143.6174179960508,560.7301273673074,3
0.2627899,0.9941406,0.0012640049,4.0,-1.4865544,0.1693937,-0.28782457,-2.7608562,-1.4865544,0.1693937,-0.28782457,-2.7608562,2.0,1.1156509,1.1031504,0.037152417,28.479923,-29.611774,1.9943779,-24.335012,-55.34695,-29.61396,1.9887886,-24.179546,-55.2163,-28.72919,1.8884,-24.124298,-53.955887,-0.6717942,0.27269587,1.0766983,-2.343411,-0.04721454,0.21504726,1.2278293,-0.6199819,-0.20820174,0.036645763,-0.18103833,-0.4799144,1.0,0.0,1.0,1.0,26.897849462365592,2.792134824925943,34.0,22.0,0.05103583,0.058239497,0.16384842,-0.13950577,26.897849462365592,2.792134824925943,34,22,10,0.785133889358338,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.055490516,0.5685832,0.9931126,-0.9946205,1000.0,0.0,1000,1000,26.897849462365592,46,50000,50,43.54730060417205,63.73528121900745,39.902522377087735,147.18510420026723,707.3888318536337,4
0.27036756,0.9921875,0.0012288496,4.0,-1.4582442,0.2679263,-0.29539096,-3.4055896,-1.4582442,0.2679263,-0.29539096,-3.4055896,2.0,0.079824984,0.069183335,0.030054031,38.04718,-38.697937,2.477565,-28.916174,-48.69365,-38.691082,2.4688349,-28.95914,-48.689056,-38.147087,2.3790064,-29.612194,-47.574707,-0.6040259,0.31947446,1.0632882,-1.6531951,-0.09605903,0.24313182,1.2444868,-0.69312507,-0.24328172,0.049431328,-0.1867678,-0.5122332,1.0,0.0,1.0,1.0,33.857868020304565,4.414646617898556,50.0,27.0,0.055866975,0.05930436,0.18604752,-0.110693164,33.857868020304565,4.414646617898556,50,27,10,1.261840812481881,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.029492103,0.57092386,0.9944567,-0.9957298,1000.0,0.0,1000,1000,33.857868020304565,56,60000,60,42.95017627684865,63.213561540003866,41.06083648081403,147.22457429766655,856.609622298507,5
0.272175,0.9902344,0.0015587525,4.0,-1.4396245,0.20583299,-0.3112324,-1.8990947,-1.4396245,0.20583299,-0.3112324,-1.8990947,2.0,0.1938374,0.17787308,0.05219509,46.398266,-46.731037,3.383881,-34.49625,-61.58603,-46.70229,3.3819568,-34.60719,-61.47593,-46.265102,3.3523207,-35.04835,-60.374493,-0.59506685,0.3260768,1.0310111,-2.10423,-0.0691432,0.24962164,0.8465148,-1.0056812,-0.23634359,0.06444973,-0.1737382,-0.5412875,1.0,0.0,1.0,1.0,30.342424242424244,2.060675132532187,35.0,27.0,0.08017023,0.077681005,0.21697018,-0.17365715,30.342424242424244,2.060675132532187,35,27,10,0.9281218488306681,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.017550025,0.5602088,0.99393237,-0.9966771,1000.0,0.0,1000,1000,30.342424242424244,66,70000,70,42.289382848190144,65.20199354400393,39.61041224771179,147.10178863990586,1003.989974628319,6
0.2807856,0.9863281,0.0016645836,4.0,-1.4169314,0.32696614,-0.32676113,-3.7109284,-1.4169314,0.32696614,-0.32676113,-3.7109284,2.0,0.08483489,0.08540447,0.021056037,54.581383,-54.950024,4.158421,-38.43365,-103.608475,-54.968884,4.1464434,-38.498856,-103.49985,-54.436417,4.0449986,-39.259228,-103.02694,-0.570982,0.31415105,0.943588,-1.7510891,-0.021023717,0.27829623,0.561684,-1.0207205,-0.2626252,0.08393246,-0.17480169,-0.7230308,1.0,0.0,1.0,1.0,25.335443037974684,1.2076274442988126,28.0,23.0,0.086221464,0.09070814,0.21527877,-0.24427156,25.335443037974684,1.2076274442988126,28,23,10,0.8475008084683534,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.016461259,0.5574906,0.99707466,-0.9914107,1000.0,0.0,1000,1000,25.335443037974684,76,80000,80,42.757183063193224,65.48687058698852,41.62730747484602,149.87136112502776,1150.6688729923917,7
0.27930984,0.98828125,0.0014493653,4.0,-1.4316196,0.26126012,-0.32191712,-3.9925904,-1.4316196,0.26126012,-0.32191712,-3.9925904,2.0,0.30571836,0.26765913,0.06090172,62.895477,-63.41871,4.8604774,-43.69615,-107.56404,-63.42024,4.8653727,-43.733833,-108.08158,-63.04956,4.735004,-44.190983,-107.780266,-0.56648004,0.42115328,0.76431966,-3.0306864,-0.052534737,0.29477513,0.8132819,-0.9261796,-0.3336404,0.13669336,-0.1994449,-0.96794903,1.0,0.0,1.0,1.0,19.90049751243781,0.9834702246787307,22.0,18.0,0.060889386,0.08741608,0.14074798,-0.27982914,19.90049751243781,0.9834702246787307,22,18,10,0.642740181201124,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0009924092,0.55807805,0.9951206,-0.9895502,1000.0,0.0,1000,1000,19.90049751243781,86,90000,90,42.78908932278864,62.29627927800175,39.93948184419423,145.02485044498462,1297.082692332333,8
0.28281724,0.98828125,0.0011349745,4.0,-1.4836541,0.28765285,-0.34898618,-4.0528116,-1.4836541,0.28765285,-0.34898618,-4.0528116,2.0,0.17778212,0.23836492,0.27760935,70.5426,-71.54669,4.7323112,-48.574677,-114.768105,-71.52573,4.6606255,-48.391335,-113.91917,-70.313614,4.469155,-48.62195,-109.55436,-0.60763806,0.40965587,0.4107177,-3.1546855,-0.0138657605,0.3076983,0.5837132,-1.0283949,-0.31840378,0.103822894,-0.21648249,-0.9629214,1.0,0.0,1.0,1.0,26.681333333333335,2.2183593537166657,32.0,23.0,0.044710707,0.045800563,0.10284984,-0.14493436,26.681333333333335,2.2183593537166657,32,23,10,0.5842356146507133,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,4.2967968e-05,0.5673752,0.99128646,-0.99326664,1000.0,0.0,1000,1000,26.681333333333335,96,100000,100,42.24386595305987,63.69135744695086,40.56188640918117,146.4971098091919,1444.9249736926286,9
