Disc CE Loss,Disc Acc,Grad Pen,Grad Pen W,Disc Rew Mean,Disc Rew Std,Disc Rew Max,Disc Rew Min,Reward Scale,QF1 Loss,QF2 Loss,Alpha Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,Alpha Mean,Alpha Std,Alpha Max,Alpha Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.67778873,0.5527344,0.76117563,4.0,-3.531912,1.4874978,-0.3616371,-7.082345,2.0,1.1749935,1.1669406,-5.0878744,-0.01621217,0.003146348,0.0028582735,0.012132152,-0.0034048746,-0.0023327726,0.0016236256,0.0021641855,-0.0076603373,0.19994000899928985,0.0,0.19994000899928985,0.19994000899928985,-0.1612739,0.4062045,0.83296394,-0.8731455,0.00073502905,0.0035086263,0.008475734,-0.0039705783,-0.0005454785,0.0007618806,0.0021012446,-0.003431321,1.0340318286092998,0.06659162895203408,1.1031788911615874,0.8179209512329851,68.98026328652638,1.1456195985414175,72.09069249067834,66.36649795981101,0.08685987,0.13082936,0.46538013,-0.30225947,66.71,1.2593252161375947,70,64,10,1.0861865554398318,0.7163639427618729,3.809088651118202,-1.6805153515185405,1086.186555439832,237.93275388181237,1626.814618529748,767.3671828319802,0.07433201,0.584553,0.9996858,-0.99950826,1000.0,0.0,1000,1000,68.98026328652638,6,10000,10,84.02227402105927,0,10.803476851899177,94.82575087295845,108.92487007658929,0
0.08276143,0.9902344,0.0014072509,4.0,-3.1182847,1.4292513,-0.5317282,-7.813298,2.0,3.2713804,3.1385307,-0.35617483,114.37195,-115.186516,50.139748,-15.503215,-220.74684,-115.16077,50.041775,-15.217678,-221.46404,0.2054592152471723,0.0,0.2054592152471723,0.2054592152471723,2.7749095,2.1971848,8.069782,-2.6588244,0.15491696,1.0859396,2.531094,-2.5279906,-0.7278071,0.30514336,-0.017848868,-1.6568458,1.769550927728917,0.35747424071808886,2.6026855822473958,0.9867816382951901,113.48946815338346,4.557671987814534,131.3173082344808,103.02820223867256,0.13986726,0.30583236,0.9527202,-0.9451358,64.13461538461539,2.4273720581075455,73,59,10,1.2841888948330729,0.7081126798016111,4.799820504606109,-1.264975209549119,1284.188894833073,51.80384520069016,1348.523770676659,1207.7681721907447,0.051498607,0.47255147,0.9970489,-0.9984428,1000.0,0.0,1000,1000,113.48946815338346,16,20000,20,140.3824942233041,14.109777946956456,11.112729620654136,165.60500179091468,275.04354642378166,1
0.10062873,0.9824219,0.0020029743,4.0,-2.7365835,0.9830708,-0.6567776,-5.766913,2.0,3.0941443,3.099195,-0.6126375,242.16562,-243.28024,72.63832,-75.33082,-448.87683,-243.28305,72.70679,-75.72081,-449.3785,0.1907438137410699,0.0,0.1907438137410699,0.1907438137410699,2.6301062,2.201141,9.704745,-3.8774877,0.15962338,1.0165756,2.5482347,-2.421424,-0.7929916,0.23623535,-0.084392816,-1.4579862,1.7818766204802614,0.36507196144533915,2.4337649669365233,1.003576051689348,92.47755009865564,2.6000565582036743,98.69623757773225,84.31661007026898,0.25736833,0.34643152,0.86948574,-0.9240926,51.898963730569946,1.28064465782557,55,48,10,1.3165186699285114,0.7152624858266899,4.669957908831881,-0.5931792870328226,1316.518669928511,95.67872477556115,1567.6876165668773,1245.2761407863125,0.03816863,0.48503616,0.998586,-0.9996699,1000.0,0.0,1000,1000,92.47755009865564,26,30000,30,141.8500061808154,14.626967683900148,10.814318932127208,167.29129279684275,441.92114294786006,2
0.11067055,0.9863281,0.0019475908,4.0,-2.4843173,0.6918522,-0.12851058,-3.9970095,2.0,2.36974,2.312748,-0.48913628,336.34662,-337.5285,81.59194,-165.75749,-664.6883,-337.5874,81.50874,-165.84698,-664.6671,0.13309777170286605,0.0,0.13309777170286605,0.13309777170286605,2.7573986,2.0097597,9.06625,-3.382751,-0.19271381,0.9838378,3.0786626,-2.915139,-0.87658787,0.28354695,0.02133806,-1.6153249,1.8735667880372282,0.4342083147638137,2.7345066808030998,1.0049653476819604,110.96171586665454,2.0013325838288143,115.4029148245568,106.08539191152181,0.3014493,0.34309006,0.9554386,-0.95596904,59.22485207100592,0.9404003343086923,61,57,10,1.4864816117009452,0.9355959599631907,5.236516698778312,-0.02533151031455492,1486.4816117009443,172.24199488839474,1779.1768846341322,1246.292135866791,0.011963191,0.50190866,0.9999144,-0.99983853,1000.0,0.0,1000,1000,110.96171586665454,36,40000,40,139.39991648728028,14.213150524999946,11.144420958124101,164.75748797040433,606.6062317416072,3
0.1377947,0.9707031,0.0020547058,4.0,-2.5680575,0.8752705,-0.19772774,-4.053669,2.0,2.094443,2.0761838,0.2454555,381.1579,-381.6676,63.834743,-181.9047,-473.6135,-381.63074,63.58883,-187.57817,-472.19147,0.1457519603529487,0.0,0.1457519603529487,0.1457519603529487,3.1274428,1.8573108,9.6622,-2.0348976,-0.043708134,1.0641906,2.917283,-2.8989418,-0.9582095,0.29588357,-0.085456096,-1.7578615,1.6902453401351272,0.3615782743540631,2.1089669261685406,1.0053829249653925,46.96534482603244,1.001458408041164,49.25124862372874,45.3119046764502,0.5106946,0.278581,0.9892313,-0.2378398,27.78611111111111,0.6336195746913906,29,27,10,1.622062939438291,1.086527895347278,5.733387831478194,-0.9073175968955,1622.0629394382913,388.2529446104007,2649.3695514065184,1145.8935895015052,0.09509905,0.57231903,0.9999983,-0.9999686,1000.0,0.0,1000,1000,46.96534482603244,46,50000,50,137.4145322437398,14.138643085025251,11.512927800882608,163.06610312964767,769.5101568088867,4
0.15597543,0.9667969,0.0020729464,4.0,-2.4860742,0.8682932,-0.35555962,-4.475337,2.0,5.0371723,6.335764,0.03337851,406.49008,-411.20193,88.53721,-221.4075,-558.658,-411.7681,88.513954,-222.89758,-558.9326,0.1655308168285597,0.0,0.1655308168285597,0.1655308168285597,3.0185575,1.7962359,10.574711,-3.9830964,0.19574332,0.95912963,2.4972117,-3.7182608,-0.99195904,0.3374519,-0.11295778,-2.224821,1.6461866933137643,0.31122035392684994,2.0914135646241605,1.004489558304406,60.533673921045114,0.7036695511342085,62.47038526913895,59.02813024549336,0.3456673,0.4051464,0.99228865,-0.8963917,36.77205882352941,0.44086999158591966,38,36,10,1.8213232305822384,0.9363710411037923,5.102872150523233,-0.04251200595129008,1821.3232305822373,266.79111313020854,2284.002274368995,1500.4052914558497,0.052708402,0.5315764,0.9999908,-0.99963915,1000.0,0.0,1000,1000,60.533673921045114,56,60000,60,137.39292715210468,13.977723601739854,11.628697770182043,162.99934852402657,932.6334152305499,5
0.15272854,0.98046875,0.0048251306,4.0,-2.3995547,0.7709672,-0.3348933,-4.4065814,2.0,5.77674,6.081518,0.0756369,441.41275,-441.35028,87.3252,-195.00807,-560.56726,-441.15634,87.28951,-198.33203,-562.2815,0.17685970829780284,0.0,0.17685970829780284,0.17685970829780284,3.0436614,1.9518,9.102063,-3.109711,0.1670127,0.91650975,2.8824055,-2.5423045,-1.0669885,0.31283236,-0.17706877,-2.0391421,1.8378208358365236,0.42244088564526616,2.551220292160849,1.0055591393034071,103.1238851077794,2.112078232634629,107.50348327834337,98.14870735271234,0.2898013,0.33800128,0.9867235,-0.57794684,56.11204481792717,1.0201309951624218,58,54,10,2.0325592622609676,0.975239440320706,5.142209264062783,-0.19424252794273383,2032.5592622609668,232.5941915922995,2584.10527171776,1656.7042565026034,0.042755347,0.52189416,0.99945897,-0.999789,1000.0,0.0,1000,1000,103.1238851077794,66,70000,70,137.89230553992093,14.101585420314223,11.70794769236818,163.70183865260333,1097.4533320022747,6
0.17383033,0.9765625,0.0020677256,4.0,-2.0444422,0.8117079,-0.40272057,-4.1513567,2.0,5.403564,5.0617824,-0.32938117,443.76303,-441.85602,97.14525,-220.68274,-576.8988,-441.80798,96.91394,-223.60277,-576.1843,0.17486772999484174,0.0,0.17486772999484174,0.17486772999484174,2.8110712,1.9184715,9.682321,-2.3968596,0.02503899,0.92108107,2.7548642,-2.9852948,-1.1177566,0.30383182,-0.17923349,-2.0550208,1.6922707467165305,0.3243703782791891,2.1538380365872922,1.00470310226662,73.47244901416782,1.611440062067243,78.22037453829749,69.03823480307814,0.3829128,0.379817,0.9837113,-0.51720494,43.41648590021692,0.9174551088196327,46,41,10,2.3942902201831058,0.7028798534639736,5.104780896325158,0.20196839621841903,2394.2902201831052,181.80760640183627,2661.5384022209287,2059.727539537129,0.17428914,0.5164295,0.99923086,-0.9999399,1000.0,0.0,1000,1000,73.47244901416782,76,80000,80,139.95781524525955,15.224349033087492,11.678047908470035,166.86021218681708,1263.8511267988943,7
0.23747689,0.9628906,0.004001148,4.0,-1.713855,0.7142536,-0.42268124,-5.3187156,2.0,6.9148116,12.827087,0.01583714,392.0064,-396.43533,113.870995,-262.16583,-598.3197,-397.97055,113.80845,-264.633,-606.28455,0.2348189407021518,0.0,0.2348189407021518,0.2348189407021518,3.01093,1.7217481,8.781778,-3.1689887,0.11244202,0.8840751,2.4404216,-3.553042,-1.1247977,0.31156006,-0.20348266,-2.1463733,1.712422570548173,0.3674573825729484,2.310141400887799,1.0058073021849332,77.97360500211965,1.499432259872451,81.1855408017594,74.49675587309369,0.2802691,0.35282728,0.97243005,-0.69288516,45.53409090909091,0.7530070571376961,47,44,10,2.5781079345248585,0.8728791479750415,6.087887492210233,-0.18785862527617928,2578.107934524859,382.0599950546728,2862.0107335049947,1763.1502872061992,0.16947296,0.53180677,0.99962354,-0.9998957,1000.0,0.0,1000,1000,77.97360500211965,86,90000,90,138.22958378726617,14.759222057182342,11.634954249951988,164.6237600944005,1428.7729403167032,8
0.28333017,0.96484375,0.0043220744,4.0,-1.6648128,0.82359195,-0.5711479,-4.4146147,2.0,5.282894,10.564331,-0.30137935,360.8987,-359.3308,79.24526,-293.7248,-704.82526,-355.655,79.72788,-288.63364,-702.71313,0.2785405867640878,0.0,0.2785405867640878,0.2785405867640878,2.764106,1.784619,8.888135,-3.2343416,0.2898686,0.83238155,2.361603,-2.7930708,-1.0829471,0.3015452,-0.28913853,-1.8328207,1.9287260135817297,0.484913679894589,2.8198275741014314,1.0056263286034601,121.35204427592218,2.787662959230721,128.36862279525576,114.6084279843207,0.20150577,0.25613347,0.9735638,-0.6115627,62.918238993710695,1.2360850831634178,66,60,10,2.767020590462289,0.9116883533918507,5.34607479694305,0.3137466487344415,2767.0205904622894,392.9447688459734,3102.677653819626,2057.397194111574,0.14086027,0.53201926,0.99948025,-0.99993104,1000.0,0.0,1000,1000,121.35204427592218,96,100000,100,140.15186358010396,15.059523720294237,11.270510526839644,166.48189782723784,1595.699933225289,9
