Inverse-Dynamic-MSE,Valid-InvDyn-MSE,State-Pred-Expt-MSE,State-Pred-Real-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Test Pred_Real_MSE,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.4240361,0.4976515,0.52592087,3761.1233,-1.207176420593359,0.8282831104685259,3.343021022145024,-3.792341745508536,-656.6387200232944,784.7090642595504,51.22193011632177,-2545.7729079851374,0.22735402,0.7176123,1.0,-1.0,543.9459459459459,469.2043838615705,1000,12,10,1708.0672943911247,-1.7739401933364771,0.7105049637358879,1.6804182336041205,-4.777902500410225,-1773.9401933364766,325.0324909322203,-1107.1555141565834,-2282.7074613517566,0.010605742,0.8314375,1.0,-1.0,1000.0,0.0,1000,1000,-656.6387200232944,10,10000,15,67.87453772127628,0,88.06224021548405,155.93677793676034,225.33761659031734,0
0.5889891,0.6878262,0.29902035,4806.0986,-1.2653073216021165,0.9012571723054864,3.723529615990379,-3.8469837625286285,-1067.7084948785862,832.8524587360745,42.70637130293251,-2265.217463316934,0.16436963,0.7390731,1.0,-1.0,843.8333333333334,349.500437132138,1000,35,10,1089.6748125491833,-2.306282416451979,0.6300244072510874,2.647100935274654,-4.384456741924579,-2306.2824164519793,127.25238167322924,-1983.7398306425755,-2429.645635072086,0.14218374,0.9025176,1.0,-1.0,1000.0,0.0,1000,1000,-1067.7084948785862,20,20000,25,74.52378650335595,69.43550606677309,90.21033563558012,234.16962820570916,459.2463537384756,1
0.22691807,0.54717803,0.19347124,5126.5664,-2.0106103983899337,0.8735472927431936,5.112059764407775,-3.7525024477911115,-1286.9791496944047,1054.209531513014,71.40253376831832,-2726.5629679435688,0.24157506,0.84359604,1.0,-1.0,640.09375,464.80791458508696,1000,13,10,3567.51733887007,-2.416453030433833,0.7191345372276591,2.3807539680146075,-4.385515603374655,-2416.4530304338327,234.3155076544176,-1947.4188111259589,-2707.1493651161427,0.2460768,0.898016,1.0,-1.0,1000.0,0.0,1000,1000,-1286.9791496944047,30,30000,35,71.332994365599,69.19137679273263,90.5600002729334,231.08437143126503,690.1678980286233,2
0.2927755,0.44160712,0.16685034,4960.999,-2.217426695447387,0.882830777914285,5.886135404079784,-4.248189979754578,-1338.6735397280352,1150.5808206836482,99.14411489176541,-2876.1201496032413,0.27612045,0.86568713,1.0,-1.0,603.7058823529412,473.99041498200114,1000,11,10,5830.367654311751,-2.4087728096690926,0.7508635153594218,2.4057742813534446,-5.43293795750942,-2408.772809669092,222.6788562211667,-2018.7119671475393,-2810.4810853103318,0.25410277,0.8967555,1.0,-1.0,1000.0,0.0,1000,1000,-1338.6735397280352,40,40000,45,70.52989893080667,69.12851546704769,93.12074959371239,232.77916399156675,924.1471274397336,3
0.30922085,0.39491796,0.18435784,4898.5957,-2.198118715622109,1.0621740955156613,5.572208216422254,-3.6255560814585586,-1223.6392212342842,1185.2464619218042,134.10217537534984,-2655.829589468917,0.30868268,0.8561802,1.0,-1.0,556.6756756756756,481.19850677432566,1000,11,10,4478.699206277776,-2.550384441174492,0.5596034918452163,2.6309716435735724,-4.483556001631634,-2550.3844411744935,91.94242580600506,-2364.2359869049437,-2656.1478909145576,0.27137998,0.9044715,1.0,-1.0,1000.0,0.0,1000,1000,-1223.6392212342842,50,50000,55,86.35850258124992,70.23727900721133,91.80706596095115,248.4028475494124,1174.2543963342905,4
0.32165426,0.33543807,0.12669253,5043.9204,-2.0218104041047136,0.7158769532719477,4.881564303256542,-3.717584129840745,-1466.462410605812,985.3304047247642,79.53441087672597,-2757.5736202086805,0.2893059,0.8265844,1.0,-1.0,725.3214285714286,434.4908394210589,1000,12,10,2225.430886213811,-2.713061461800015,0.5591521703783642,3.488138827289645,-4.337650130798367,-2713.0614618000145,129.059932886874,-2537.028304358782,-2937.3216368875705,0.39028746,0.88576394,1.0,-1.0,1000.0,0.0,1000,1000,-1466.462410605812,60,60000,65,84.08904475532472,71.95965866185725,90.22114964108914,246.2698530582711,1418.156860456802,5
0.23841718,0.28844756,0.10751315,5600.4307,-1.9192192188534605,0.912002929366124,5.811744679142912,-3.8119286857783417,-962.4650331425848,1032.5111295761203,110.00548264132206,-2463.7066397926474,0.2667167,0.82954454,1.0,-1.0,501.4878048780488,486.85692403972786,1000,11,10,3489.7808643131116,-2.599614168327177,0.6274394988572828,3.7124211834194707,-4.954559809494023,-2599.614168327177,102.24836368790046,-2450.223629782913,-2829.0888530897237,0.3331594,0.89559853,1.0,-1.0,1000.0,0.0,1000,1000,-962.4650331425848,70,70000,75,78.67003275314346,69.60917642619461,91.13195789791644,239.4111670772545,1658.6085852184333,6
0.2669212,0.26892537,0.098598406,6642.022,-1.7636014059122866,0.9283959576558601,6.5858091777337435,-3.66839001296868,-1177.28927399835,934.4947558303287,217.96889841268518,-2360.9300266513796,0.26246962,0.8081776,1.0,-1.0,667.5483870967741,450.24673083369606,1000,12,10,1947.5005789682682,-2.4994462437502913,0.6434753714440745,2.569783311229102,-4.171931511430525,-2499.446243750291,188.29475664437578,-2175.0602787251346,-2891.92818030229,0.23834817,0.9122861,1.0,-1.0,1000.0,0.0,1000,1000,-1177.28927399835,80,80000,85,80.82859642617404,70.64854948921129,88.80177155602723,240.27891747141257,1898.9949727221392,7
0.24247864,0.23899521,0.11081497,5470.665,-2.0280901483610454,0.8979000902325952,5.353329418609135,-4.037818803206941,-1155.1663470039753,1099.685528771316,156.22381840030403,-2932.3374507549006,0.29840654,0.832221,1.0,-1.0,569.5833333333334,481.42043158183924,1000,11,10,3063.0170877115374,-2.5194942501682225,0.6208026706959385,2.4677499318317695,-4.720193057358571,-2519.494250168222,177.95751399879225,-2185.467862603342,-2900.1176065859463,0.31735694,0.8893096,1.0,-1.0,1000.0,0.0,1000,1000,-1155.1663470039753,90,90000,95,85.24499620357528,70.78344999719411,93.74941699579358,249.77786319656298,2149.2256536004134,8
0.18467048,0.24444619,0.11958861,5427.7827,-1.625156290994208,0.9377163363077293,6.898998484837264,-4.004111120632325,-725.857039586177,906.4945119432309,315.0995563543654,-2939.358405415452,0.25171566,0.7910976,1.0,-1.0,446.63829787234044,477.2376376487841,1000,11,10,1069.8009723872813,-2.547002802155655,0.586703034857094,2.7212164024443997,-4.867532155474688,-2547.0028021556545,256.5040646551146,-2282.0938595194148,-2938.2967432267355,0.34366143,0.88182193,1.0,-1.0,1000.0,0.0,1000,1000,-725.857039586177,100,100000,105,91.69674872187898,71.22460280172527,93.28233237657696,256.2036839001812,2408.2343607745133,9
