Inverse-Dynamic-MSE,Valid-InvDyn-MSE,State-Pred-Expt-MSE,State-Pred-Real-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Test Pred_Real_MSE,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.63176936,0.76839083,0.47762442,501.95148,0.10073174646013884,0.7693545799814969,3.7390191358788925,-4.0354646325782175,1.8119032308414544,4.837608186794833,26.747044817936253,-5.149506116361102,0.08509985,0.7525538,0.9999346,-0.9998771,17.987410071942445,18.039321153545714,109,10,10,10.371114871020694,0.45060722023198735,1.2490597615857448,6.939547052237304,-6.973829451018706,450.60722023198724,389.34119162177404,881.8196882903317,-227.43241525411952,0.11223694,0.80130833,1.0,-1.0,1000.0,0.0,1000,1000,1.8119032308414544,10,10000,15,50.93152518919669,0,41.78728314535692,92.71880833455361,127.40897187334485,0
0.9042938,1.1039562,0.33269894,241.68454,0.3690721567227929,1.0515598649839855,4.2116819058935695,-2.5896425910699175,10.109652751979128,23.20236755213682,271.82406933708006,-0.9506939609004554,0.17291495,0.7003216,0.9999999,-0.99999964,27.39207650273224,31.640407735980038,225,9,10,9.32241393763115,0.6360127787432316,1.2003125786914193,7.822995817024006,-7.901734232154972,636.0127787432319,381.30979889959,1236.9735558805867,39.64743288912354,0.057189945,0.8170698,1.0,-1.0,1000.0,0.0,1000,1000,10.109652751979128,20,20000,25,57.769255820894614,34.717458352213725,46.007457483094186,138.49417165620252,266.5080329324119,1
0.5885196,0.9872977,0.24566466,207.8125,0.37385653015913356,0.964499908801058,4.309093359758455,-2.964593900865518,8.129347701992899,31.495050487264013,346.2815268731799,-1.1235786156952374,0.18580815,0.6718725,1.0,-0.9999938,21.744565217391305,39.479507243660834,394,9,10,10.110682034292362,0.8846190084543406,0.9009904747388773,5.762621457306785,-4.756464768715797,884.6190084543407,339.09668887683245,1355.2700614843277,278.0462385537416,0.048122518,0.83401805,1.0,-1.0,1000.0,0.0,1000,1000,8.129347701992899,30,30000,35,61.79289166512899,35.32714108400978,45.98680678103119,143.10683953016996,409.92512217583135,2
0.5978739,0.85064393,0.2272164,216.0412,-0.05957307008666339,0.7180757823847939,4.8840548674419635,-1.8781196840284646,-0.5803513890566332,13.951164502468497,410.4167068962045,-2.009161579347815,0.1686666,0.62639356,0.99999994,-0.999984,9.74184120798831,10.16237331474918,284,9,10,3.11820297243071,0.9359452078872007,0.9183026054929964,5.551688347774251,-3.3583938354327154,935.9452078872007,223.41898844226546,1276.6475662646085,634.979296997844,0.1117028,0.8306729,1.0,-1.0,1000.0,0.0,1000,1000,-0.5803513890566332,40,40000,45,59.93980190507136,35.636260910891,46.46307708416134,142.0391399001237,549.390457310481,3
0.7696777,0.8189742,0.1570108,176.26083,0.9660164480877184,1.233634059702466,4.67174425813536,-2.703419484173879,48.434066052398016,95.822925788225,438.12663636733964,-0.7099296267976081,0.30173185,0.6409849,1.0,-0.99999666,50.13793103448276,74.8099114218892,499,9,10,12.280695081788236,1.0420253541209807,0.7860666486346354,4.66748333505487,-4.282611541215195,1042.0253541209806,208.77289869982874,1232.8332836909608,555.2342549550345,0.14977886,0.8743608,1.0,-1.0,1000.0,0.0,1000,1000,48.434066052398016,50,50000,55,61.16470487532206,33.06481464300305,46.249508866108954,140.47902838443406,694.5583632311318,4
0.7635681,0.72914606,0.13793014,208.44157,-0.0186220812105184,0.7653287731232394,4.613257981414773,-1.0665389512202175,-0.17334393324114003,12.431319226452446,239.75903655575655,-2.083514776574458,0.16890042,0.6355019,0.9999902,-1.0,9.308515588645882,5.294863229950749,117,8,10,1.5601900906268007,0.8457124659752268,0.9363357167662512,4.903107449500035,-4.934053564353089,845.7124659752268,336.2577162115685,1216.8873437250484,337.5054947856067,0.1857531,0.850763,1.0,-1.0,1000.0,0.0,1000,1000,-0.17334393324114003,60,60000,65,60.486381124705076,37.75599130592309,46.08978257304989,144.33215500367805,838.6264263547491,5
0.5701408,0.71318126,0.15047902,277.27835,1.4042524411435173,1.148180204920273,5.118864498572369,-3.658882220049807,206.0151081353544,147.71290442193143,967.5903860670103,18.079785221532713,0.25745496,0.6224859,1.0,-1.0,146.7080291970803,137.99450748531964,1000,31,10,15.266314408680211,0.5943148718979397,1.1675313046633615,5.333830154431179,-5.357449235959688,594.3148718979397,487.014048683846,1218.455744441928,-57.230030244525736,0.14452694,0.8650839,1.0,-1.0,1000.0,0.0,1000,1000,206.0151081353544,70,70000,75,71.18534695333801,37.49314817599952,49.19813937926665,157.87663450860418,999.158378072083,6
0.6831002,0.6758171,0.109512165,293.41046,-0.2368031377486111,0.6530473913582913,0.8501853791814352,-1.2432748258013617,-1.9446825823731386,0.6117411126935886,-0.2512684137905571,-2.6182892425405346,0.16398697,0.6782598,0.980124,-0.99775773,8.212233169129721,0.4088890449142361,9,8,10,1.1195991596633876,0.8021144974179404,1.0565428541141262,5.407168312398229,-6.123504055524365,802.1144974179404,442.16585535256235,1244.9744812927506,65.58628041407697,0.20702395,0.87286866,1.0,-1.0,1000.0,0.0,1000,1000,-1.9446825823731386,80,80000,85,65.87658375012688,40.14896975294687,48.91379414824769,154.93934765132144,1151.7171185105108,7
0.58401644,0.6362291,0.09691117,390.80115,1.158942138173318,1.3019576345423913,5.7412970890171495,-3.684795160549542,109.9951434078619,156.6419022386703,944.8712136898652,-1.2434636534953585,0.27541927,0.6503119,1.0,-1.0,94.90995260663507,137.08079205430175,1000,9,10,18.120870923060732,0.5374410113745618,1.1993584480829416,4.751941916382691,-7.805129471575485,537.4410113745619,266.71304808994637,1137.4884800382365,88.18523107977462,0.062662065,0.8610022,1.0,-1.0,1000.0,0.0,1000,1000,109.9951434078619,90,90000,95,75.76494012307376,37.78999255900271,55.75887586292811,169.31380854500458,1330.2814894216135,8
0.66996753,0.6644579,0.09533805,491.70697,0.050257656935756845,0.9288532037704684,4.630109419393085,-2.5649657697586585,0.506374377186467,19.25744871369964,399.0618854489328,-2.3987675655261516,0.20732789,0.6368942,1.0,-1.0,10.075566750629722,11.24337285884558,216,8,10,3.043217399589753,0.5946685827491055,1.2708772995299444,6.19685307415444,-7.7368979250851,594.6685827491057,410.321855611798,1234.5032996738655,130.7824911755912,0.08781236,0.8922591,1.0,-1.0,1000.0,0.0,1000,1000,0.506374377186467,100,100000,105,80.34874740056694,47.02950966707431,58.11618302855641,185.49444009619765,1513.4766491733026,9
