State-Pred-Expt-MSE,State-Pred-Real-MSE,Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Test Pred_Real_MSE,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.0031229549,103.617035,0.035261277,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.7726214e-05,0.10809796,0.9848107,-0.95816433,1000.0,0.0,1000,1000,10,0.0007774022188744034,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.006866804,0.25098738,0.9914161,-0.99864966,1000.0,0.0,1000,1000,1000.0,10,10000,60,18.62177833286114,0,48.48639884777367,67.10817718063481,144.76942597876769,0
0.00040890876,92.99571,0.007469914,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.088128e-05,0.07166898,0.9876923,-0.9725099,1000.0,0.0,1000,1000,10,0.0011180121125424318,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-8.278396e-05,0.107909285,0.99138176,-0.982692,1000.0,0.0,1000,1000,1000.0,20,20000,70,18.712330345180817,77.66406893497333,46.536566573078744,142.9129658532329,288.11379263782874,1
0.00024326696,0.003508647,0.0002261415,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.09575e-05,0.06407065,0.9722142,-0.96484774,1000.0,0.0,1000,1000,10,0.0013093139027447723,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.02538e-05,0.069974974,0.98262227,-0.96851087,1000.0,0.0,1000,1000,1000.0,30,30000,80,19.22489130892791,78.12731694197282,46.75201359379571,144.10422184469644,432.46111404546537,2
9.45794e-05,0.005446992,5.4155364e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.1461676e-05,0.06312394,0.9733098,-0.9655335,1000.0,0.0,1000,1000,10,0.0013448571975041162,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.32437e-05,0.083108835,0.97602177,-0.9597778,1000.0,0.0,1000,1000,1000.0,40,40000,90,18.977546773850918,78.38349560904317,46.3260687639704,143.68711114686448,577.7197486180812,3
0.00013903665,0.0016597016,3.490996e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.0841547e-05,0.06276523,0.9680337,-0.96069473,1000.0,0.0,1000,1000,10,0.001342741890817365,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.883988e-05,0.074677,0.96935767,-0.9565994,1000.0,0.0,1000,1000,1000.0,50,50000,100,18.740584263112396,79.96022721705958,46.712529995827936,145.4133414759999,722.1157800750807,4
0.00042452617,0.0016569764,1.8607381e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.349939e-05,0.06476228,0.9714239,-0.9669375,1000.0,0.0,1000,1000,10,0.001957661466440574,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.8868427e-05,0.079361364,0.9687142,-0.9615138,1000.0,0.0,1000,1000,1000.0,60,60000,110,18.83958210190758,78.93616080004722,46.63569174706936,144.41143464902416,866.2600123772863,5
0.00018965517,0.001995738,4.6381756e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.824952e-05,0.067767635,0.9713056,-0.972726,1000.0,0.0,1000,1000,10,0.005199759595851177,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00028682707,0.096143804,0.9731138,-0.9769797,1000.0,0.0,1000,1000,1000.0,70,70000,120,18.89627151109744,78.6803189580096,46.735199533984996,144.31179000309203,1009.5435890583321,6
9.404308e-05,0.0072951973,5.9037502e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.571832e-05,0.063263826,0.9709133,-0.9597707,1000.0,0.0,1000,1000,10,0.0015254809233838137,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-4.8864087e-05,0.091728985,0.96285695,-0.93380815,1000.0,0.0,1000,1000,1000.0,80,80000,130,18.47588756424375,77.64780307293404,46.26166611013468,142.38535674731247,1148.8585368606728,7
8.250715e-05,0.004261451,1.3531174e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.819561e-05,0.06430927,0.97070146,-0.9622325,1000.0,0.0,1000,1000,10,0.0018066439291907904,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.869879e-05,0.09067336,0.97155386,-0.96820956,1000.0,0.0,1000,1000,1000.0,90,90000,140,17.446960033732466,74.58069185400382,43.7971000620164,135.82475194975268,1281.9637548753526,8
0.0001754,0.0022171645,0.00027686026,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.9795886e-05,0.0669786,0.975573,-0.96283376,1000.0,0.0,1000,1000,10,0.0018718817531628016,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-8.12127e-05,0.08544572,0.9778955,-0.9740463,1000.0,0.0,1000,1000,1000.0,100,100000,150,17.107619508868083,71.86257035797462,41.965826281229965,130.93601614807267,1417.549558402272,9
0.0002666682,0.0010086673,0.00015663373,1.0,0.0,1.0,1.0,874.4782608695652,324.09578154361526,1000.0,37.0,-0.0003987482,0.07448206,0.97810775,-0.9803316,874.4782608695652,324.09578154361526,1000,37,10,0.005421233895895234,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.570078e-05,0.088601194,0.9768317,-0.9585887,1000.0,0.0,1000,1000,874.4782608695652,110,110000,160,19.046239243005402,76.52311497693881,47.58857856725808,143.1579327872023,1561.5910228925059,10
0.000114665396,0.0026098338,0.00017798142,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.6508226e-05,0.06902946,0.9825171,-0.9722747,1000.0,0.0,1000,1000,10,0.0029283229050390686,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.062245e-05,0.0673349,0.98052037,-0.9740635,1000.0,0.0,1000,1000,1000.0,120,120000,170,18.136920852819458,77.40806461602915,46.06160180096049,141.6065872698091,1697.7053649143782,11
0.0002852492,0.0004147489,0.00016986029,1.0,0.0,1.0,1.0,954.1428571428571,205.07937736498067,1000.0,37.0,-0.0001587842,0.07604478,0.9855812,-0.9850716,954.1428571428571,205.07937736498067,1000,37,10,0.005321776083612364,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.299857e-05,0.088476494,0.9753645,-0.96849036,1000.0,0.0,1000,1000,954.1428571428571,130,130000,180,17.10498950793408,71.91491805203259,42.73760064691305,131.75750820687972,1829.3536019963212,12
7.365762e-05,0.0006250898,2.9020655e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.551726e-05,0.066242255,0.9855085,-0.96999645,1000.0,0.0,1000,1000,10,0.001167258811753962,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.425773e-05,0.06783804,0.98375136,-0.9752793,1000.0,0.0,1000,1000,1000.0,140,140000,190,18.349637202802114,71.81352416903246,46.305157327093184,136.46831869892776,1972.1261032400653,13
3.20187e-05,0.0009722612,0.0001300853,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.942571e-05,0.06826023,0.9883888,-0.9777063,1000.0,0.0,1000,1000,10,0.001366920451147222,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.4716915e-05,0.08901325,0.9855951,-0.98230976,1000.0,0.0,1000,1000,1000.0,150,150000,200,18.877835997962393,78.11667631997261,47.70586565299891,144.7003779709339,2117.4588558510877,14
0.00012920616,0.0042119245,0.00017896341,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.937549e-05,0.07447391,0.9911933,-0.989113,1000.0,0.0,1000,1000,10,0.0024290566448219256,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.728799e-05,0.06852991,0.98948205,-0.9841565,1000.0,0.0,1000,1000,1000.0,160,160000,210,19.284946735133417,78.75173499202356,47.549275052850135,145.5859567800071,2265.141469607828,15
7.444143e-05,0.0005976355,6.6237553e-06,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.856341e-05,0.07827902,0.9925686,-0.9904544,1000.0,0.0,1000,1000,10,0.0028284976250386156,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.0956056e-05,0.07171807,0.9907051,-0.9834878,1000.0,0.0,1000,1000,1000.0,170,170000,220,18.84152968984563,80.85559997905511,48.520690496778116,148.21782016567886,2411.1208291646326,16
2.2128252e-05,0.000963257,2.2560014e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.8291134e-05,0.0710205,0.9904997,-0.9790251,1000.0,0.0,1000,1000,10,0.0012915669319120097,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.354838e-05,0.07038264,0.9916298,-0.9812943,1000.0,0.0,1000,1000,1000.0,180,180000,230,19.13162069581449,78.61760417791083,47.949890407850035,145.69911528157536,2555.8430455030175,17
0.000112469555,0.0011233556,1.2226221e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.434188e-05,0.07279955,0.99208254,-0.9915789,1000.0,0.0,1000,1000,10,0.0014380023744296289,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.668356e-05,0.07341393,0.99018085,-0.98899,1000.0,0.0,1000,1000,1000.0,190,190000,240,19.389123831875622,77.6484619929688,46.793739219079725,143.83132504392415,2700.2428335410077,18
3.5756468e-05,0.0016842246,3.9269244e-06,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.2141906e-05,0.075426646,0.99098784,-0.9904127,1000.0,0.0,1000,1000,10,0.0019657464701959048,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.286073e-05,0.074688375,0.9910632,-0.9916177,1000.0,0.0,1000,1000,1000.0,200,200000,250,19.16618367296178,78.2211860519601,47.21767524408642,144.6050449690083,2845.7740341199096,19
6.60071e-05,0.000455496,1.1637403e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.824505e-05,0.07864013,0.99097145,-0.9893796,1000.0,0.0,1000,1000,10,0.0021509274254240098,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.580654e-05,0.071280025,0.98870254,-0.98728657,1000.0,0.0,1000,1000,1000.0,210,210000,260,19.09567820513621,79.15193608298432,47.49262191890739,145.74023620702792,2995.069675375009,20
4.9040704e-05,0.00019965546,7.7173594e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.399941e-05,0.073060036,0.99008,-0.98861814,1000.0,0.0,1000,1000,10,0.0015352471326249898,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.4943146e-05,0.075130306,0.98935664,-0.99186873,1000.0,0.0,1000,1000,1000.0,220,220000,270,19.86293554212898,82.71358485601377,46.35472117329482,148.93124157143757,3143.579422937357,21
1.2344293e-05,0.0008434292,8.504046e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.43895e-05,0.07204996,0.9919699,-0.9862232,1000.0,0.0,1000,1000,10,0.0011331678964344241,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.005987e-05,0.07118146,0.99138117,-0.99075145,1000.0,0.0,1000,1000,1000.0,230,230000,280,19.780150957638398,82.29520850500558,48.209882251918316,150.2852417145623,3284.6974197259406,22
9.827667e-05,0.00016553048,7.829821e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.4099764e-05,0.07264196,0.99164116,-0.9909074,1000.0,0.0,1000,1000,10,0.001412190370668654,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.5151576e-05,0.068426,0.9900526,-0.9906326,1000.0,0.0,1000,1000,1000.0,240,240000,290,19.449475265922956,73.12834685097914,46.386119753238745,138.96394187014084,3429.7072513499297,23
0.00016292131,0.0004151952,7.8718105e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.587449e-05,0.07035224,0.9922039,-0.9897881,1000.0,0.0,1000,1000,10,0.001277155299995231,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.548762e-05,0.07211267,0.9910027,-0.98930997,1000.0,0.0,1000,1000,1000.0,250,250000,300,17.65522774483543,79.19307800999377,44.19961402728222,141.04791978211142,3559.84187493613,24
9.135191e-05,0.00026538267,5.8980724e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.470119e-05,0.068420835,0.9915514,-0.98703843,1000.0,0.0,1000,1000,10,0.0007897992672794923,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.7935605e-05,0.07267057,0.993075,-0.99175924,1000.0,0.0,1000,1000,1000.0,260,260000,310,14.524520820123143,68.26519752596505,38.24431183584966,121.03403018193785,3686.20367174095,25
9.80153e-06,0.00076006213,7.588859e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.3780484e-05,0.07370353,0.9931277,-0.991361,1000.0,0.0,1000,1000,10,0.0014626811843919925,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.700201e-05,0.07272271,0.9915277,-0.9871331,1000.0,0.0,1000,1000,1000.0,270,270000,320,18.601028462057002,73.60187352495268,46.293954277876765,138.49685626488645,3830.3801538016414,26
5.380786e-05,0.00014163702,1.1612127e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.4897136e-05,0.07556111,0.99401355,-0.99215424,1000.0,0.0,1000,1000,10,0.0016099597963821267,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.794754e-05,0.07452222,0.9937434,-0.9913497,1000.0,0.0,1000,1000,1000.0,280,280000,330,18.643994961166754,79.29921053990256,47.67294691759162,145.61615241866093,3976.8854543353664,27
1.7949638e-05,0.0027492067,8.269139e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.180507e-05,0.07304926,0.99356174,-0.9920926,1000.0,0.0,1000,1000,10,0.001589695790284642,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.265089e-05,0.07065476,0.9923357,-0.9874163,1000.0,0.0,1000,1000,1000.0,290,290000,340,18.749044965719804,80.17238005495165,47.71417797903996,146.6356029997114,4122.220671302057,28
7.967348e-06,0.0019633227,8.408557e-06,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.081786e-05,0.07336481,0.9934945,-0.98945063,1000.0,0.0,1000,1000,10,0.0013926388371708878,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.663183e-05,0.073770784,0.9940592,-0.99251235,1000.0,0.0,1000,1000,1000.0,300,300000,350,18.983743570977822,78.87678893003613,47.75794837391004,145.618480874924,4268.050593915046,29
7.653119e-06,0.00011027981,5.5846226e-06,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.075983e-05,0.07124729,0.9945109,-0.9896943,1000.0,0.0,1000,1000,10,0.0012534494760424151,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.597277e-05,0.07363703,0.99396294,-0.99100107,1000.0,0.0,1000,1000,1000.0,310,310000,360,18.637952920864336,79.10920143104158,48.06516556395218,145.8123199158581,4414.273824375821,30
6.718873e-06,0.0003596794,3.8569357e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.404571e-05,0.0744608,0.9956099,-0.9914624,1000.0,0.0,1000,1000,10,0.001273064482880007,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.217427e-05,0.070818484,0.9947121,-0.99071884,1000.0,0.0,1000,1000,1000.0,320,320000,370,18.897696773172356,79.50389711803291,48.286078220116906,146.68767211132217,4562.052139407373,31
9.065447e-06,5.9604572e-05,7.871761e-06,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.134862e-05,0.07243739,0.99511874,-0.989716,1000.0,0.0,1000,1000,10,0.0013011972161670702,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.910246e-05,0.07159041,0.9947657,-0.99012506,1000.0,0.0,1000,1000,1000.0,330,330000,380,19.548722272040322,80.6061117319623,49.08515009586699,149.23998409986962,4712.562956453417,32
9.388961e-06,8.331136e-05,3.131221e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.407547e-05,0.074666105,0.9961961,-0.99085724,1000.0,0.0,1000,1000,10,0.001143422166874864,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.768114e-05,0.07486596,0.996152,-0.9887395,1000.0,0.0,1000,1000,1000.0,340,340000,390,19.99786588724237,81.88142575300299,49.33774072676897,151.21703236701433,4865.211618720437,33
7.646077e-05,0.00010879091,3.720727e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.46628e-05,0.07855721,0.99570894,-0.9923284,1000.0,0.0,1000,1000,10,0.0016497263107763073,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.951907e-05,0.0744508,0.99576825,-0.9881715,1000.0,0.0,1000,1000,1000.0,350,350000,400,20.175943043199368,83.32600460399408,49.96117217093706,153.4631198181305,5018.062574060634,34
