MSE,Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
4.708772,0.07449342,-0.31426072953669193,0.5900576357963543,4.912867220097703,-1.0884789601308484,-314.2607295366917,104.4280842548878,6.188935062306142,-460.820307957577,-0.33395,0.7817524,0.9995813,-0.99949265,1000.0,0.0,1000,1000,10,-0.22447315042963892,0.5985360330896188,4.953580866494446,-2.855867510391623,-224.47315042963905,102.25875364078786,-110.8128878977235,-452.8654526774127,-0.083433755,0.6219199,0.9991595,-0.99970067,1000.0,0.0,1000,1000,-314.2607295366917,6,10000,10,77.03214717493393,0,11.227071324246936,88.25921849918086,104.24453984515276,0
4.708772,0.034703057,-0.4245435871055244,0.27360946611646836,3.7186716916881717,-2.3951439650469224,-424.5435871055245,32.30395905802977,-341.1382882767896,-454.65399843687567,-0.43471316,0.70897824,0.9999925,-0.9999961,1000.0,0.0,1000,1000,10,-0.3909066424460013,0.34067416999883327,4.159610724932213,-1.2223349188889103,-390.9066424460013,103.93776500353503,-107.0277311628538,-493.1823486879134,-0.40750378,0.7431043,0.9995779,-0.9999824,1000.0,0.0,1000,1000,-424.5435871055245,16,20000,20,131.49944977788255,16.034450449049473,12.08756646711845,159.62146669405047,264.589911550167,1
4.708772,0.021493506,-0.429435198029505,0.535883862704532,3.990154122673527,-2.538662878140971,-429.4351980295052,65.89154860600144,-263.7539994884007,-505.75558035051944,-0.22877853,0.8161757,1.0,-1.0,1000.0,0.0,1000,1000,10,-0.42511421241653113,0.4536239034445846,2.8485386171188933,-2.5282430898338046,-425.1142124165309,109.08524167562507,-155.86887472381778,-522.2644841983582,-0.31411502,0.7652818,0.9999997,-1.0,1000.0,0.0,1000,1000,-429.4351980295052,26,30000,30,139.5608101009857,16.778463962022215,12.000576319755055,168.33985038276296,432.4352821785724,2
4.708772,0.01539348,-0.4334351283862522,0.33545500628550445,2.0667926795095553,-1.846920592064761,-433.43512838625236,17.97117431693547,-416.9872422057702,-505.8432208204883,-0.40322867,0.7824952,1.0,-1.0,1000.0,0.0,1000,1000,10,-0.40573899780510586,0.4395149202964362,4.105795368217979,-2.1707240097339366,-405.7389978051057,60.17261498894745,-315.64388759807383,-491.54296341898913,-0.27198496,0.8097655,1.0,-1.0,1000.0,0.0,1000,1000,-433.43512838625236,36,40000,40,140.92656966473442,16.289305770071223,11.717487902962603,168.93336333776824,601.309343416593,3
4.708772,0.010211863,-0.49912961810406986,0.2367690800888603,2.3647190270885985,-1.5152500231867227,-499.1296181040699,11.473510095005032,-458.14096325562576,-509.8352460382267,-0.42401028,0.80694956,0.9999975,-0.99999994,1000.0,0.0,1000,1000,10,-0.4430264327358052,0.3280492191616096,2.414448512000369,-1.7040176326168504,-443.0264327358053,41.336787435048194,-369.56790000928703,-527.0047813858029,-0.35361314,0.80101144,0.9999963,-1.0,1000.0,0.0,1000,1000,-499.1296181040699,46,50000,50,141.13129277713597,16.221491276985034,11.928237833897583,169.28102188801859,770.6171444925712,4
4.708772,0.008348415,-0.5025154650481054,0.2144660405014663,2.051505846239897,-1.3790161186075793,-502.5154650481054,10.841589939537705,-475.07834519237315,-518.670517738351,-0.380437,0.8153378,1.0,-1.0,1000.0,0.0,1000,1000,10,-0.49156349470891547,0.2783448867629608,3.189738276290457,-1.4738776417267485,-491.5634947089152,20.128130193777572,-455.00162034522344,-524.2971052102533,-0.39065918,0.82144743,0.99999374,-0.9999999,1000.0,0.0,1000,1000,-502.5154650481054,56,60000,60,138.3382135241991,16.263572478084825,11.800864833174273,166.4026508354582,937.1091772669461,5
4.708772,0.009587141,-0.5700624860075004,0.23654718036920977,2.8251535377267865,-1.9105670785859703,-570.0624860075003,45.98036191323404,-446.14139753526246,-607.3700658366954,-0.29821193,0.8889381,1.0,-1.0,1000.0,0.0,1000,1000,10,-0.5214130649307868,0.28664547673225743,2.1540148811182673,-2.2509862314258275,-521.4130649307867,71.06233602189074,-351.02105072435535,-601.3544912323804,-0.32363996,0.86607677,0.9999998,-0.99999994,1000.0,0.0,1000,1000,-570.0624860075003,66,70000,70,139.96292927092873,16.350123748998158,11.303213790990412,167.6162668109173,1104.9791773536708,6
4.708772,0.004965298,-0.5167362472301075,0.4033831973391871,4.823368541521381,-2.32501844157144,-516.7362472301073,91.31987276592011,-220.3737328609826,-592.7660266393514,-0.24661136,0.8869974,1.0,-1.0,1000.0,0.0,1000,1000,10,-0.5519835053729487,0.22161129789471812,2.5092992612076244,-1.378955709604444,-551.9835053729487,47.19222999135915,-478.17128978163686,-601.1628134549093,-0.30793223,0.8784314,1.0,-1.0,1000.0,0.0,1000,1000,-516.7362472301073,76,80000,80,141.41050475998782,16.604998628026806,11.92840430396609,169.9439076919807,1275.398048442672,7
4.708772,0.005978755,-0.5343232995858399,0.32079249851709385,3.9208893026172476,-1.962878612975017,-534.3232995858397,52.84333235456812,-394.27442107699045,-579.7679544048439,-0.23633254,0.8866029,1.0,-1.0,1000.0,0.0,1000,1000,10,-0.5827550479114121,0.2212879334001713,2.340533157538853,-1.5960106300653785,-582.7550479114121,14.088424140191945,-547.959094496993,-601.707087949911,-0.23753823,0.8995494,0.9999987,-1.0,1000.0,0.0,1000,1000,-534.3232995858397,86,90000,90,139.85772207716946,17.090649781981483,11.948965450166725,168.89733730931766,1444.650458905031,8
4.708772,0.004966735,-0.5492674781557519,0.3680627678040488,3.7709823428511733,-1.9600235381052,-549.2674781557519,47.6069293439976,-447.3035252044951,-614.4690969831684,-0.20608121,0.90570724,0.9999996,-1.0,1000.0,0.0,1000,1000,10,-0.5570838012098515,0.25877568571511356,2.6890239844117105,-1.697568104192212,-557.0838012098513,43.780840524123356,-477.6576002898808,-597.4493557546404,-0.17564788,0.907238,1.0,-1.0,1000.0,0.0,1000,1000,-549.2674781557519,96,100000,100,140.16128656617366,17.43887246400118,11.760084204259329,169.36024323443417,1614.0114093825687,9
4.708772,0.005515667,-0.5566790093857733,0.32454870370804884,3.7351533749467025,-1.9927012896199803,-556.6790093857734,53.38936497422301,-374.9701035029254,-604.3779529583685,-0.23876631,0.89778394,1.0,-1.0,1000.0,0.0,1000,1000,10,-0.5536772027498691,0.28680200871598727,3.603963452950505,-1.4321180278906553,-553.6772027498693,40.555564448190246,-479.29859440317074,-612.7946327826195,-0.1915592,0.91763777,1.0,-1.0,1000.0,0.0,1000,1000,-556.6790093857734,106,110000,110,138.55220112390816,17.451483879005536,11.954378579044715,167.9580635819584,1782.013137817732,10
4.708772,0.0040219063,-0.5501157698177274,0.28284508011888837,3.4043459951448876,-1.7197873085761626,-550.1157698177273,30.78295694911191,-489.01718476071846,-589.3136230884617,-0.26630476,0.87826663,1.0,-1.0,1000.0,0.0,1000,1000,10,-0.5779769327298117,0.23324096761544408,2.3466190579020707,-2.208141814242188,-577.9769327298111,39.39528920668705,-478.3323075568284,-623.3893715611059,-0.25617886,0.9009853,0.9999998,-1.0,1000.0,0.0,1000,1000,-550.1157698177273,116,120000,120,140.34802953305189,17.496765139047056,11.936701517086476,169.78149618918542,1951.9867319458863,11
4.708772,0.0047008405,-0.5269219952305895,0.2416991963178429,2.8005534007942043,-1.8235918198085062,-526.9219952305891,38.814322872775804,-412.9026322463795,-564.8327760986089,-0.35042748,0.85317814,1.0,-1.0,1000.0,0.0,1000,1000,10,-0.5421819487027095,0.2547244226054527,2.4344268823502793,-1.9257341103979935,-542.1819487027095,17.389043240152425,-508.5417591551407,-570.4746311219318,-0.28683442,0.8765227,0.9999999,-1.0,1000.0,0.0,1000,1000,-526.9219952305891,126,130000,130,138.85708324389998,17.688643141067587,11.878462490043603,168.42418887501117,2120.624413464102,12
4.708772,0.00440219,-0.5069741425158187,0.26071374668758096,3.206431874070952,-1.8126845602045063,-506.97414251581887,31.329342771160228,-425.0125530309198,-550.7624116005006,-0.34056532,0.8645313,0.99999946,-1.0,1000.0,0.0,1000,1000,10,-0.5339789367992073,0.2556291880523936,2.0138398983287003,-2.0912429111295348,-533.9789367992078,33.11687816377713,-461.65680752643357,-575.9215051278268,-0.32891917,0.8592889,0.99999946,-1.0,1000.0,0.0,1000,1000,-506.97414251581887,136,140000,140,138.54743471788242,17.909483110066503,11.286067480104975,167.7429853080539,2288.149187635863,13
4.708772,0.0024672179,-0.5304096368164568,0.32633952866663246,3.9006411834240646,-1.800594814685078,-530.4096368164568,54.85947275247985,-344.4405623522872,-571.1216314624446,-0.3136272,0.86505544,0.99999905,-1.0,1000.0,0.0,1000,1000,10,-0.5616077512638576,0.19522552884658906,2.051876325086493,-1.7566910720526576,-561.6077512638575,16.442479260004067,-525.4113533568151,-585.4407221922803,-0.33403885,0.8609812,0.9999988,-1.0,1000.0,0.0,1000,1000,-530.4096368164568,146,150000,150,140.1649454238359,17.703133971081115,11.995588076184504,169.8636674711015,2458.1078014860395,14
4.708772,0.0027716053,-0.5238059294280322,0.3544974996035275,4.509126292492944,-1.7314931742173383,-523.8059294280353,55.19544995836953,-379.9821182064371,-579.6850494472993,-0.6176477,0.75488275,1.0,-1.0,1000.0,0.0,1000,1000,10,-0.5300651645157796,0.31567901096055656,4.943040979715254,-1.324220160271083,-530.0651645157793,43.437096531141776,-443.4852844232556,-568.9041270378482,-0.36536106,0.84686375,0.99999744,-1.0,1000.0,0.0,1000,1000,-523.8059294280353,156,160000,160,139.2873018499231,17.791720935958438,11.606274738092907,168.68529752397444,2626.9273022540146,15
4.708772,0.004637809,-0.5302163603934966,0.35135083167397735,3.8038705586480517,-2.214688306703635,-530.2163603934965,52.15598968858258,-412.3966907997115,-584.439137593018,-0.34525076,0.8548591,0.9999999,-1.0,1000.0,0.0,1000,1000,10,-0.5235773480086954,0.34907171552529576,3.980655636812286,-1.8733560163309217,-523.5773480086949,42.199356813030384,-468.1182841890515,-583.027304210648,-0.42931035,0.83328253,1.0,-1.0,1000.0,0.0,1000,1000,-530.2163603934965,166,170000,170,137.29931965016294,17.932732751010917,11.696547086001374,166.92859948717523,2793.470107516041,16
4.708772,0.002868853,-0.5246296775356531,0.3824970700250229,4.123345585114414,-2.129922008356103,-524.6296775356537,59.14435473666968,-331.49220613067166,-594.4149619081664,-0.38732,0.84836614,1.0,-1.0,1000.0,0.0,1000,1000,10,-0.5556006533340102,0.2640992608936146,2.5192530726315843,-1.6516614210293903,-555.6006533340102,26.674643434909513,-519.862270570785,-593.5786991307948,-0.3325457,0.8618752,0.99999994,-1.0,1000.0,0.0,1000,1000,-524.6296775356537,176,180000,180,137.4838361099828,17.54042797605507,11.633168525062501,166.65743261110038,2959.9553579851054,17
