Disc CE Loss,Disc Acc,Grad Pen,Grad Pen W,Disc Rew Mean,Disc Rew Std,Disc Rew Max,Disc Rew Min,Reward Scale,QF1 Loss,QF2 Loss,VF Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.7002819,0.25195312,0.52943254,4.0,-1.250281,0.361354,-0.3771432,-1.8336455,2.0,0.9666654,0.9681283,0.2542025,-0.66955626,-0.0018946624,0.00040645848,-0.00108414,-0.0028396936,-0.0008592953,0.0006764804,0.00039638198,-0.0023352497,0.00010365716,0.0013996782,0.0027532435,-0.0018162688,-0.6825694,0.21267116,-0.26319003,-0.91903263,0.0015743168,0.00041309843,0.0020999834,0.0007281893,-0.00020938391,0.00030504086,0.00032279332,-0.0007450888,1.0,0.0,1.0,1.0,25.97016861219196,5.290070217192588,53.0,19.0,0.00526763,5.1771738e-05,0.005639649,0.0051450464,25.97016861219196,5.290070217192588,53,19,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.023640253,0.60627806,0.9987452,-0.99895227,1000.0,0.0,1000,1000,25.97016861219196,6,10000,10,22.13873798586428,0,38.655401963857,60.794139949721284,109.30078403186053,0
0.35759783,0.9941406,0.009470992,4.0,-1.5022537,0.23289762,-0.31385928,-2.3152146,2.0,0.00960736,0.011277275,0.011445729,4.129184,-4.8996496,1.6145967,-2.3776653,-7.240878,-4.895359,1.6114618,-2.37611,-7.2463202,-4.1450796,1.5772458,-1.6314584,-6.4412303,-0.68453515,0.07789559,-0.53426945,-1.0196142,0.0055545373,0.002128552,0.008918166,0.0018568642,-0.15642628,0.010991318,-0.13054483,-0.18982533,1.0,0.0,1.0,1.0,15.873809523809523,1.201498969305688,19.0,14.0,-0.023780404,0.016678222,0.009577965,-0.05115392,15.873809523809523,1.201498969305688,19,14,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0065322653,0.58769673,0.9970336,-0.9972555,1000.0,0.0,1000,1000,15.873809523809523,16,20000,20,35.84529910783749,48.54418677394278,43.11261276213918,127.50209864391945,236.06009020190686,1
0.2621923,0.9921875,0.0026240908,4.0,-1.5250316,0.20330434,-0.410353,-2.7605462,2.0,0.010814091,0.010001343,0.036286145,14.0531845,-14.603666,3.1037068,-10.169242,-22.637938,-14.608894,3.1047728,-10.104259,-22.736658,-14.00868,3.0481837,-9.577267,-21.863642,-0.6919557,0.17970788,-0.18463135,-2.021597,-0.06045817,0.08402954,0.11862039,-0.24197046,-0.13922216,0.0077506485,-0.12770186,-0.16912541,1.0,0.0,1.0,1.0,16.0714859437751,1.095678899040418,19.0,14.0,0.0075729806,0.048584864,0.08106344,-0.110506706,16.0714859437751,1.095678899040418,19,14,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.038235456,0.5845301,0.99866563,-0.99905545,1000.0,0.0,1000,1000,16.0714859437751,26,30000,30,34.978906259988435,47.79353522101883,42.85013920709025,125.62258068809751,360.5495471631875,2
0.26466256,0.9902344,0.0016072851,4.0,-1.4966643,0.25806016,-0.7721206,-3.5604732,2.0,0.09454042,0.09439674,0.07065157,22.310146,-22.528105,3.3378744,-16.47855,-36.38323,-22.521421,3.3404446,-16.434029,-36.37547,-22.145557,3.3273215,-16.920612,-36.59889,-0.6557135,0.29477456,0.3358271,-1.882308,-0.059876,0.25561988,0.43439108,-0.78008366,-0.18314505,0.020664064,-0.14704315,-0.2852649,1.0,0.0,1.0,1.0,19.302796528447445,1.3966904986964686,23.0,17.0,0.037234843,0.059557065,0.1328783,-0.14808555,19.302796528447445,1.3966904986964686,23,17,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.034455124,0.5744725,0.99765915,-0.9968602,1000.0,0.0,1000,1000,19.302796528447445,36,40000,40,33.03520175605081,46.66548152710311,42.339085737243295,122.03976902039722,482.814515132457,3
0.27387822,0.9902344,0.0014554027,4.0,-1.4641778,0.22272189,-0.29390588,-3.227053,2.0,1.2296945,1.2528645,0.29939836,29.986979,-30.732227,3.4463773,-22.043383,-57.934692,-30.75218,3.4624724,-22.0183,-58.22922,-30.822405,3.4528718,-22.672,-58.139996,-0.6472364,0.362171,1.381946,-1.8711288,-0.09356338,0.2798727,1.2150171,-0.7368914,-0.2370804,0.052604817,-0.17563573,-0.48198038,1.0,0.0,1.0,1.0,44.683035714285715,10.692849650190619,106.0,33.0,0.0027787783,0.05695384,0.16070433,-0.14847529,44.683035714285715,10.692849650190619,106,33,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.024675839,0.5774507,0.9947648,-0.9973429,1000.0,0.0,1000,1000,44.683035714285715,46,50000,50,30.902274023974314,46.87812342005782,42.28274392907042,120.06314137310255,604.0281471584458,4
0.27575505,0.98828125,0.0013612575,4.0,-1.4533777,0.22579584,-0.30413568,-2.4536736,2.0,0.016345292,0.018824477,0.0206073,39.14908,-39.971836,2.0680358,-27.654907,-53.013557,-39.993187,2.0861065,-27.554478,-53.19558,-39.225746,2.044535,-27.565384,-52.079983,-0.64277494,0.30856943,0.68527937,-2.1736367,-0.05641011,0.23380758,0.94260734,-0.88450813,-0.23738348,0.042865824,-0.19411871,-0.47847992,1.0,0.0,1.0,1.0,26.651131824234355,2.165150852246072,32.0,23.0,-0.053844683,0.06134227,0.16724283,-0.15438138,26.651131824234355,2.165150852246072,32,23,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.026729517,0.5702611,0.9994788,-0.99539995,1000.0,0.0,1000,1000,26.651131824234355,56,60000,60,30.469839559635147,48.02792661089916,39.87619856290985,118.37396473344415,722.3143804399297,5
0.27943555,0.9863281,0.0015348014,4.0,-1.480217,0.2389075,-0.3110917,-2.9129708,2.0,0.8769389,0.9207401,0.24040926,48.559082,-48.576637,4.0863013,-32.36004,-82.094246,-48.585957,4.056518,-32.22916,-81.59129,-48.57561,4.0490093,-32.997635,-83.34679,-0.5835804,0.30089056,0.99329793,-1.518958,0.013297522,0.25308397,1.1993606,-0.7110036,-0.23367782,0.067604266,-0.17228651,-0.58039963,1.0,0.0,1.0,1.0,63.86305732484077,15.347473439339655,128.0,43.0,-0.007411401,0.05678309,0.19889902,-0.16013873,63.86305732484077,15.347473439339655,128,43,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.010489454,0.5686117,0.996977,-0.9965072,1000.0,0.0,1000,1000,63.86305732484077,66,70000,70,31.43690181011334,47.93965303909499,41.01217220025137,120.3887270494597,843.303319184226,6
0.27790877,0.98828125,0.0012820277,4.0,-1.4652159,0.23724836,-0.31776035,-3.6033838,2.0,0.21586989,0.21515562,0.18526962,56.231018,-56.623695,4.7273297,-37.085316,-90.31938,-56.6508,4.709843,-37.136284,-90.26244,-56.5086,4.675888,-37.454994,-89.35043,-0.59838307,0.33166358,0.66379344,-1.6930103,-0.010123572,0.28154787,0.82158715,-1.3041546,-0.25964612,0.09126817,-0.14726116,-0.6935439,1.0,0.0,1.0,1.0,36.00179856115108,2.192612761527288,41.0,32.0,0.080056705,0.06546864,0.19437414,-0.17354783,36.00179856115108,2.192612761527288,41,32,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.013325563,0.5704974,0.9979125,-0.9957331,1000.0,0.0,1000,1000,36.00179856115108,76,80000,80,32.09503491001669,48.53910719708074,41.4821017322829,122.11624383938033,964.906044402509,7
0.27621907,0.98828125,0.0012918808,4.0,-1.4632694,0.20108442,-0.31196183,-2.1246476,2.0,0.27341932,0.3341058,0.11173449,65.06844,-65.67099,6.2388906,-41.12797,-111.501274,-65.67967,6.2286334,-41.07538,-111.72876,-65.36792,6.0545793,-41.378117,-113.71514,-0.6026984,0.4067865,2.138964,-2.6509678,-0.037046485,0.29645413,0.766337,-1.5957922,-0.2777673,0.10042905,-0.19864886,-0.84354484,1.0,0.0,1.0,1.0,26.072916666666668,1.5240761659845687,29.0,23.0,0.06402479,0.07832583,0.1805983,-0.25697875,26.072916666666668,1.5240761659845687,29,23,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.019173285,0.5542023,0.9975959,-0.9931823,1000.0,0.0,1000,1000,26.072916666666668,86,90000,90,31.82965208531823,48.03032342204824,40.33018395199906,120.19015945936553,1085.1984659126028,8
0.2873255,0.9765625,0.001729385,4.0,-1.4604679,0.253521,-0.34036726,-3.9910738,2.0,0.08762999,0.09578262,0.16665573,73.18499,-73.45273,4.864201,-46.50475,-108.869125,-73.45848,4.819734,-46.947315,-108.25711,-73.28706,4.802782,-46.112385,-106.69462,-0.610116,0.32401487,0.5361733,-1.6716919,-0.0067678345,0.29240456,0.6787571,-0.96659684,-0.30130953,0.11810318,-0.1997348,-0.8805934,1.0,0.0,1.0,1.0,40.02,4.097755483188328,50.0,33.0,0.04341261,0.034235146,0.09537209,-0.112410456,40.02,4.097755483188328,50,33,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0022236898,0.5548932,0.9946971,-0.9934914,1000.0,0.0,1000,1000,40.02,96,100000,100,33.230163674918,48.14831439103,41.73112641670741,123.10960448265541,1208.6896404504078,9
