Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
1.2369201,0.91669584442768,1.21719897406585,4.011744397006993,-0.6572333951534839,16.757534902199886,70.76486902692578,393.9873458449749,-0.7145250181156988,0.07247218,0.36767495,0.99773353,-0.99563026,18.28036529680365,33.61907112407411,192,10,10,1.183444203681754,0.7152472046175257,5.306872117927263,-2.0382481627107434,1183.444203681754,120.782861748382,1253.6583875990714,828.7699084709807,0.1241653,0.51328224,0.99939245,-0.99742806,1000.0,0.0,1000,1000,16.757534902199886,10,10000,60,194.40807277197018,0,21.205286158714443,215.61335893068463,241.93949644058011,0
0.97273654,0.7062858365697492,1.284938228312068,4.725479387053702,-0.8644084227518046,10.28975643765819,57.48815452702224,429.6784952645382,-0.9191921607078927,0.10135872,0.44683358,0.9999999,-0.99984306,14.56882738528769,24.397066582652432,191,10,10,1.2403700188851448,0.6951872337877038,5.039369841931991,-0.8369007117971223,1240.3700188851442,13.681840369243615,1263.5285337426653,1221.6434493617066,0.050355185,0.639012,0.9999999,-0.99997747,1000.0,0.0,1000,1000,10.28975643765819,20,20000,70,192.75371561129577,26.37831851001829,21.09115970786661,240.22319382918067,482.03432460478507,1
0.8431192,-0.1094491661527564,0.5446874453438006,0.6599710114424934,-0.9559326238483926,-0.9850424953748077,0.11568766676739048,-0.6841499354522895,-1.302586769430079,0.10335835,0.47644594,0.7915162,-0.905951,9.0,0.0,9,9,10,1.2384401509932497,0.687130317758352,4.923786790325618,-1.6340537378899593,1238.44015099325,43.75317123791299,1338.2299503508348,1165.102692429239,0.036915213,0.65847725,1.0,-1.0,1000.0,0.0,1000,1000,-0.9850424953748077,30,30000,80,193.8742618241813,26.245286149904132,21.565875601256266,241.6854235753417,722.6501631976571,2
0.7155026,0.05267263641553062,0.5983909559029466,0.8661052471386318,-0.9017784821955553,0.5265157789022706,0.14505190568968016,0.8278766609093784,-0.852759191021244,0.17031927,0.4573343,0.8666267,-0.845422,9.9960019990005,0.06310322485822926,10,9,10,1.2828249737492223,0.7610755674467583,5.108975022196585,-0.916264207561748,1282.8249737492224,54.312976732847076,1405.0885195437884,1199.0267554549332,0.0008745425,0.76728976,1.0,-1.0,1000.0,0.0,1000,1000,0.5265157789022706,40,40000,90,193.03509842487983,25.193619578843936,20.96465462213382,239.1933726258576,963.6682436559349,3
0.61212236,0.00436570836655218,0.6157810822413942,0.9605122332077564,-0.9200678913585059,0.04176130977894631,0.641446937819888,0.821913233274864,-0.9351672964946173,0.16626167,0.47197863,0.8719457,-0.8632349,9.565758010521282,0.4956570225995825,10,9,10,1.2134637770966685,0.6907205213694295,5.016392238186329,-2.37333936893348,1213.4637770966688,49.34647712542338,1354.4861552276009,1177.1700691556653,-0.03105326,0.78506756,1.0,-1.0,1000.0,0.0,1000,1000,0.04176130977894631,50,50000,100,195.2583431599196,27.013809716096148,21.024771669413894,243.29692454542965,1206.8216449862812,4
0.49443796,0.6451767886849477,1.258030630557101,4.951977807045662,-0.9022535533728078,8.515397338256674,41.32930146724546,294.25295650469127,0.20388976357309319,0.124908105,0.4903168,1.0,-0.99998635,13.198548812664908,16.536783114718453,117,10,10,1.2306223816561015,0.7587477513888862,4.511158418349711,-3.360067386943801,1230.6223816561019,80.92435567054667,1464.4429907866884,1179.108339243992,-0.02195983,0.78231806,1.0,-1.0,1000.0,0.0,1000,1000,8.515397338256674,60,60000,110,196.75890348106623,26.866897020023316,20.86270716227591,244.48850766336545,1451.1052131426986,5
0.41351217,2.2762642686248156,1.1453328352774772,5.777472705086203,-0.7726916151027223,223.6652807087472,27.88399948023841,364.2004926775692,171.34874009549594,0.1284824,0.4916561,1.0,-0.9999834,98.25980392156863,7.3301788197956474,127,83,10,1.3157517394806972,1.1947981179680995,6.408900831993163,-5.242119927731674,1315.7517394806969,243.80582002874218,1645.0352803178366,744.5485076117812,-0.004584113,0.81931067,1.0,-1.0,1000.0,0.0,1000,1000,223.6652807087472,70,70000,120,192.7872503818944,26.674891157075763,21.549055064329877,241.01119660330005,1689.98113477882,6
0.47038203,1.1201230363421633,1.4510644781264526,5.620211135545663,-0.9423574531849368,19.794117684618936,63.02387962551311,317.67698848032967,-1.0950429445132173,0.14125665,0.5179343,1.0,-1.0,17.671378091872793,25.035765100017727,122,9,10,1.306421617548563,1.2218332220475034,6.379766350158954,-3.1414391589495954,1306.4216175485622,173.43361196838947,1552.086869813914,948.2033243177252,0.029826634,0.83467984,1.0,-1.0,1000.0,0.0,1000,1000,19.794117684618936,80,80000,130,196.55628533405252,24.53589473408647,20.226883326191455,241.31906339433044,1934.4967021797784,7
0.47137046,2.4066473133544095,1.3140640907369703,7.0659893229927775,-0.887380742976187,251.28155568133252,41.54949028450087,433.5445044797314,127.38923834357075,0.12511453,0.5191688,1.0,-1.0,104.41145833333333,10.416957027203157,152,73,10,1.3275331779682624,1.2570161025896702,5.947430185678335,-3.631923903567923,1327.5331779682626,142.1624405199428,1562.766986046395,1073.515414824507,0.067696854,0.8199289,1.0,-1.0,1000.0,0.0,1000,1000,251.28155568133252,90,90000,140,196.7792417302262,27.74258540198207,20.730701588094234,245.2525287203025,2181.087941734353,8
0.46839535,2.267165005136926,1.0757718489636727,5.075028975243769,-0.9007723689359314,242.50223983137465,20.939988929484226,324.22762323260827,200.9434967088473,0.14211635,0.46617633,0.99999976,-0.999997,106.9627659574468,6.926183500413073,128,92,10,1.2823737170819216,1.4331761230483828,5.74268721119989,-6.125715558375241,1282.3737170819213,183.31857408099808,1562.8849146532204,912.9538447134843,0.11217161,0.8412713,1.0,-1.0,1000.0,0.0,1000,1000,242.50223983137465,100,100000,150,194.91214572731405,29.074300684966147,20.95339299691841,244.9398394091986,2425.1658869485836,9
