Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.013416255,1.0,0.0,1.0,1.0,21.381410256410255,2.371671427834009,27.0,18.0,0.0129766725,0.030150464,0.074696474,-0.026165703,21.381410256410255,2.371671427834009,27,18,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0052637327,0.19837384,0.99622816,-0.9929196,1000.0,0.0,1000,1000,21.381410256410255,10,10000,60,22.701600131578743,0,19.776552707888186,42.47815283946693,66.69216787535697,0
0.04946424,1.0,0.0,1.0,1.0,150.8421052631579,2.6862000587888017,156.0,145.0,0.048877094,0.16658434,0.83773977,-0.1339339,150.8421052631579,2.6862000587888017,156,145,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.63239044,0.35495412,0.9999625,-0.1736417,1000.0,0.0,1000,1000,150.8421052631579,20,20000,70,22.903420692309737,24.26220445614308,19.88471086230129,67.05033601075411,134.56487063877285,1
0.047171056,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.046812e-06,0.0011887223,0.07220352,-0.058654003,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.17835332,0.37808564,0.99999297,-0.13789354,1000.0,0.0,1000,1000,1000.0,30,30000,80,23.63368320185691,25.082321198657155,21.730148216709495,70.44615261722356,204.50865137577057,2
0.061442107,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.3255786e-05,0.011768696,0.3588642,-0.16833842,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-3.3060067e-05,0.013136213,0.37741616,-0.15438437,1000.0,0.0,1000,1000,1000.0,40,40000,90,23.40615256782621,24.54593521822244,19.47933671809733,67.43142450414598,271.61850580666214,3
0.025272138,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.347596e-05,0.014877872,0.4403836,-0.15045692,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.667987e-05,0.022917956,0.38954997,-0.16689482,1000.0,0.0,1000,1000,1000.0,50,50000,100,23.38302203733474,24.262792229652405,19.616730851121247,67.26254511810839,338.83017880190164,4
0.03404767,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.3028194e-05,0.014696975,0.46707523,-0.19895478,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-8.229922e-05,0.01940005,0.42741305,-0.17703766,1000.0,0.0,1000,1000,1000.0,60,60000,110,24.18197140842676,24.22177010960877,21.547773472964764,69.9515149910003,412.2993194339797,5
0.023635339,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.032102e-05,0.020720882,0.603305,-0.17429334,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.405351e-05,0.021805044,0.5363818,-0.20289432,1000.0,0.0,1000,1000,1000.0,70,70000,120,26.421498049981892,27.739731199108064,25.883007758297026,80.04423700738698,490.913424346596,6
0.03148293,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.6966233e-05,0.022193596,0.639411,-0.23720844,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.36188e-05,0.023822641,0.61473656,-0.2216285,1000.0,0.0,1000,1000,1000.0,80,80000,130,22.93530605919659,26.317967290990055,19.884651361964643,69.13792471215129,557.9483644664288,7
0.02891653,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.0086477e-05,0.031109435,0.77854383,-0.4673294,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.048487e-05,0.027177278,0.7499741,-0.3551391,1000.0,0.0,1000,1000,1000.0,90,90000,140,23.26609152648598,24.211336998268962,20.005756992846727,67.48318551760167,625.8140295399353,8
0.031349707,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.4889195e-05,0.040590394,0.90553725,-0.8206749,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.7231213e-05,0.034867194,0.8623043,-0.631536,1000.0,0.0,1000,1000,1000.0,100,100000,150,23.524955593049526,24.60458797123283,20.883651082403958,69.01319464668632,695.254595419392,9
0.03077393,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.330068e-05,0.043909818,0.93100476,-0.88602525,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.7416986e-05,0.043630853,0.9071631,-0.7654742,1000.0,0.0,1000,1000,1000.0,110,110000,160,23.26332955341786,25.031964745372534,20.604360210709274,68.89965450949967,763.1705121798441,10
0.02151836,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.239863e-05,0.0456646,0.9569793,-0.91863424,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.9758174e-05,0.045362968,0.93914217,-0.7947125,1000.0,0.0,1000,1000,1000.0,120,120000,170,23.580395378172398,24.050127365626395,19.6696657538414,67.30018849764019,830.644011406228,11
0.009261035,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.110025e-05,0.04635477,0.9679997,-0.9272119,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.978466e-05,0.04618838,0.9674196,-0.92295736,1000.0,0.0,1000,1000,1000.0,130,130000,180,23.980842726305127,24.228411052376032,19.88729915395379,68.09655293263495,899.955596094951,12
0.0213372,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.842991e-05,0.04914634,0.9739444,-0.9204334,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.9321966e-05,0.047110625,0.9762968,-0.91258794,1000.0,0.0,1000,1000,1000.0,140,140000,190,23.24516949709505,25.44298821501434,20.52883683424443,69.21699454635382,970.3300421983004,13
0.011196542,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.198051e-05,0.057741363,0.9728104,-0.92918193,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.7013294e-05,0.04786448,0.9720276,-0.9289676,1000.0,0.0,1000,1000,1000.0,150,150000,200,26.353231048211455,26.611188458278775,24.149909982457757,77.11432948894799,1046.4528606738895,14
0.035835706,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.9269045e-05,0.08795833,0.9851002,-0.9448401,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.3235595e-05,0.089912884,0.97885287,-0.94250685,1000.0,0.0,1000,1000,1000.0,160,160000,210,23.3917600158602,25.62739340495318,19.806760696694255,68.82591411750764,1114.278193924576,15
0.0135639105,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.04523e-05,0.097080834,0.9833402,-0.943722,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.591518e-05,0.10090838,0.9746197,-0.94108224,1000.0,0.0,1000,1000,1000.0,170,170000,220,23.606365519575775,24.621924810111523,19.85950358211994,68.08779391180724,1182.594228912145,16
0.020115672,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-4.3048327e-05,0.09902396,0.983887,-0.93222743,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.888125e-05,0.096359804,0.9816624,-0.9405483,1000.0,0.0,1000,1000,1000.0,180,180000,230,23.783685341477394,24.85981379263103,20.822489485144615,69.46598861925304,1252.0209468696266,17
0.02862348,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.159927e-05,0.08837483,0.98499703,-0.9461285,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.426246e-05,0.09302212,0.9807561,-0.94737077,1000.0,0.0,1000,1000,1000.0,190,190000,240,23.334605453535914,24.81977544631809,19.49632234685123,67.65070324670523,1319.4774897648022,18
0.011129146,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.423813e-05,0.08545171,0.981163,-0.9357431,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-9.2286384e-05,0.090757914,0.9804399,-0.9303917,1000.0,0.0,1000,1000,1000.0,200,200000,250,23.698681442067027,24.63730908278376,20.51525994297117,68.85125046782196,1388.7993776239455,19
0.012956107,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.6412406e-05,0.09711071,0.98818666,-0.94011617,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.000115371025,0.09409566,0.98796254,-0.9461402,1000.0,0.0,1000,1000,1000.0,210,210000,260,24.00563005078584,25.111528554931283,21.443380244076252,70.56053884979337,1463.1663638837636,20
0.0052783648,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.7364e-05,0.07648562,0.9856957,-0.93679,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00012817228,0.09109599,0.9884596,-0.9561806,1000.0,0.0,1000,1000,1000.0,220,220000,270,25.827151898294687,28.93176328483969,23.50052434299141,78.25943952612579,1538.9175853971392,21
0.007967093,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00014030983,0.081683226,0.9844969,-0.9400514,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.574793e-05,0.08411956,0.98957634,-0.9504665,1000.0,0.0,1000,1000,1000.0,230,230000,280,23.964226646348834,26.428929453715682,20.291410252451897,70.68456635251641,1607.2437044121325,22
0.007078577,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00023011165,0.082086466,0.990265,-0.960087,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-1.4109057e-05,0.08330768,0.98654807,-0.9362634,1000.0,0.0,1000,1000,1000.0,240,240000,290,23.46963475085795,24.05950111988932,20.26702743768692,67.79616330843419,1675.3830579956993,23
0.008937219,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.0003031039,0.08611752,0.99101007,-0.93111557,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00019342455,0.08779303,0.9910452,-0.96283895,1000.0,0.0,1000,1000,1000.0,250,250000,300,23.72326373681426,24.405246203765273,21.308531782589853,69.43704172316939,1745.6607781499624,24
0.0055447444,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00034255107,0.08912379,0.9937621,-0.93952084,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.000106030166,0.08825672,0.9920421,-0.9691741,1000.0,0.0,1000,1000,1000.0,260,260000,310,23.29058328550309,25.25474865641445,20.09310509264469,68.63843703456223,1813.4282659534365,25
0.0028629333,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00024351945,0.08630829,0.9935522,-0.96534115,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00022798595,0.08974988,0.99272126,-0.93990356,1000.0,0.0,1000,1000,1000.0,270,270000,320,23.939219870604575,24.38745602685958,19.68665662035346,68.01333251781762,1881.392377528362,26
0.009523246,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00012596164,0.0874458,0.991865,-0.9405301,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-9.006291e-06,0.087960646,0.9915411,-0.956551,1000.0,0.0,1000,1000,1000.0,280,280000,330,24.443828519433737,24.339215024374425,20.19604507740587,68.97908862121403,1954.0059147095308,27
0.0068295267,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00028817428,0.0861079,0.99588996,-0.9635753,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.000189448,0.08684396,0.99108136,-0.9231764,1000.0,0.0,1000,1000,1000.0,290,290000,340,26.867984785698354,27.993214047513902,25.572273364290595,80.43347219750285,2034.480789157562,28
0.004876946,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00045820235,0.08867714,0.9954013,-0.96264404,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00016367188,0.08803429,0.99519193,-0.9637556,1000.0,0.0,1000,1000,1000.0,300,300000,350,23.334021961316466,28.027004566974938,19.832309200428426,71.19333572871983,2102.121897738427,29
0.0051990673,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.0002665895,0.089186005,0.9956875,-0.9353422,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,9.583162e-05,0.09003826,0.9958712,-0.94918025,1000.0,0.0,1000,1000,1000.0,310,310000,360,23.087088350206614,24.490273855626583,19.79478577990085,67.37214798573405,2169.4309561895207,30
0.023788095,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00032448128,0.0868314,0.9952042,-0.9184827,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-4.884294e-05,0.08820366,0.9968948,-0.9474448,1000.0,0.0,1000,1000,1000.0,320,320000,370,23.666253513656557,24.42514340672642,21.332145309075713,69.42354222945869,2240.1152679659426,31
0.0067630396,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.000325009,0.089273,0.9968868,-0.9681801,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,2.0490992e-05,0.086912185,0.9964866,-0.9308076,1000.0,0.0,1000,1000,1000.0,330,330000,380,23.73854843247682,25.685159414075315,20.23215601965785,69.65586386620998,2308.539062454365,32
0.0040449426,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.0003048715,0.09143945,0.99746674,-0.97390455,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-4.8839924e-05,0.08591399,0.99356675,-0.90957516,1000.0,0.0,1000,1000,1000.0,340,340000,390,23.293878607451916,24.458287022076547,19.487704002298415,67.23986963182688,2375.8544328529388,33
0.006539164,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00020421698,0.08552062,0.99475497,-0.9466876,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00013090209,0.08778648,0.99648637,-0.964754,1000.0,0.0,1000,1000,1000.0,350,350000,400,23.655913209542632,24.536690581589937,20.85027073789388,69.04287452902645,2446.3787573641166,34
0.0042407634,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00010546813,0.08412791,0.997666,-0.9546667,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0002696677,0.08446624,0.99627656,-0.9440692,1000.0,0.0,1000,1000,1000.0,360,360000,410,25.79782647266984,26.02965788077563,23.143232599832118,74.97071695327759,2520.7296720007434,35
0.012294327,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0002528014,0.08395862,0.9969928,-0.9621183,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,6.471379e-05,0.08284968,0.99759203,-0.9571014,1000.0,0.0,1000,1000,1000.0,370,370000,420,20.06961882300675,25.402122461237013,16.2529483679682,61.724689652211964,2576.2896665139124,36
