MSE,Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
2.4684207,0.12768924,2.2681554716696843,0.6235788548279967,3.0111127566517135,0.9707516895562301,227.1784520424356,1.615422346706359,231.31595394265094,223.02783609567712,0.04052888,0.20718586,0.7870046,-0.43970105,100.16,0.7774316690230725,102,98,10,1.0003996976770642,0.6105537584228077,3.9129447699941515,-1.7708887961095292,1000.3996976770638,167.92577592489454,1194.452098339798,815.549193679635,0.122534476,0.5538982,0.9999718,-0.99810046,1000.0,0.0,1000,1000,227.1784520424356,6,10000,10,83.15961586823687,0,14.292506779078394,97.45212264731526,114.41550639434718,0
2.4684207,0.05762697,2.3554671279602792,0.6631313534808105,3.093545712455681,0.8732578451924574,258.39345679673556,1.389657679406679,263.3186818922732,255.32245041540205,0.032332204,0.28257808,0.8194115,-0.818831,109.69945355191257,0.6548263247626335,112,108,10,1.1927617213290143,0.5493226131230355,3.9218363635124454,0.2128281460130183,1192.7617213290123,54.163265747761166,1330.2082207500723,1137.9487391847026,-0.013799854,0.76629025,0.99999887,-0.99999845,1000.0,0.0,1000,1000,258.39345679673556,16,20000,20,139.63157147483435,16.973052178975195,13.740397023269907,170.34502067707945,284.8148696324788,1
2.4684207,0.051570192,2.497578488218217,0.7180292210149943,3.5021097164962733,1.0012658175509028,313.10268322925623,1.5914572992969034,317.16766129507715,310.2312277016734,0.010201025,0.30686456,0.9414057,-0.9924097,125.3625,0.4935521755599908,126,124,10,1.181159160704709,0.5580959696695845,4.0268235992853105,0.09909239140663408,1181.1591607047126,38.61119352098355,1268.3002597940892,1130.2633238030367,-0.0027763662,0.7462167,0.9999992,-1.0,1000.0,0.0,1000,1000,313.10268322925623,26,30000,30,138.9536050610477,17.02808364399243,13.79640852205921,169.77809722709935,454.91029043181334,2
2.4684207,0.043569967,2.4588185299407423,0.69133333986722,3.5360995418646106,1.002145462606172,303.50569829698,4.272447720126393,315.24745071915925,295.08210427209514,0.020025348,0.33571872,0.99822116,-0.994269,123.43558282208589,1.7689788042855878,128,120,10,1.0814277569648814,0.8388782239851164,4.326821674568483,-0.5484113029733393,1081.4277569648832,378.2443507925747,1335.7945717422717,309.00238671615836,0.0664622,0.7282779,1.0,-0.99999994,1000.0,0.0,1000,1000,303.50569829698,36,40000,40,138.4825822727289,17.342586262035184,14.005877689924091,169.83104622468818,624.9341713445028,3
2.4684207,0.057971332,2.689284891377786,0.7956919942237914,4.427805516044179,1.000086708395277,397.44071346913324,19.17001314742713,431.55438661684633,354.07687948289515,0.08715733,0.45231885,0.9997272,-0.9745392,147.78676470588235,4.424876349610525,157,137,10,1.285747782660873,0.7947249190212745,5.158936617919575,-0.04569195368877001,1285.7477826608751,28.517338461948597,1359.4024866935601,1245.2309665437415,0.24179558,0.84296024,1.0,-0.9999988,1000.0,0.0,1000,1000,397.44071346913324,46,50000,50,137.7553098628996,17.536395030096173,14.376739249797538,169.6684441427933,795.1119986422127,4
2.4684207,0.04990956,2.8459951854543473,0.9526313906882126,6.06051766555859,0.6543626238505486,462.9948265117195,50.256643810459806,536.5093912431959,334.4234454039481,0.046446383,0.48820692,0.999907,-1.0,162.6829268292683,12.383648459046617,180,132,10,1.398119311713162,0.914030658110827,6.064265685513683,-0.2384721981029879,1398.1193117131713,129.23833052345464,1621.4412103609234,1246.642338983894,-0.04962393,0.8193198,1.0,-1.0,1000.0,0.0,1000,1000,462.9948265117195,56,60000,60,137.70502396579832,18.046032755984925,14.512660145875998,170.26371686765924,965.4580532688415,5
2.4684207,0.05948613,2.746615465435327,0.8542089179158793,4.951503214638907,0.7708218747642919,410.3115551274953,27.080896079114055,509.90920659920874,374.77593188389704,0.10218037,0.5010629,0.9998841,-1.0,149.38805970149255,7.796775498598136,178,140,10,1.2952580777410716,0.7726877789417441,5.207547364099147,-1.1933594728818808,1295.2580777410724,83.04044220287605,1482.0807855196283,1171.2005345095977,0.0015021139,0.7507128,1.0,-1.0,1000.0,0.0,1000,1000,410.3115551274953,66,70000,70,136.90280210529454,18.122721247957088,15.164150528842583,170.1896738820942,1135.8352542070206,6
2.4684207,0.053544667,2.5031826724333697,0.6864508106062516,3.2563082884355716,0.9142096379331428,325.23494865402137,8.130946439506117,344.59657426424457,298.0676500003837,0.107960224,0.46392274,0.9995684,-0.9819495,129.92857142857142,2.522900677655294,136,122,10,1.218672711713709,0.7534357878926137,4.159925991045422,-0.5052518045740426,1218.6727117137102,102.49177425723347,1337.0924456438674,957.3423667529667,-0.2744695,0.6849454,1.0,-1.0,1000.0,0.0,1000,1000,325.23494865402137,76,80000,80,136.4179158329498,18.316400805022568,15.441770609817468,170.17608724778984,1306.3073271941394,7
2.4684207,0.04697231,2.7917559411681765,0.825724815960387,5.1840222289804565,1.0029731851629695,457.93950733325863,48.76094359305785,698.1112825687663,412.18703046859315,0.04095021,0.45053896,0.9998794,-1.0,164.0327868852459,10.744372851449986,216,153,10,1.289145295061568,0.8020008285717761,4.85757471561105,-0.7529680312262671,1289.1452950615712,140.85881172426588,1487.1573758345787,1045.544036346023,-0.29127604,0.8128591,1.0,-1.0,1000.0,0.0,1000,1000,457.93950733325863,86,90000,90,135.53744416602422,18.617312359041534,15.575463196844794,169.73021972191054,1476.4405031221686,8
2.4684207,0.034677476,2.813465712620642,0.8910664343227634,4.734214811465579,0.951367786317915,451.0998384987432,66.86108715767527,530.9210562464266,273.8631654196957,0.05949125,0.4902151,0.99979645,-0.99999684,160.336,14.913051465075819,177,116,10,1.368170963460841,0.9269294473184134,4.711626806108612,-1.3006827076042984,1368.1709634608492,147.0537972699855,1599.3467585996295,1161.8739087442136,-0.2803303,0.8137153,1.0,-1.0,1000.0,0.0,1000,1000,451.0998384987432,96,100000,100,135.53407975519076,19.018793329945765,15.894116698997095,170.44698978413362,1646.873537575244,9
2.4684207,0.047723625,2.672193053527147,0.8184022900331067,4.6144253579379395,0.9674483153425304,391.7981158116774,48.88205398215433,460.9873684609009,258.7473040276993,0.049081,0.51082087,0.9998738,-0.9999999,146.62043795620437,10.808304043861124,162,120,10,1.3966749649797279,0.8946948565218042,4.713410445474911,-1.246065403825628,1396.6749649797384,95.25701179614157,1589.1034722693105,1266.1167584102047,-0.28414375,0.8444281,1.0,-1.0,1000.0,0.0,1000,1000,391.7981158116774,106,110000,110,134.85967071913183,19.005044758087024,16.049544553039595,169.91426003025845,1816.905280652456,10
2.4684207,0.036390956,2.6730562988541084,0.7438077487976337,4.283928519365958,1.0043618371794971,406.6893155294474,7.905990159058657,431.6985842929278,394.1889928336658,0.076053366,0.51429373,0.9995931,-0.9998246,152.1439393939394,1.7885688190755562,159,149,10,1.2784060310365108,0.825903118813966,5.460679093321247,-1.4706852397040553,1278.4060310365114,123.03215940351286,1428.006076339519,1039.7010535448287,-0.16607091,0.83444804,1.0,-1.0,1000.0,0.0,1000,1000,406.6893155294474,116,120000,120,134.92787093715742,19.12280649493914,16.22070640185848,170.27138383395504,1987.5447606843663,11
2.4684207,0.03640038,2.679683407299023,0.7700346770414922,5.486255815277288,1.0050123058762177,428.0262559944456,51.52906772025352,489.7424433974461,287.63793614932916,0.037187405,0.5156194,0.9999656,-1.0,159.73015873015873,12.616701389153137,176,131,10,1.2980968590676818,0.9921928422002303,4.912549291516365,-3.291414849492109,1298.0968590676819,145.78649054682947,1638.9005706499067,1110.6846728426615,-0.09387681,0.85166717,1.0,-1.0,1000.0,0.0,1000,1000,428.0262559944456,126,130000,130,134.51135746808723,19.49075251899194,16.83503640780691,170.83714639488608,2158.5628652144223,12
2.4684207,0.040762573,2.551962183123842,0.7650873578782823,4.793876316422557,0.23062896867292418,378.1440852682173,87.94130978920843,533.6525731325091,132.00718408860723,0.042981848,0.52206075,0.99999946,-1.0,148.17777777777778,23.89385994790035,201,74,10,1.2916537510801291,1.0651973760993074,6.407580828827671,-3.084911382445111,1291.6537510801302,257.9814952798509,1874.52003643427,885.59455793713,0.02841401,0.8334842,1.0,-1.0,1000.0,0.0,1000,1000,378.1440852682173,136,140000,140,134.34321732702665,19.672403638018295,17.006643326953053,171.022264291998,2329.542162531172,13
2.4684207,0.05388967,2.6997608430566915,0.7560508514401806,4.376149323696784,0.9994338262506142,420.2627712358251,17.550857169370566,517.6861840136075,404.39390916426913,0.05214168,0.5209364,0.9997515,-0.99996495,155.66666666666666,4.283252646059319,179,152,10,1.1229089041478477,1.1688877304398493,5.3786819643609425,-3.180225644407941,1122.9089041478505,180.42600393603374,1411.9764244009116,742.9426278268235,0.082012706,0.8744053,1.0,-1.0,1000.0,0.0,1000,1000,420.2627712358251,146,150000,150,134.84385099587962,19.630564033985138,16.203941676882096,170.67835670674685,2500.213665367686,14
2.4684207,0.02569468,2.9304249358144876,0.9011413594319589,6.448457769700056,0.8868373646523952,542.2361516554349,66.58851434287192,825.9077685060964,427.39299789318005,0.019092333,0.5583625,0.99999994,-1.0,185.03669724770643,14.136248289321035,245,158,10,1.2861385988853642,0.8713597522085283,5.085024450507307,-2.6973161701122885,1286.1385988853622,97.122985517591,1434.09248864524,1141.1213150035712,0.07685588,0.8418856,1.0,-1.0,1000.0,0.0,1000,1000,542.2361516554349,156,160000,160,133.8541578289587,19.62404226802755,16.807273385929875,170.28547348291613,2670.885078428779,15
2.4684207,0.043915685,2.687057663728611,0.7805500630662429,4.494367540736876,0.9753416980441428,415.956526345189,56.63985179066479,485.8088350097215,273.4161714418026,0.053229637,0.54152715,0.9999986,-1.0,154.8,14.822747591247923,181,118,10,1.417169994074615,0.9787741409625871,5.688095662300286,-2.121395552368817,1417.1699940746144,81.16799109856787,1576.8404668418007,1227.8432484593015,0.031437915,0.7996157,1.0,-1.0,1000.0,0.0,1000,1000,415.956526345189,166,170000,170,134.86782549903728,20.010374444071203,16.31962947687134,171.19782941997983,2842.129134153598,16
