Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.043655444,9.29109743640749,0.15067551242110702,9.359995377533206,8.238805649438945,407.80990173178924,139.46376377841528,998.3345334962656,173.23463432913633,0.040318478,0.31223235,0.9999979,-0.99943,43.89254385964912,14.897584186082309,107,19,10,3.1148020257450826,4.9089671399190475,9.359483468556833,-57.17439756151445,3114.8020257450835,394.1018504344268,3843.0958907370796,2569.24158934532,0.05164009,0.82807046,1.0,-0.9999941,1000.0,0.0,1000,1000,407.80990173178924,10,10000,60,219.01737314881757,0,25.248018549755216,244.26539169857278,277.1456194182392,0
0.039789036,9.307604864971525,0.1379852302547597,9.359957918971,8.495180880659493,492.88446185749996,170.2951722119544,1521.6913509206352,202.47323313542566,0.09150605,0.31592888,0.99994916,-0.99999905,52.955026455026456,18.208248279902726,163,22,10,3.5584816397104144,4.593754679146858,9.359874533108828,-69.99112525077108,3558.481639710415,379.60487995915895,4028.523916555641,2777.5930443777947,0.18789285,0.86627275,1.0,-1.0,1000.0,0.0,1000,1000,492.88446185749996,20,20000,70,225.53465758659877,32.900519863003865,26.719884565798566,285.1550620154012,564.2660022114869,1
0.03293094,9.30909133057353,0.1359977141477869,9.359967361578414,8.525785857238587,523.6886856106631,193.9418074862248,1763.539485454687,249.59435017855816,0.06839434,0.33051282,0.99997544,-0.99999976,56.25561797752809,20.742653956459613,189,27,10,3.4009513908708597,4.837237055899016,9.359983107062607,-40.665630100357426,3400.9513908708605,434.0371791247266,4289.144915226745,2716.2045353484236,0.25221032,0.86010444,1.0,-1.0,1000.0,0.0,1000,1000,523.6886856106631,30,30000,80,219.6279730987735,34.9087287329603,25.67508116015233,280.21178299188614,848.9865021873266,2
0.036682457,9.312383652940937,0.13439061360631657,9.359996197046561,8.48301784038964,547.8968311571485,241.50583689828358,1785.1761753698431,212.04189887882555,-0.00048119857,0.33063895,0.99999607,-0.99999994,58.83529411764706,25.798927045096285,191,23,10,3.5785459078408013,4.497905279936443,9.359948559506938,-49.40992228125923,3578.5459078408,353.87497527442355,4081.6766234740035,3099.9733697264915,0.2489276,0.8591522,1.0,-1.0,1000.0,0.0,1000,1000,547.8968311571485,40,40000,90,229.88674352504313,39.384480762062594,27.878867221996188,297.1500915091019,1144.788641244173,3
0.018763892,9.308005840102746,0.13888209696663098,9.359998319018825,8.590196709522314,496.47662083662703,180.01344302788107,1288.9637896132656,220.80235490743257,0.008454698,0.32325935,0.9999963,-0.99999934,53.33866666666667,19.233303708816006,138,24,10,3.3939835326683947,4.666252505135627,9.359980404936286,-44.98051631586865,3393.983532668394,353.67399557384476,4055.9083926376748,2960.0756144314637,0.12355889,0.8863154,1.0,-1.0,1000.0,0.0,1000,1000,496.47662083662703,50,50000,100,219.37257195892744,38.04838598589413,25.26533694542013,282.6862948902417,1423.0619332215283,4
0.02176849,9.304943394589733,0.14186688428482294,9.359996568428741,8.516666050565611,469.2316543065149,170.45374140723158,1298.331175089001,193.36017844322876,0.007184625,0.3264001,0.99999976,-0.9999994,50.42821158690176,18.20988770288561,139,21,10,3.316348950194684,4.6323960121723475,9.359883727579538,-47.540688216398244,3316.3489501946838,408.7070682143933,3835.859531888675,2535.5396217417497,0.12622401,0.8866332,1.0,-1.0,1000.0,0.0,1000,1000,469.2316543065149,60,60000,110,206.19919708068483,33.61621341411956,23.048505653394386,262.86391614819877,1685.2403160424437,5
0.010395989,9.303200291153438,0.14200401094468026,9.359999101049207,8.568680894778003,460.6696084765458,179.85721012271938,1392.052285499698,202.00732342879527,0.020196065,0.3218885,0.99999857,-0.9999995,49.51732673267327,19.220507735388185,149,22,10,3.397455259048753,4.55794131182527,9.35995219614681,-32.98917095371445,3397.4552590487524,303.1806388358359,3750.2258331986236,2682.6058593749913,0.18013795,0.8826662,1.0,-1.0,1000.0,0.0,1000,1000,460.6696084765458,70,70000,120,202.66601541661657,32.94757098215632,22.834435272263363,258.44802167103626,1938.2533337436616,6
0.013025178,9.300194768537263,0.14400476881692725,9.359994050133997,8.538751407990457,444.65585154679485,197.94997586716036,2701.477863373512,193.39794638088028,0.015192875,0.31311122,0.9999996,-0.9999999,47.81145584725537,21.151465642719955,289,21,10,3.2919378740478904,4.987287220555681,9.359482271233206,-59.96900634821506,3291.9378740478887,421.7770588692297,4054.6206193310572,2678.665826204507,0.12771347,0.88917565,1.0,-1.0,1000.0,0.0,1000,1000,444.65585154679485,80,80000,130,203.91292406315915,27.497208473971114,21.834675698541105,253.24480823567137,2196.808154097991,7
0.015001234,9.297267848129916,0.14642435042236185,9.35999967959534,8.57949645684829,428.0804085751589,147.20044771402962,1157.4489742379562,192.8965841262763,0.018363854,0.3015666,0.9999916,-0.99999714,46.04367816091954,15.72421590355071,124,21,10,3.3613770713374334,4.616744930465473,9.359889149199667,-56.88224566560069,3361.3770713374315,398.94749164806103,3873.400348377907,2815.6627154747225,0.12224024,0.8841226,1.0,-1.0,1000.0,0.0,1000,1000,428.0804085751589,90,90000,140,209.41997815435752,32.82439824915491,22.45272604492493,264.69710244843736,2462.6735655132215,8
0.014392428,9.294608270610029,0.1495851980692304,9.359990780383093,8.177532859857763,422.7779316545207,149.81383265048666,1222.533276055936,192.85549501866757,0.031225331,0.30612674,1.0,-0.99999964,45.486363636363635,16.01064405764165,131,21,10,3.291219680771965,4.79977250414995,9.359990968452664,-45.88311011634666,3291.2196807719642,447.255140505686,4116.3318146218735,2766.3020640631757,0.19803977,0.8705071,1.0,-1.0,1000.0,0.0,1000,1000,422.7779316545207,100,100000,150,206.30885390355252,34.0041748250369,23.276518421713263,263.5895471503027,2726.740493140416,9
0.020374756,9.292809886648095,0.15036224181637317,9.35998449462827,8.49698005314003,413.38548513538126,160.83002365180184,1269.438267219161,184.214041497094,0.037408993,0.31404203,0.99998385,-0.9999999,44.48444444444444,17.180117132643712,136,20,10,3.11389288552037,5.054007200546519,9.359948098203569,-52.60086600383188,3113.892885520371,437.99233820702335,3791.3390645166887,2474.592604527444,0.16662294,0.87235713,1.0,-1.0,1000.0,0.0,1000,1000,413.38548513538126,110,110000,160,204.0698804461863,34.473360324976966,23.311023347312585,261.85426411847584,2987.0644210884348,10
0.02027986,9.290790250288776,0.15345394290698072,9.35999281747809,8.405763471717012,400.12336677910326,146.22631221905112,1213.6535684790085,202.17461815625293,0.03246206,0.30575913,0.9999935,-0.9999999,43.06666666666667,15.619599855360478,130,22,10,3.205430008809317,5.3588027603662605,9.359879371677291,-72.74274229125683,3205.4300088093173,697.7568023135517,4756.568963475173,2345.099511946784,0.1744444,0.884311,1.0,-1.0,1000.0,0.0,1000,1000,400.12336677910326,120,120000,170,203.72868173522875,32.945765358163044,23.753512219060212,260.427959312452,3247.6418908217456,11
