Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.027514018,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.538905e-05,0.029851638,0.6804154,-0.29070815,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.220624,0.4304712,1.0,-0.98876655,1000.0,0.0,1000,1000,1000.0,10,10000,60,161.69336025288794,0,14.52047954290174,176.21383979578968,195.29574618081097,0
0.009482933,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00011274954,0.11415126,0.99468786,-0.88979363,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00019457132,0.12226167,0.98564464,-0.86231095,1000.0,0.0,1000,1000,1000.0,20,20000,70,162.75993771414505,19.1093146839994,15.527817998023238,197.3970703961677,392.7378881419427,1
0.01199891,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.575773e-05,0.0882414,0.99932206,-0.87290406,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,5.3015287e-05,0.09377474,0.99920136,-0.8905212,1000.0,0.0,1000,1000,1000.0,30,30000,80,161.73615895491093,19.167676931014284,15.86834326107055,196.77217914699577,589.862999890931,2
0.012535508,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0003072816,0.07289058,0.99963933,-0.83587444,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00014903741,0.076940835,0.99951047,-0.85396594,1000.0,0.0,1000,1000,1000.0,40,40000,90,162.7452948539285,19.522725858958438,15.947793219937012,198.21581393282395,788.2873884568107,3
0.006202921,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.000161846,0.06751196,0.9997098,-0.83243436,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.4559885e-05,0.07070133,0.9997388,-0.8643783,1000.0,0.0,1000,1000,1000.0,50,50000,100,161.77794971805997,19.728718463040423,15.978291598148644,197.48495977924904,985.9479200681089,4
0.0048060548,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00016153917,0.065855525,0.99959934,-0.80924594,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00012421125,0.06843368,0.9994755,-0.8357661,1000.0,0.0,1000,1000,1000.0,60,60000,110,163.19450392294675,19.907488781027496,15.9384649109561,199.04045761493035,1185.140130006068,5
0.0024414598,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00013341563,0.06718223,0.999413,-0.7692792,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-4.6998346e-05,0.06790535,0.9996157,-0.8012623,1000.0,0.0,1000,1000,1000.0,70,70000,120,162.31634349393426,20.05493609496625,15.485838351014536,197.85711793991504,1383.0962402209989,6
0.0033486634,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00018209446,0.06566359,0.9995791,-0.82751346,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-9.73531e-06,0.065096,0.9987516,-0.7655808,1000.0,0.0,1000,1000,1000.0,80,80000,130,164.00952730688732,20.160095477011055,15.431302991928533,199.6009257758269,1582.9370535938651,7
0.0036511177,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00014998243,0.06841587,0.9990108,-0.82718796,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00013024529,0.067007475,0.9990662,-0.777485,1000.0,0.0,1000,1000,1000.0,90,90000,140,161.5704259769991,20.40029360097833,15.876841173972934,197.84756075195037,1780.838960802881,8
0.002809856,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.0002544783,0.066956006,0.99867344,-0.7352839,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-3.6155943e-05,0.06516886,0.9986567,-0.83053267,1000.0,0.0,1000,1000,1000.0,100,100000,150,160.95168773608748,20.453591742028948,15.927602419920731,197.33288189803716,1978.267290754884,9
