Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.051554218,9.239216429992688,0.18468982672450093,9.359967303671052,8.169759875614325,283.2180632146457,89.53622253160523,633.2967250737227,147.11115130517229,0.057998408,0.24482332,0.9966122,-0.9999998,30.653905053598773,9.64863434798854,68,16,10,1.9097304011552638,6.84468234372778,9.357556009423261,-81.6558926809667,1909.7304011552635,1290.878561264013,3835.3868532240663,71.9956825988059,0.019112092,0.81144595,0.999999,-1.0,1000.0,0.0,1000,1000,283.2180632146457,10,10000,60,216.34759503253736,0,24.14544948982075,240.4930445223581,267.9645994778257,0
0.032812946,9.297472063239594,0.13526315462569358,9.359983355417727,7.49119552613082,483.99983140635834,199.17680745439063,1465.3664124074635,161.50732114015932,-0.034566626,0.2222904,0.9999765,-0.9999579,52.05714285714286,21.29122390125467,157,18,10,0.8075246049972354,8.051659212342624,9.359982139401676,-102.83821193023637,807.5246049972359,755.2162640371322,2313.7734610646576,-600.0926790429222,-0.10158546,0.89268255,1.0,-1.0,1000.0,0.0,1000,1000,483.99983140635834,20,20000,70,216.97276973957196,27.484781675040722,23.440540013136342,267.898091427749,535.2246849655639,1
0.07259453,9.303250116172148,0.13295751158782831,9.359984199301778,8.185848362119566,540.9407233246376,271.23365356898955,2111.46304943721,137.6571158093765,-0.037776485,0.2589015,0.99999154,-0.99986345,58.145348837209305,28.98068385159708,226,15,10,0.7801008019740041,7.985967737281606,9.359907079990181,-90.68105611209721,780.1008019740044,686.8499626332324,1873.137213837469,-676.1615152527044,-0.083534695,0.9065434,1.0,-1.0,1000.0,0.0,1000,1000,540.9407233246376,30,30000,80,208.91389393690042,26.86701830290258,21.480816424591467,257.26172866439447,797.0244043273851,2
0.03447745,9.285593973111602,0.12852105427784283,9.359991743264407,6.962396875584953,388.25026324317156,153.8164101266736,1053.8979664521394,81.60808992582514,-0.03581777,0.23737267,0.99998295,-0.999965,41.81210855949896,16.435811108238912,113,9,10,1.0395929861851816,7.746148819663911,9.359865173448483,-106.31795342815957,1039.5929861851814,882.6467234012891,1749.9026977560452,-1021.5528701785607,-0.1261528,0.9038064,1.0,-1.0,1000.0,0.0,1000,1000,388.25026324317156,40,40000,90,221.2253926775884,31.40677036298439,24.811297737061977,277.44346077763475,1071.581637175288,3
0.02745773,9.288047190907253,0.1439727355495511,9.359982169346623,8.318989546556912,435.14609848735273,157.42017012286286,1007.4800687872962,99.44478854785723,-0.041517716,0.3444829,0.9999871,-0.9990765,46.850117096018735,16.83021757553016,108,11,10,0.9130370943877548,8.113241629789977,9.359795401481996,-116.65649565865266,913.0370943877546,564.5258426736863,1603.5304169162887,22.303199870205546,-0.15019394,0.9064897,1.0,-1.0,1000.0,0.0,1000,1000,435.14609848735273,50,50000,100,217.48827988980338,28.536581052001566,23.12710054568015,269.1519614874851,1337.7742533627898,4
0.029471917,9.289139562877212,0.14530291317554958,9.359983272500347,8.447462844707456,446.2351168430607,182.91866055525188,1381.6758074907762,128.08691158779894,-0.0068070125,0.36879468,0.99999017,-0.99646306,48.038369304556355,19.537664915194814,148,14,10,1.0888465874214563,7.770335395073955,9.359863365255782,-108.03616566924067,1088.8465874214567,454.85328566002215,1881.5553453270552,367.26173916176776,-0.15776163,0.8943166,1.0,-1.0,1000.0,0.0,1000,1000,446.2351168430607,60,60000,110,201.6358097048942,25.566692682914436,20.79665714711882,247.99915953492746,1584.7989624738693,5
0.027689528,9.295926881933651,0.14217004706704636,9.359994181415871,8.222670469253556,480.6018218442597,184.83601555163239,1296.805458518635,202.7560361866504,0.016049052,0.37922564,0.9999965,-0.9967302,51.700258397932814,19.755170060500035,139,22,10,1.2172152429963874,7.4979824319656085,9.359897210073289,-87.01108828924083,1217.2152429963885,652.9400901060785,1805.5625398144612,-365.3006484835733,-0.117793985,0.90990406,1.0,-1.0,1000.0,0.0,1000,1000,480.6018218442597,70,70000,120,199.7779396804981,24.592715356033295,19.97923131263815,244.34988634916954,1830.7069949300494,6
0.029958807,9.288706572551165,0.15151025186946743,9.359984607288943,7.350557781492018,440.86138374793194,146.6227748644359,1101.516788396946,193.47410855013283,0.020920595,0.42835042,0.99999666,-0.9997955,47.46208530805687,15.664498860845914,118,21,10,1.0125819261934565,8.443749337431703,9.35998359202582,-113.5790106208061,1012.5819261934564,953.2169702404084,2363.142346514713,-221.5633383971777,-0.18676111,0.8982793,1.0,-1.0,1000.0,0.0,1000,1000,440.86138374793194,80,80000,130,197.89277567062527,26.148770857136697,20.062919182004407,244.10446570976637,2072.1073008594103,7
0.021131186,9.29007151494459,0.14973499270306154,9.359993746440967,7.375622041355683,431.4817902231108,126.25173294860916,942.5262692621118,162.277513863892,0.034509487,0.409324,0.99999917,-0.9999575,46.44547563805104,13.488713910674496,101,18,10,0.7462114332159091,8.845798911932494,9.35996567576314,-115.21543473438066,746.2114332159086,531.9602818233468,1856.7808829503317,-115.3671291974742,-0.13523376,0.9024823,1.0,-1.0,1000.0,0.0,1000,1000,431.4817902231108,90,90000,140,202.23106818227097,23.446786473039538,20.107377069303766,245.78523172461428,2320.151463078335,8
0.011112592,9.290731029154008,0.14949818977761536,9.35999320441395,7.751444971463038,440.6052134750217,125.43819007179714,1288.8161100120753,221.90957712457555,0.061925616,0.41401762,0.9999966,-0.999636,47.42417061611374,13.407491845317846,138,24,10,1.3124965216351618,7.912194197037882,9.359897896944426,-112.3520959783654,1312.4965216351616,932.5332324030409,2956.9949869802863,-126.52006023397995,-0.18277073,0.89651763,1.0,-1.0,1000.0,0.0,1000,1000,440.6052134750217,100,100000,150,203.3421292998828,25.71326524601318,20.20128528214991,249.2566798280459,2569.4193345033564,9
0.0148729095,9.28642632107498,0.14582479586135436,9.359981083937612,8.52774621919343,440.3570547654773,164.8702941165114,1343.7637247142195,202.7330532098411,0.0038452873,0.38815448,0.9999973,-0.99669343,47.41943127962085,17.60902132158529,144,22,10,1.2189184255506185,7.894321027805562,9.35992736071678,-88.30921660748153,1218.9184255506186,705.501636806342,2501.0973007133757,-19.977124827598292,-0.16550536,0.89678067,1.0,-1.0,1000.0,0.0,1000,1000,440.3570547654773,110,110000,160,203.2128534130752,25.723646197933704,19.88047320046462,248.81697281147353,2819.7534722534474,10
0.009964244,9.287800319457459,0.1470345341125664,9.359993100689787,8.500146965535718,451.4276732940185,203.69516087129,1352.611677260347,202.30282322447783,0.01060252,0.39029467,0.99999624,-0.9949381,48.60436893203884,21.76287210530026,145,22,10,1.0515477370844664,7.591321499022289,9.359949816110394,-83.82085364938112,1051.5477370844674,751.8456021414769,2101.133141022799,-403.39930307921026,-0.18098481,0.8987042,1.0,-1.0,1000.0,0.0,1000,1000,451.4276732940185,120,120000,170,201.91229042573832,27.239631436066702,20.73190699494444,249.88382885674946,3067.153151171282,11
0.010799102,9.29076537930005,0.1203128337809455,9.359991736573473,8.531532337852925,437.49667655513383,181.03140649904213,1119.3381040017086,212.36751720675613,-0.022961393,0.38642773,0.9999912,-0.93779194,47.08941176470588,19.352981369527367,120,23,10,1.1068303550729364,7.842027232565834,9.359885105843135,-110.7732049692394,1106.830355072936,524.7186165702839,1978.1029393761573,107.17744861335348,-0.14822334,0.90417516,1.0,-1.0,1000.0,0.0,1000,1000,437.49667655513383,130,130000,180,198.9378974530846,24.770139585947618,20.474045996787027,244.18208303581923,3310.5781533655245,12
0.017034916,9.292707248560808,0.13934661216265357,9.359985907934199,8.514372829832139,482.13743022520026,222.37934799926086,1418.3423939124134,211.81488234913516,0.015065035,0.3506588,0.9999971,-0.975652,51.88341968911917,23.773856514892582,152,23,10,0.9148330072604267,8.125327541373903,9.359919794476882,-80.11758318932209,914.8330072604261,827.020805191514,2370.6370704320575,-547.6154854561886,-0.1127412,0.90574723,1.0,-1.0,1000.0,0.0,1000,1000,482.13743022520026,140,140000,190,194.74799075210467,24.013738608919084,20.132593855028972,238.89432321605273,3551.9935792037286,13
0.010730391,9.286340454288709,0.14916108397687047,9.359996082583109,8.486291915385156,460.3174602415488,183.39578196542308,1408.5284652009566,192.77897780405155,0.02702099,0.40218848,0.9999984,-0.99415076,49.56930693069307,19.60141560140647,151,21,10,1.0021243801805724,8.25203162954005,9.359933116201024,-83.07179530446345,1002.1243801805722,846.5340502052893,2328.3900211267837,-498.1752336331944,-0.1469413,0.8931968,1.0,-1.0,1000.0,0.0,1000,1000,460.3174602415488,150,150000,200,190.8396827231627,26.533577400026843,20.110928050242364,237.4841881734319,3787.7935146375094,14
0.009824162,9.286575221559511,0.11621942813088589,9.359995652237737,8.511374294808846,401.48893349882667,155.16286555576886,876.8382216227936,184.4410032171077,-0.04013305,0.3957483,0.99999416,-0.93400884,43.23326133909287,16.585585858273305,94,20,10,1.0709058297809844,7.703115056228201,9.359913941220075,-85.06813002567084,1070.9058297809847,508.89953330251086,2089.0384703479585,333.0220057482533,-0.109606564,0.90169907,1.0,-1.0,1000.0,0.0,1000,1000,401.48893349882667,160,160000,210,204.48120518261567,24.85114949895069,21.08209201367572,250.41444669524208,4040.3712967699394,15
0.009981401,9.29069166302727,0.1173946742223193,9.359995309931097,8.416640828715387,437.4713448482393,171.1741218675138,1072.6748523613699,212.1752996922846,-0.023076989,0.38385856,0.99999803,-0.99062836,47.08705882352941,18.306782981020636,115,23,10,1.0699527990091342,7.871050909513761,9.359972097704341,-110.60025809950344,1069.9527990091342,834.608687748047,2290.106602185464,-462.97674771073434,-0.17222786,0.89294094,1.0,-1.0,1000.0,0.0,1000,1000,437.4713448482393,170,170000,220,203.7249665474519,27.010205110069364,21.33801872911863,252.0731903866399,4291.3038498696405,16
0.025006015,9.29113173359753,0.1258068100297939,9.359993202818698,8.467088523888576,464.626096393594,193.13220022986067,1371.4941983810027,211.86313283411826,-0.0209469,0.35683703,0.9999965,-0.98065543,50.00748129675811,20.65190526108891,147,23,10,0.7870908721268266,8.347621381409686,9.359937097562643,-98.59479949204353,787.0908721268273,391.17446324236124,1423.5659328854715,295.4986232954241,-0.15707876,0.88716054,1.0,-1.0,1000.0,0.0,1000,1000,464.626096393594,180,180000,230,206.40075360238552,25.86942360480316,21.608699314994738,253.87887652218342,4545.250977254007,17
0.008300453,9.290164985771316,0.12800760798049277,9.359985632079937,8.49156546363479,451.1592743575547,172.00892104817947,1119.5063725132788,203.29716609727686,-0.013295085,0.34894753,0.99999774,-0.98558235,48.56310679611651,18.397271802234528,120,22,10,0.7148647787260064,8.41502641631129,9.359940336818555,-99.28017590738679,714.8647787260059,529.157310530701,1480.805579238249,-60.55780293143484,-0.20195378,0.87359864,1.0,-1.0,1000.0,0.0,1000,1000,451.1592743575547,190,190000,240,202.42576253577136,25.940620560897514,20.394003310473636,248.7603864071425,4794.978910178412,18
