Disc CE Loss,Disc Acc,Grad Pen,Grad Pen W,Disc Rew Mean,Disc Rew Std,Disc Rew Max,Disc Rew Min,Reward Scale,QF1 Loss,QF2 Loss,Alpha Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,Alpha Mean,Alpha Std,Alpha Max,Alpha Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.6460135,0.8027344,0.6708495,0.5,-5.9099503,1.3369766,-2.1894135,-9.965214,2.0,1.5093031,1.512474,-11.213507,0.22427079,0.00041644345,0.0034344345,0.010582899,-0.01228979,0.0023619505,0.0031651438,0.010684073,-0.0073816394,0.19994000899918618,0.0,0.19994000899918618,0.19994000899918618,1.0326566,0.6063239,2.6793547,-0.4472146,-3.6541882e-05,0.0019272598,0.008165351,-0.0049954737,-0.00046066195,0.0017328573,0.0045212745,-0.0062550995,-0.16811960916599047,0.2350661613590313,2.2676038567969,-2.2212826351179977,-168.11960916599054,43.13164124852853,-69.10136423123144,-233.27833183744974,0.081395485,0.5360642,0.95130926,-0.94581866,1000.0,0.0,1000,1000,10,-0.6421385498318158,0.652693183594215,2.588452839622356,-4.751231026618575,-642.1385498318159,181.84632088689085,-315.04993552462514,-1058.1274583076906,0.0101493895,0.63761795,0.99969333,-0.9993661,1000.0,0.0,1000,1000,-168.11960916599054,6,10000,10,78.22813042532653,0,16.175496047362685,94.40362647268921,117.52998153271619,0
0.007269551,1.0,0.0024635773,0.5,-5.743822,1.2786872,-1.4549131,-9.543499,2.0,2.9033914,3.4228787,-0.117011905,233.34782,-234.29709,13.9857645,-206.77701,-288.2728,-233.85384,14.043633,-207.58487,-288.11136,0.16087921976064115,0.0,0.16087921976064115,0.16087921976064115,7.935957,2.2374432,13.497488,-1.7425025,0.026913024,0.60447145,1.6501547,-1.6387281,-1.2342014,0.19911292,-0.52369726,-1.9368922,0.2143507803628724,0.952150998192814,4.721410254921324,-2.692651576174582,152.69166968055941,206.41702591124476,616.8251829155843,-437.63714097619027,0.03737737,0.5194188,0.98053277,-0.994113,712.3448275862069,408.3471541902981,1000,23,10,-0.014501644614489512,0.7366430581059218,3.851015224699803,-2.8433055332958435,-14.501644614489413,173.67294299969936,186.79530676531368,-440.6289654874012,0.0111382725,0.5222546,0.99443454,-0.9974044,1000.0,0.0,1000,1000,152.69166968055941,16,20000,20,134.1364926600363,23.284799879067577,16.612949255038984,174.03424179414287,292.0949869187316,1
0.0063694483,1.0,0.0018781994,0.5,-5.5717883,0.9095978,-1.5685366,-8.426015,2.0,7.0180163,16.136166,0.49138838,561.3337,-556.235,18.593204,-512.8916,-596.212,-555.0077,19.04975,-511.19046,-599.26324,0.15271417235664514,0.0,0.15271417235664514,0.15271417235664514,8.26146,2.076561,14.645382,1.0203859,0.041617744,0.6725221,1.9659834,-2.135821,-1.1799409,0.25235915,-0.39446154,-1.9001435,0.3186788582571915,0.940743142971055,4.22221035399301,-2.2689068210919943,132.35578457943075,175.16651084825506,703.0304639533881,-430.03549889607615,0.018453691,0.519004,0.98907954,-0.98546326,415.3265306122449,403.97476117138007,1000,14,10,-0.07299618075360104,0.8068386812820767,4.7569337364416135,-2.4258944965719733,-72.99618075360094,207.95164744081546,305.46665562309266,-323.16879533564764,0.026716284,0.55018944,0.9987162,-0.99612707,1000.0,0.0,1000,1000,132.35578457943075,26,30000,30,135.25603470613714,23.70692200504709,18.178953425958753,177.141910137143,467.11465222085826,2
0.0073160147,1.0,0.0029963634,0.5,-5.2593975,0.9146959,-1.3922397,-7.858079,2.0,5.5514736,7.254635,-0.10888755,801.4426,-800.0912,23.244999,-751.0498,-853.23566,-802.24927,23.314714,-749.41266,-855.8872,0.17396970124769034,0.0,0.17396970124769034,0.17396970124769034,7.9377317,2.3071136,13.437017,-0.7242112,0.011740321,0.6639512,1.9389365,-1.9548976,-1.1423849,0.22497505,-0.46028507,-2.0494492,0.28824007031153415,1.1752553598331468,4.670095215138566,-2.5561430111210637,58.80388585941475,188.63695044584904,574.5722563746552,-768.2828760158459,-0.011164288,0.5521173,0.9945265,-0.99096125,204.010101010101,326.66300229699533,1000,11,10,-0.014489671280706346,0.8670958238073492,4.099300547737769,-2.6174823102787723,-14.48967128070611,286.6807721863425,577.7314018442569,-339.8826380037123,0.018426942,0.5559549,0.99847186,-0.9985729,1000.0,0.0,1000,1000,58.80388585941475,36,40000,40,135.89743482798804,21.58546092303004,18.454896282986738,175.93779203400481,641.7712153058965,3
0.0070734145,1.0,0.0028606078,0.5,-5.3064365,0.99568075,-1.661948,-8.09453,2.0,8.08517,7.6252327,0.10582288,967.53033,-965.56915,28.035063,-876.9755,-1021.98755,-965.0517,28.272186,-877.8949,-1028.4191,0.22496721224527266,0.0,0.22496721224527266,0.22496721224527266,8.070931,2.4462247,19.02062,0.36275387,0.015669242,0.7111078,1.9878635,-2.317188,-1.1302037,0.23260306,-0.19863382,-2.0327106,0.41503502186020647,1.1985628179777073,5.442656882872896,-2.6179746814011073,152.51795919394985,252.67875317551756,706.6094684913216,-492.3407024009553,0.04177434,0.550576,0.9928433,-0.99344647,367.48214285714283,363.2653984088251,1000,12,10,0.05427521011852277,0.9052254816328978,4.385014910565911,-2.5081505656817757,54.27521011852296,227.71245882527154,625.661894556712,-178.85774104925358,0.0062495116,0.5551169,0.99968725,-0.99935675,1000.0,0.0,1000,1000,152.51795919394985,46,50000,50,134.87848178716376,20.304016852984205,17.744512369739823,172.9270110098878,816.9834155589342,4
0.0106753,1.0,0.0035359832,0.5,-5.501804,1.1121541,-1.5555924,-8.367447,2.0,14.079438,7.3962984,-0.43331632,1083.2694,-1074.4375,31.791239,-987.369,-1137.584,-1077.6582,31.917606,-991.93304,-1140.9213,0.2312865232904733,0.0,0.2312865232904733,0.2312865232904733,7.7039766,2.3986928,15.510963,0.5293263,0.055997126,0.67830735,2.7868583,-2.3931434,-1.1120262,0.24535035,-0.12327885,-1.9061532,1.0527428322585533,1.5316342757725323,5.229537959187205,-2.5246460488331692,254.83807666531763,229.5702839152673,1035.4865955650298,-260.81989802666305,0.025131665,0.52643144,0.9953736,-0.9910153,242.0705882352941,252.34965416754096,1000,14,10,0.267351782440394,1.1540901798756162,4.501450011941145,-2.4946786477796934,267.35178244039406,449.5646097826022,1039.6259104898218,-317.83970554897303,0.030474136,0.5636254,0.999319,-0.9985077,1000.0,0.0,1000,1000,254.83807666531763,56,60000,60,133.4866016699234,22.593661708990112,16.39186258101836,172.47212595993187,990.0166447239462,5
0.008434255,1.0,0.003770756,0.5,-5.3026648,1.1015121,-1.8205616,-8.493704,2.0,12.67348,10.771313,0.036932237,1159.3558,-1161.2295,50.32521,-1046.2449,-1229.1183,-1160.4099,50.278187,-1044.6182,-1229.9879,0.27044002068619083,0.0,0.27044002068619083,0.27044002068619083,8.02824,2.6893742,14.983385,-2.1393292,-0.02322519,0.7000926,1.8553411,-1.926835,-1.1192443,0.27440843,-0.4282921,-2.049689,1.1141531762649617,1.6866037262688234,6.052456238445018,-2.343729125125874,438.7141977598624,431.63190750704854,1680.8530117682867,-279.2112052483137,0.010577093,0.52605355,0.99596125,-0.99088085,393.7647058823529,343.1594603459352,1000,12,10,0.5284094370099921,1.3708664587499095,5.4442563493573175,-2.4529179893883257,528.4094370099925,689.1702375796962,1479.128471595928,-376.2542361609095,0.023040533,0.5525104,0.9995087,-0.99759346,1000.0,0.0,1000,1000,438.7141977598624,66,70000,70,133.95400732802227,23.612777549074963,16.881998849101365,174.4487837261986,1163.9590267781168,6
0.015140028,1.0,0.0054297606,0.5,-5.2992163,1.3071104,-1.270298,-8.453475,2.0,14.551388,17.006233,0.15634531,1227.7849,-1226.8967,66.73224,-1101.8867,-1335.2477,-1227.5089,66.906494,-1094.7961,-1335.4437,0.3650361144528254,0.0,0.3650361144528254,0.3650361144528254,8.155098,2.5643928,14.231807,-1.7105365,0.009841612,0.6930869,1.8656317,-2.2233906,-1.1231687,0.28271842,-0.41960847,-2.0267985,0.6597849984585689,1.7051335301218329,5.99272638003611,-2.60079591364685,189.66069601523608,252.76791388403268,795.3543936505325,-391.20635226454715,0.003492118,0.54856986,0.9959992,-0.9907505,287.4583333333333,372.1555057850295,1000,11,10,0.3116416602859711,1.415704689981241,5.874168900667257,-2.890788235241857,311.64166028597094,720.9009271605809,2065.8522588350274,-281.7364414987824,0.012889721,0.5662451,0.9981357,-0.99707997,1000.0,0.0,1000,1000,189.66069601523608,76,80000,80,134.4410957309883,22.66442630602978,17.680071710725315,174.7855937477434,1339.4779426157475,7
0.012644711,1.0,0.00763698,0.5,-5.2886233,1.3926184,-1.1370162,-8.25098,2.0,16.944798,17.932068,-0.06958199,1307.1074,-1307.6316,76.79675,-1162.8972,-1409.0386,-1307.4276,77.06374,-1161.8915,-1410.1107,0.3759106080920479,0.0,0.3759106080920479,0.3759106080920479,7.9288754,2.7918613,15.275206,-2.880899,0.039738357,0.67023814,2.0109866,-2.1899445,-1.1363416,0.29348862,-0.45445216,-1.9944204,2.511916465772347,1.2542746301759473,6.022844047406352,-2.575040993187658,1563.0971098374291,990.4552036790917,2758.476865908218,14.383262659108828,0.0394954,0.46446726,0.99581337,-0.9926617,622.2727272727273,380.97659776432084,1000,14,10,1.0596805702531131,1.6898724958707065,6.038658450876959,-2.6644241413105787,1059.6805702531126,981.8462645829229,2585.0742094301,3.7141304304558442,0.024505172,0.5339136,0.9973256,-0.99839056,1000.0,0.0,1000,1000,1563.0971098374291,86,90000,90,133.55574203806464,23.387770071974955,17.75655272405129,174.70006483409088,1513.6010389600415,8
0.02323758,1.0,0.009766938,0.5,-4.927209,1.4800165,-1.0045527,-7.9095445,2.0,28.166628,26.211458,0.031059124,1345.2089,-1335.8477,98.39198,-1167.4637,-1455.2028,-1336.5613,98.40439,-1177.2662,-1465.1538,0.3935932651283722,0.0,0.3935932651283722,0.3935932651283722,8.03331,2.8131695,16.742079,-3.7851248,0.0686951,0.6763612,2.2678425,-2.3896587,-1.1704555,0.33541498,-0.3694679,-2.1082363,2.1855373881010323,1.7983885038158305,6.350258478430085,-2.706560264845769,301.8453223042157,280.33361390800616,1683.891750579076,-243.0757756889011,0.030664759,0.47403356,0.99745053,-0.9971523,138.1103448275862,171.49485233015932,1000,20,10,1.7436762905648855,1.6529677980174466,5.8686248980745574,-2.9004394169956953,1743.6762905648852,835.7550292065266,2557.7430870637027,309.09612270853825,0.035567656,0.51140624,0.999428,-0.9997437,1000.0,0.0,1000,1000,301.8453223042157,96,100000,100,133.46828054788057,22.82136217795778,17.21178018406499,173.50142290990334,1686.515072435839,9
