MSE,Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
13.64006,2.7561336,5.1842623248108675,0.4611122017156198,5.561607716123877,0.8446717180366017,166.0125218700235,1.1657971532879723,171.64020993014717,163.00497190328213,-0.011860643,0.104446456,0.30604342,-0.2133501,32.0224,0.14798053926107987,33,32,10,4.810595033195055,0.33954302462422437,5.540564275694066,-2.2604319643085304,4810.5950331950535,107.54346996372625,4930.244985843294,4634.89339858184,-0.027611144,0.4841369,0.9996405,-0.9997802,1000.0,0.0,1000,1000,166.0125218700235,6,10000,10,10.193895026575774,0,22.889482954517007,33.08337798109278,62.03959414176643,0
13.64006,1.2928004,5.425447901618721,0.5648435300555302,6.628661613810344,1.977458521579814,289.48743216930393,17.84110702400144,318.65837283634914,243.71100320996885,0.002290755,0.14981659,0.6591587,-0.61012554,53.35733333333334,3.2158430033542094,60,45,10,4.954297187783253,0.2789506767131969,6.459430581314417,-2.19824750236592,4954.297187783254,42.80548865472002,5030.585779383539,4897.291285932497,0.012637595,0.2536954,0.8039129,-0.9424563,1000.0,0.0,1000,1000,289.48743216930393,16,20000,20,16.442525075748563,29.001480089034885,26.37157321628183,71.81557838106528,135.38652167003602,1
13.64006,0.8485628,5.490329989225831,0.6712502078667689,6.742220446155295,-3.321822123670888,317.74094712213304,61.35296291054754,695.0048217247072,256.54040585487456,0.023276698,0.21774223,0.7970334,-0.95683897,57.872832369942195,12.169848629999574,133,48,10,4.945105039224945,0.3172896476424905,7.042847763348754,-1.6987280506086258,4945.1050392249435,33.725848846151834,5007.168869931813,4893.259814738041,-0.06593182,0.5035298,0.96637195,-0.999995,1000.0,0.0,1000,1000,317.74094712213304,26,30000,30,14.944476813077927,30.524661466944963,25.08308579446748,70.55222407449037,204.21106325136498,2
13.64006,0.6126313,5.569517241145221,0.6678046375598369,7.023068595622567,2.176453819911181,384.8536413631348,33.3044222583939,564.468182981614,342.50651439232666,0.004185754,0.2497166,0.9334891,-0.9971825,69.1,7.51873522012478,114,61,10,4.9239793541154455,0.3743395981812294,6.990306837106914,-1.6780202544080502,4923.979354115445,30.697581798744352,4962.311939934409,4865.850104277879,-0.064648636,0.63429344,0.9989448,-0.99999714,1000.0,0.0,1000,1000,384.8536413631348,36,40000,40,15.721099226269871,28.910722927190363,25.27453882433474,69.90636097779498,273.60101294564083,3
13.64006,0.39529437,5.327137643870994,0.5908568896854064,6.969524207404387,2.0246057121629963,469.4921396620402,81.52031405327354,735.3478212130073,317.1066030749304,0.018321557,0.22688013,0.953885,-0.99324626,88.13215859030836,17.3647111954089,146,56,10,4.870985001214182,0.37520472042441455,7.019358234762191,-0.8916954927446357,4870.985001214181,36.5207044960739,4897.683745783567,4789.081381523614,-0.11526555,0.7028455,0.9998875,-1.0,1000.0,0.0,1000,1000,469.4921396620402,46,50000,50,13.84223964670673,28.28628526488319,21.3497749469243,63.47829985851422,335.4175996752456,4
13.64006,0.32101503,5.1277293632867975,0.7101169990633222,7.0187069648345926,-0.7688332619994176,439.5384426017376,65.55371268095256,763.0482484217536,311.54573215257454,0.023389224,0.28111175,0.9571075,-0.9942287,85.71794871794872,14.937102405449137,157,55,10,4.852434395429626,0.3919166338645872,7.0454231802858285,-2.6839801860675756,4852.434395429626,51.1250686212141,4911.489850459232,4768.920710513187,-0.14201784,0.7281015,0.999992,-1.0,1000.0,0.0,1000,1000,439.5384426017376,56,60000,60,13.493935161735862,26.636315983720124,20.983787606935948,61.114038752391934,396.06498871045187,5
13.64006,0.29310605,5.632516979288608,0.640092555573429,7.063421970856904,0.7742578975338263,434.59201200580304,102.64192033093964,951.5732418640777,300.89337039293576,0.025455644,0.30825445,0.9938247,-0.9998081,77.1576923076923,18.885131984160758,174,53,10,4.837916147378188,0.44872872152413995,7.088206826243018,-6.348889619003156,4837.916147378187,61.41422776920505,4946.154074048738,4732.4788392916835,-0.13677986,0.7070974,0.9999999,-1.0,1000.0,0.0,1000,1000,434.59201200580304,66,70000,70,15.269003176596016,26.15538595803082,22.540077025536448,63.96446616016328,461.9426283421926,6
13.64006,0.32122827,5.416237724672176,0.62355695518317,7.36413771171268,-1.7266469937710838,521.8857522974988,100.2456010630292,822.398060200775,296.8744762667852,0.061897498,0.38724643,0.9990711,-0.99985665,96.35576923076923,19.180778774812143,154,52,10,4.88083211860556,0.4466775326551687,7.245226286581408,-4.973850204629235,4880.832118605558,92.00519054804391,5020.192502508694,4726.936884916836,-0.11028314,0.69289166,0.99999976,-1.0,1000.0,0.0,1000,1000,521.8857522974988,76,80000,80,12.622094133403152,28.07164725707844,22.289265148341656,62.98300653882325,524.6825612504035,7
13.64006,0.17451239,5.539085098444781,0.6365839166886443,7.270312041626466,-2.1746106084221504,529.0353800928904,70.42074132194459,828.2074997131473,295.48194025343287,0.043504134,0.4174252,0.9996027,-0.99997634,95.50952380952381,13.83963957560913,159,52,10,4.904616611189635,0.47618283495286445,7.171660741238558,-3.7620764363176136,4904.6166111896355,92.03536073023577,4992.187263144214,4698.024329546896,-0.076113395,0.7252547,1.0,-1.0,1000.0,0.0,1000,1000,529.0353800928904,86,90000,90,12.4848522990942,27.84687962429598,22.55518415896222,62.8869160823524,586.9272327828221,8
13.64006,0.14860545,5.542329621636397,0.6918638597051537,6.852180277815737,-4.289208765039637,454.40288557719737,51.27732484081145,554.0010147966317,294.72506744213524,0.047208168,0.33760124,0.98981965,-0.99246264,81.98770491803279,9.142981522787924,106,52,10,4.874576875668328,0.48015019586965096,7.324310760689526,-6.759638061226877,4874.576875668328,96.80833570527764,5006.2726294623235,4702.252971069879,-0.030324833,0.7129866,1.0,-1.0,1000.0,0.0,1000,1000,454.40288557719737,96,100000,100,14.156219945289195,27.182946687098593,21.052560172509402,62.39172680489719,648.4062751042657,9
13.64006,0.28048992,5.358668988191747,0.6343882462665822,6.904389708013826,-5.153418162214718,483.2698730296709,92.17006864180081,894.3141736915629,302.5071062070622,0.04086884,0.37525204,0.99840873,-0.9999477,90.18468468468468,17.739535416477743,169,53,10,4.840417978227892,0.4438884329744889,7.187623292683081,-6.2974895402238715,4840.417978227895,89.29984444668358,4963.884153915762,4696.538282370416,-0.104486674,0.76834065,1.0,-1.0,1000.0,0.0,1000,1000,483.2698730296709,106,110000,110,13.917017093859613,26.27663619397208,20.25751307886094,60.45116636669263,708.668336044997,10
