State-Pred-Expt-MSE,State-Pred-Real-MSE,Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Test Pred_Real_MSE,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.0008879277,135.70659,0.03565356,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.547518e-05,0.06458026,0.98407793,-0.96255064,1000.0,0.0,1000,1000,10,0.00033612060224633703,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.053090904,0.33888644,0.99958336,-0.9966991,1000.0,0.0,1000,1000,1000.0,10,10000,60,21.206495616934262,0,51.78739200509153,72.9938876220258,157.29479626112152,0
0.0003455736,66.38597,0.01285658,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.36073e-05,0.06403638,0.978328,-0.9640914,1000.0,0.0,1000,1000,10,0.0011154142121255208,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-4.2002266e-05,0.14163975,0.99509954,-0.9921819,1000.0,0.0,1000,1000,1000.0,20,20000,70,20.961850097053684,84.30359000794124,51.02894424798433,156.29438435297925,315.3745789581444,1
0.00045689434,0.0024131723,0.00021592618,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.2578434e-05,0.061717745,0.9624488,-0.9558486,1000.0,0.0,1000,1000,10,0.0011381032876080484,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.729838e-05,0.07462316,0.9701912,-0.98098075,1000.0,0.0,1000,1000,1000.0,30,30000,80,21.321984326816164,86.1200219480088,50.4473952150438,157.88940148986876,470.42427786497865,2
0.0004924499,0.0007767645,3.4375687e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.5176006e-05,0.065096974,0.9771778,-0.9736841,1000.0,0.0,1000,1000,10,0.0014313628893892329,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.587234e-05,0.06577423,0.97604984,-0.972648,1000.0,0.0,1000,1000,1000.0,40,40000,90,21.484763555112295,83.28778080607299,49.24960587883834,154.02215024002362,625.2629424020415,3
0.0008954711,0.0010353441,8.196893e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.8706606e-05,0.0653007,0.975662,-0.9329391,1000.0,0.0,1000,1000,10,0.0010115509603962607,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.863533e-05,0.10178496,0.97800833,-0.9703654,1000.0,0.0,1000,1000,1000.0,50,50000,100,21.209400924970396,84.10977621399797,49.66240001609549,154.98157715506386,782.1192431119271,4
0.00014651108,0.0018886381,2.5151987e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.36019e-05,0.066738375,0.98196745,-0.97304875,1000.0,0.0,1000,1000,10,0.0016299847462985459,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.787493e-05,0.065022424,0.9783016,-0.94968206,1000.0,0.0,1000,1000,1000.0,60,60000,110,21.064928942010738,85.99020684801508,50.03968850208912,157.09482429211494,937.9902345279697,5
0.0001996063,0.0016285505,9.8198274e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.8089e-05,0.067074314,0.9866707,-0.9630866,1000.0,0.0,1000,1000,10,0.0013209709544173111,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.963792e-05,0.084782474,0.98684347,-0.97713965,1000.0,0.0,1000,1000,1000.0,70,70000,120,20.78044062817935,84.7684483419871,49.05085912684444,154.5997480970109,1085.8774822340347,6
0.00012998679,0.0008855235,1.2397655e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.7851732e-05,0.067452565,0.9881894,-0.9500789,1000.0,0.0,1000,1000,10,0.0010627522644461567,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.5486005e-05,0.0690994,0.98824644,-0.9784327,1000.0,0.0,1000,1000,1000.0,80,80000,130,19.074478288996033,78.05604631395545,45.95611591183115,143.08664051478263,1225.6215090840124,7
0.0013531073,0.0006845691,5.2437314e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-7.658223e-05,0.067354,0.99018353,-0.95241255,1000.0,0.0,1000,1000,10,0.0009473456249652301,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-6.2365805e-05,0.08956698,0.9901598,-0.95698166,1000.0,0.0,1000,1000,1000.0,90,90000,140,18.23754528083373,74.71667028497905,44.60833198123146,137.56254754704423,1364.7348016981268,8
0.0003901163,0.00115661,7.050936e-06,1.0,0.0,1.0,1.0,954.1428571428571,205.07937736498067,1000.0,37.0,-0.00017844999,0.077346645,0.99182624,-0.98059267,954.1428571428571,205.07937736498067,1000,37,10,0.007991702142020959,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.888766e-05,0.06889825,0.98996675,-0.9651524,1000.0,0.0,1000,1000,954.1428571428571,100,100000,150,20.831860063946806,76.25953707401641,51.72274837316945,148.81414551113266,1518.8648657391313,9
0.000112219626,0.002000854,1.9226754e-05,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.9220736e-05,0.068846874,0.99107534,-0.95989984,1000.0,0.0,1000,1000,10,0.0014445062394748897,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-4.834771e-05,0.086802915,0.9916164,-0.97426707,1000.0,0.0,1000,1000,1000.0,110,110000,160,20.021558567998,81.58815471292473,47.97626869776286,149.5859819786856,1664.9501917539164,10
