Inverse-Dynamic-MSE,Valid-InvDyn-MSE,State-Pred-Expt-MSE,State-Pred-Real-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Test Pred_Real_MSE,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.048961103,0.05807807,0.6104052,73.98245,-0.0963451451929699,0.7528234105471531,5.453868346065613,-2.335829290053643,-96.34514519296997,156.92332414673274,357.3673783441316,-276.67506912751367,-0.079540364,0.7473986,0.9977291,-0.9999838,1000.0,0.0,1000,1000,10,18.66741700292883,-0.2481720901859339,0.6337628602825541,3.43047946265061,-2.522227774384386,-248.1720901859338,107.38531516333157,-89.83631953615884,-442.36978657350204,-0.17323957,0.7612383,0.9999934,-0.9999987,1000.0,0.0,1000,1000,-96.34514519296997,10,10000,15,56.836480873054825,0,51.611242910148576,108.4477237832034,149.6042873461265,0
0.0767874,0.08762751,0.44728613,146.91144,0.06497596422997633,1.1089875658766024,5.079726991652633,-3.2243131704789847,64.97596422997637,354.9987166404959,970.2009554560607,-461.30567652342836,-0.00060446805,0.7867866,0.9988879,-1.0,1000.0,0.0,1000,1000,10,120.28252755571573,-0.31763657581032656,0.7341156810180071,3.1908585618463627,-3.0926720954203013,-317.63657581032663,100.11495079747158,-81.54834497752776,-448.29261505694427,0.011677394,0.8272606,0.99999994,-1.0,1000.0,0.0,1000,1000,64.97596422997637,20,20000,25,60.488793101976626,41.20214065897744,51.59314440912567,153.28407817007974,302.6686573054176,1
0.07418747,0.081530675,0.31696594,178.30481,-0.029667831715644546,0.9630970953656122,4.482517536697529,-3.0867375262917145,-29.667831715644603,300.0235466498423,445.07267819388085,-520.3796290941553,0.031588297,0.8264856,0.99994993,-1.0,1000.0,0.0,1000,1000,10,243.9690631916076,-0.3319009511367962,0.8116606732431682,3.0953578880585355,-3.3318837720844527,-331.90095113679615,87.97504936951712,-174.87202948778867,-484.5651199821206,0.017631691,0.8157972,0.9999996,-1.0,1000.0,0.0,1000,1000,-29.667831715644603,30,30000,35,73.4741837149486,40.98410146404058,51.51995273621287,165.97823791520204,468.12877552455757,2
0.054392867,0.074864894,0.2350587,149.3749,-0.12882330946317497,0.9344416788363709,5.398450221568941,-2.8312268487168764,-128.8233094631749,321.5851357087939,771.8423884170923,-528.0531645780591,0.012456105,0.87227565,0.99997807,-1.0,1000.0,0.0,1000,1000,10,284.1386568140211,-0.2699903550185828,0.8141996059682627,3.424539537301068,-3.950923895564903,-269.9903550185828,138.04823376143992,2.1778757906784825,-423.9257980354892,0.04283817,0.83366245,0.99999994,-1.0,1000.0,0.0,1000,1000,-128.8233094631749,40,40000,45,73.81992942106444,40.51496160100214,52.0449245540658,166.3798155761324,635.0467932866886,3
0.042775456,0.071762465,0.22595468,184.39998,-0.2830763647422573,0.6400459180284691,4.583120672327425,-2.843764395170363,-283.0763647422572,113.39201756465636,50.88897695680388,-454.75183856392545,-0.053116865,0.86002785,0.99999744,-1.0,1000.0,0.0,1000,1000,10,218.01834899534225,-0.29412057566417,0.8501362556734638,3.7384455392292737,-3.3218023645101353,-294.1205756641699,205.05498456959265,132.6170995670021,-613.4010086007942,-0.0056110052,0.8492923,1.0,-1.0,1000.0,0.0,1000,1000,-283.0763647422572,50,50000,55,69.34390711341985,41.03796966606751,51.777354680001736,162.1592314594891,796.8567598662339,4
0.07567634,0.06362655,0.18911195,228.30782,-0.16784006127277243,0.8367455011994962,5.003220630913149,-2.9105318339330934,-167.84006127277252,221.8633810778369,345.459754967973,-458.8549699884512,-0.11182437,0.8575399,0.9999997,-1.0,1000.0,0.0,1000,1000,10,253.8850246199925,-0.387618516420407,0.728745724999245,3.71938783038699,-3.3485851827246322,-387.61851642040705,185.32304974304407,5.78139667049971,-594.4835511772311,-0.09746347,0.889233,1.0,-1.0,1000.0,0.0,1000,1000,-167.84006127277252,60,60000,65,73.36356921808328,40.72345463198144,51.616404803004116,165.70342865306884,962.732968536322,5
0.027537819,0.04454902,0.1799177,275.1804,0.0016756774164269786,0.9991499469372056,4.642693817091768,-3.528044718272764,1.6756774164271548,256.0452643760259,592.414634425887,-379.8805925777753,-0.038491607,0.82475686,1.0,-1.0,1000.0,0.0,1000,1000,10,134.10866833930615,-0.4161420903517883,0.7370713257354622,3.383509018015976,-3.6279216756561796,-416.1420903517883,163.09189265520465,-44.181637933016056,-608.0838901924698,-0.05713121,0.8840102,1.0,-1.0,1000.0,0.0,1000,1000,1.6756774164271548,70,70000,75,144.02687948720995,40.893612009007484,50.69622543407604,235.61671693029348,1199.353332474595,6
0.029640015,0.038793743,0.16793472,243.14676,-0.0439029391855153,0.9131262286834235,4.7767832133059045,-3.4765161109287264,-43.9029391855153,180.85719065999703,234.9192272647873,-382.7125206730337,-0.056636903,0.83260465,1.0,-1.0,1000.0,0.0,1000,1000,10,79.48507564076664,-0.34274340968301215,0.7781213436454673,3.4560067417947993,-3.933805312215442,-342.7434096830121,161.7160923893929,-88.30158083705803,-598.984100543083,-0.05561273,0.8727239,1.0,-1.0,1000.0,0.0,1000,1000,-43.9029391855153,80,80000,85,67.40415785997175,41.90139882999938,51.38152119971346,160.6870778896846,1359.5551338092191,7
0.030915545,0.035624858,0.17187965,243.7666,-0.08569550638950107,0.8772878994956644,5.636302722870942,-2.7409741286276983,-85.69550638950098,327.1477726960177,626.3016747605085,-547.7439459515517,-0.15140039,0.8787298,1.0,-1.0,1000.0,0.0,1000,1000,10,221.74535846019214,-0.32364518754975063,0.7047471225348882,4.107993268536276,-3.3717577964328123,-323.64518754975063,167.87638472099866,130.83975682340335,-477.0751412544426,-0.108346604,0.8879182,1.0,-1.0,1000.0,0.0,1000,1000,-85.69550638950098,90,90000,95,91.15755199908745,41.42784857202787,50.69409838702995,183.27949895814527,1543.7253184573492,8
0.031196918,0.034264956,0.15778549,200.5533,-0.08917761979411898,0.8571114860426607,5.076545580855385,-2.805970071327362,-89.17761979411905,258.4392236290891,307.83682013205,-516.9338398674813,-0.13931715,0.87857234,1.0,-1.0,1000.0,0.0,1000,1000,10,232.36984597329229,-0.27838960947380675,0.7320324237646515,4.054790944193707,-3.7595675982794075,-278.3896094738067,150.48305001590506,-14.404934815219944,-522.5836851504754,-0.05423697,0.8970075,1.0,-1.0,1000.0,0.0,1000,1000,-89.17761979411905,100,100000,105,84.66162786004134,42.328521774034016,50.5186528962804,177.50880253035575,1720.1586588987848,9
