Inverse-Dynamic-MSE,Valid-InvDyn-MSE,State-Pred-Expt-MSE,State-Pred-Real-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Test Pred_Real_MSE,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.21679412,0.2119021,0.39741614,1313.7368,2.589611977713222,0.746248885693199,3.9430084785292996,1.003674837131969,370.27751835616635,48.201903157659075,437.20209229960943,268.5837658438767,0.045949135,0.42481685,0.999587,-0.99618626,142.9857142857143,11.658832160509851,162,117,10,0.29290432835209956,1.1688334390004125,0.779022947741196,5.039439048689472,-1.9697857696868977,1168.8334390004125,141.43290326778146,1483.5468677854806,858.2699605801687,-0.118790895,0.80923325,1.0,-1.0,1000.0,0.0,1000,1000,370.27751835616635,10,10000,15,77.04026951338165,0,91.27571950480342,168.31598901818506,235.92302060336806,0
0.18176696,0.19222641,0.20067535,378.40717,2.4138073679164243,0.7372617812272916,4.34868550623956,0.2652571065092624,297.5054602542391,87.68640978093667,453.0390113145807,226.81742642493145,0.063998856,0.5489552,0.99994594,-0.9998846,123.25153374233129,23.808114190935328,164,103,10,0.3051304062751411,1.2250767035659347,0.6171227934016764,4.706488129654673,-1.2348358054978608,1225.0767035659348,58.22760904654242,1324.2365834281125,1133.0040925237697,-0.21229997,0.8894143,1.0,-1.0,1000.0,0.0,1000,1000,297.5054602542391,20,20000,25,87.73807605658658,67.63298848597333,93.7075756569393,249.0786401994992,486.39396559773013,1
0.06784646,0.18678817,0.13806981,558.8914,2.5914512391047557,0.7538796243651015,4.518607591060815,-0.11729411691933184,393.1153000896487,79.19329154139947,616.1011305845315,213.3516096732133,0.012579564,0.55432254,0.99999905,-0.9996801,151.6969696969697,23.818740836989846,213,99,10,0.4079197842905189,1.2661333695195771,0.7251064860933439,5.568133576725204,-0.9475996057823407,1266.1333695195776,82.75616270909978,1447.728116652274,1158.1470372780184,-0.3004509,0.8759726,1.0,-1.0,1000.0,0.0,1000,1000,393.1153000896487,30,30000,35,92.40491306199692,69.03206415101886,93.01888126251288,254.45585847552866,741.0965228972491,2
0.38250038,0.17152102,0.12088908,764.25,2.6012948813006367,0.7104269397399481,4.487259441155672,0.32159401091953577,406.6758739820862,59.09479535847769,617.1114780502947,61.54623533384995,0.023919132,0.60143924,1.0,-0.99979436,156.3359375,19.248894994157293,223,36,10,0.42550798803369505,1.021409389398807,0.9043662981925168,5.0257369600259905,-1.4548899000844484,1021.4093893988093,297.7326974542848,1421.138836226376,424.39117669272673,-0.37401205,0.8198885,1.0,-1.0,1000.0,0.0,1000,1000,406.6758739820862,40,40000,45,89.89463796187192,69.2768935400527,93.81830555782653,252.98983705975115,992.7538038375787,3
0.1728642,0.13946982,0.06761192,618.1581,2.6174943948909104,0.7532383352938605,4.380238825759579,1.003944749534602,388.5718901333981,30.40865654671523,447.1971386876024,308.5744505483222,0.04473498,0.5981726,1.0,-0.9999829,148.45185185185184,7.112553865987282,167,130,10,0.39303329716718205,1.2582429620126376,0.828413791208734,6.415519783050199,-1.3573722210184616,1258.2429620126372,122.41402746229602,1515.4511437497367,993.747444723035,-0.2704977,0.85959804,1.0,-1.0,1000.0,0.0,1000,1000,388.5718901333981,50,50000,55,111.19496901798993,67.92310049105436,95.77563513000496,274.89370463904925,1270.2340111359954,4
0.16271244,0.13685405,0.040753625,759.32117,2.5712728665377744,0.7472949154207322,4.112159418159456,0.8617964889033028,370.85524049172153,44.46428042598141,441.5905893393708,243.92617695484944,0.032379914,0.61496174,1.0,-0.9999994,144.23021582733813,11.643577626890224,165,105,10,0.47617248951994623,1.2419983147249343,0.8469422264469734,7.012412798399292,-1.4471276599504441,1241.998314724935,72.35341943897042,1331.656619613557,1076.1501600189654,-0.42178005,0.8092775,1.0,-1.0,1000.0,0.0,1000,1000,370.85524049172153,60,60000,65,115.25571497995406,70.55624135793187,92.52243563393131,278.33439197181724,1545.9336240610573,5
0.11328876,0.12651153,0.058522426,976.9372,2.4831959156701697,0.7061506713547125,4.250512058088914,1.0034563997334502,341.1162827717872,33.115587927527756,421.0027502138767,169.20490371259172,0.05180656,0.62449384,1.0,-0.99999994,137.36986301369862,10.313585732720036,157,79,10,0.592652626285227,1.2844526516805366,0.9085352810601236,8.204406634396456,-1.6379006877934548,1284.4526516805365,71.74680794715321,1395.5415503031409,1151.4299107564207,-0.5734405,0.75322056,1.0,-1.0,1000.0,0.0,1000,1000,341.1162827717872,70,70000,75,94.56904815859161,67.90327467001043,94.52393347094767,256.9962562995497,1803.1305707662832,6
0.11189424,0.11281649,0.051507138,637.19366,2.5477596379672223,0.7683669838800046,4.687164673424234,0.12613721351715837,345.8928000383472,60.65124071076087,455.8957697153458,210.522230515711,0.044068057,0.62457854,1.0,-1.0,135.76351351351352,17.278467104840654,168,96,10,0.5742419465692611,1.3147802949860392,0.8641345102599641,7.747709985045385,-1.188199150920552,1314.7802949860397,43.17895216385007,1391.798818466996,1236.7271961106642,-0.71135545,0.64183986,1.0,-1.0,1000.0,0.0,1000,1000,345.8928000383472,80,80000,85,119.77142796758562,68.10531742498279,94.330618431326,282.2073638238944,2086.0079373463523,7
0.06803406,0.10548003,0.034536783,538.3241,2.6699561842510064,0.7923726461560927,4.443165118875556,1.0048485290212181,394.9375629307168,56.696638389615124,500.48360049209276,180.29000379872573,0.03218254,0.63795924,1.0,-1.0,147.9191176470588,15.08410497016197,175,83,10,0.6271778202584423,1.2682945253182256,0.7884412008068794,7.417703304215098,-1.3318220155530516,1268.2945253182254,78.46262988726622,1407.1657440903266,1135.314218862093,-0.7436074,0.5784343,1.0,-1.0,1000.0,0.0,1000,1000,394.9375629307168,90,90000,95,116.17077524168417,68.78107705293223,93.92594328802079,278.8777955826372,2366.142244913848,8
0.062943,0.099825755,0.03085285,454.78577,2.5690435367599007,0.7690653568744735,4.789717046311914,0.9084951273827856,353.4194481905658,59.50709303651247,468.7014611609843,247.27860251310108,0.035481617,0.644664,1.0,-1.0,137.56849315068493,16.479504719851167,170,106,10,0.9695543588467302,1.3103794492634262,0.7846276283352849,7.278107776663284,-0.6965113868368824,1310.3794492634256,80.56625472280585,1463.2100417685642,1172.920295960435,-0.66546106,0.7019638,1.0,-1.0,1000.0,0.0,1000,1000,353.4194481905658,100,100000,105,102.43366587441415,70.04233242990449,93.64915059832856,266.1251489026472,2631.144617800368,9
0.1009429,0.09207999,0.024045033,661.75574,2.5613308890806175,0.7562022285223898,4.269809019903134,0.7656320537317859,356.04278060226886,61.54863365566059,470.2401648490031,237.94355656582695,0.014257442,0.6436052,1.0,-1.0,139.00694444444446,17.567527069290286,169,104,10,0.7270361929692828,1.2558970675579646,0.7034442961619722,4.8622250669321225,-1.4009116680331246,1255.8970675579628,67.26664387879613,1374.5360356837814,1145.355278853224,-0.7212918,0.651455,1.0,-1.0,1000.0,0.0,1000,1000,356.04278060226886,110,110000,115,132.2532732586842,68.91929406602867,96.31568007660098,297.48824740131386,2928.4148842196446,10
0.07145977,0.07943426,0.026083637,663.9913,2.5476658447543605,0.7006014487265606,4.192465671147154,0.9479800282739221,362.11185244483784,50.93569304350317,471.49567381444695,182.04204451133108,0.042515952,0.6706283,0.9999987,-1.0,142.13475177304966,14.7572412123945,170,84,10,0.9336367903538471,1.2898861912343416,0.7399935514097693,5.8319165178173655,-1.5215240881667735,1289.8861912343423,72.8944174115934,1371.0243675365277,1152.4617500160734,-0.6808738,0.6859532,1.0,-1.0,1000.0,0.0,1000,1000,362.11185244483784,120,120000,125,143.19375189114362,68.72366937017068,93.0735584597569,304.9909797210712,3233.9738171966746,11
0.054837763,0.07587397,0.029519824,539.2889,2.4763581177525316,0.7730110764193133,4.350191612849326,0.8112103057489182,311.1079657808978,86.69014497523595,474.5689890696506,126.64448835238929,0.033258244,0.6355602,1.0,-1.0,125.63125,24.73474829945718,174,69,10,0.9184707244822551,1.2114544527506028,0.7103873900584009,5.639811614682268,-0.7923333981011264,1211.4544527506,183.77519990409695,1372.379722404214,714.0498021869369,-0.57478464,0.7722641,1.0,-1.0,1000.0,0.0,1000,1000,311.1079657808978,130,130000,135,114.38696390297264,69.27952639595605,94.41299206390977,278.07948236283846,3513.3463732709642,12
0.05801595,0.07229012,0.02374316,682.3282,2.3312658933723354,0.7710146236124035,4.979212318790065,-0.09022598247806835,261.2189945439605,80.71020093183924,466.73859593622,120.16638090933478,0.020008694,0.64051455,1.0,-1.0,112.05027932960894,23.546998941263237,167,68,10,1.3069267846226211,1.2354133981129658,0.7022659726084539,5.522489087291674,-1.4363446009774445,1235.4133981129648,63.08266229208218,1355.7622800071404,1108.7773047859139,-0.54754937,0.8034687,1.0,-1.0,1000.0,0.0,1000,1000,261.2189945439605,140,140000,145,135.70943303056993,70.57713785814121,95.69450573762879,301.9810766263399,3813.9845310961828,13
0.05842869,0.06930282,0.016240753,1014.52344,2.5197665769359365,0.7460450312170542,4.380947486513876,0.9617438915465527,332.79153968413766,69.4783179023707,477.5060038656785,136.8061149433732,0.029539423,0.631717,0.99999905,-1.0,132.07236842105263,20.25271325997042,171,73,10,0.7937480201493353,1.3386066114635842,0.8699443857525057,6.908542595270135,-1.7325560270403026,1338.606611463584,100.4174635155799,1494.4846906958428,1158.9766891294896,-0.6404226,0.7250539,1.0,-1.0,1000.0,0.0,1000,1000,332.79153968413766,150,150000,155,141.6821997917723,69.23651156993583,94.7846817956306,305.7033931573387,4120.5498038206715,14
0.04588361,0.0603148,0.032557808,1145.495,2.523809556816971,0.769223396043917,5.122327730209643,0.9616943300141526,331.1139165620069,113.3526398862571,731.8710158336894,121.5834561012406,0.014996304,0.64540124,0.9999996,-1.0,131.19607843137254,32.717858812503216,239,68,10,0.9513087610872283,1.3027128028559989,0.8462738264777224,7.639361708560347,-2.721469495074351,1302.7128028559987,91.81133510362277,1532.207744199799,1180.5300295243228,-0.52990294,0.8045308,1.0,-1.0,1000.0,0.0,1000,1000,331.1139165620069,160,160000,165,119.08687171316706,70.10092957713641,98.31778816692531,287.5055894572288,4407.841107707936,15
0.033742737,0.060402185,0.05039122,1023.25366,2.5553220829147683,0.8055365370104708,5.1822722927824065,0.7967950494741382,340.4501302256908,126.83165547757636,707.2738169917523,119.00169905250385,0.0137576545,0.63698196,1.0,-1.0,133.2317880794702,36.34227350927071,240,69,10,0.9748154968251811,1.2771690187986988,0.7592192462115117,6.043274967754116,-1.0371587350807265,1277.1690187987,50.696114487170846,1367.5817833284977,1185.3987026965865,-0.6088631,0.756859,1.0,-1.0,1000.0,0.0,1000,1000,340.4501302256908,170,170000,175,128.1097313540522,69.90985768404789,96.31117838155478,294.3307674196549,4701.3888531595,16
