Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.13532516,9.244943252622411,0.1594138713602211,9.359945622706944,8.23966825102992,148.9537515525178,40.78214419179221,334.9413444172007,91.83043793100603,0.029376833,0.07496399,0.6000837,-0.1987487,16.111916264090176,4.373968122092903,36,10,10,2.475934264986459,3.6639465522059145,9.359710707548356,-44.00658367547606,2475.9342649864584,1637.2564780106434,4508.791130458491,385.3307016902961,-0.10466711,0.45364943,0.99400806,-0.99385726,1000.0,0.0,1000,1000,148.9537515525178,10,10000,60,19.33948517893441,0,26.775475953880232,46.11496113281464,75.50489465089049,0
0.14903907,9.246563715140283,0.1642078844769272,9.359978148798971,8.078846605971734,173.8597309070456,46.27282448132433,334.7852997418576,100.86380543207095,0.031756703,0.104647234,0.7325343,-0.17240955,18.80263157894737,4.970075171476845,36,11,10,3.2346664999809147,4.515244708356992,9.35986934955492,-42.047761428718985,3234.6664999809136,285.32399835011637,3821.525466895186,2766.516565786074,-0.13327998,0.7686037,0.9486001,-0.9996819,1000.0,0.0,1000,1000,173.8597309070456,20,20000,70,19.62617522099754,29.400625265028793,26.98787581495708,76.01467630098341,152.96340103982948,1
0.09689066,9.26136403835228,0.13105244008819814,9.359974517812667,8.860360601662839,219.34636508821794,79.70343377207436,793.095662442453,110.23362963617565,-0.0002669411,0.09585887,0.24400434,-0.2274752,23.684023668639053,8.52039907387782,85,12,10,3.2293016847123974,4.871660471094783,9.359905862282984,-58.32796425135899,3229.3016847123968,533.1494767828592,4096.348735244023,2228.2063633591633,-0.012823561,0.7677925,0.9537896,-0.99971056,1000.0,0.0,1000,1000,219.34636508821794,30,30000,80,19.015344081039075,30.845009684970137,26.19062602496706,76.05097979097627,228.10877985676052,2
0.07486284,9.261426640436797,0.14597271412535642,9.35996338230207,8.386750181906237,245.13379242743426,93.65719350372655,943.1367447097098,110.30159357204776,0.012119405,0.1338816,0.90391314,-0.26068717,26.46825396825397,10.015744093955572,101,12,10,3.0024251598018674,5.3561662608319,9.35950189578143,-64.84625801754397,3002.425159801866,456.6789484248238,3878.639126377699,2090.0472923753023,-0.046982944,0.8003326,0.9523474,-0.9998,1000.0,0.0,1000,1000,245.13379242743426,40,40000,90,18.957713080046233,29.93905917898519,26.356512222031597,75.25328448106302,305.51861705473857,3
0.07563228,9.267536048368711,0.12667232939042092,9.35999081264616,8.491560950798112,274.0973032444413,94.89729808590334,699.387360366113,128.82641052275852,0.008748515,0.119402535,0.82537556,-0.34883094,29.576070901033972,10.130998130224807,75,14,10,2.969621629789508,5.544814644084118,9.358223065238635,-66.2225895832628,2969.621629789509,509.16634572858817,3753.941649445209,2391.044364169676,-0.00034838103,0.8203649,0.9837704,-0.9999577,1000.0,0.0,1000,1000,274.0973032444413,50,50000,100,19.707534183980897,32.09837309998693,25.829171827062964,77.63507911103079,382.4474652389181,4
0.0750168,9.257625163852083,0.17611400412136927,9.359992601180995,8.479647138662756,317.4699643090165,89.45768896249041,726.7657087097773,192.08505472640627,0.01312756,0.18951698,0.89888555,-0.99113387,34.292808219178085,9.55310766643545,78,21,10,2.9616916270909286,5.296150561732485,9.359459322445261,-53.692029959362785,2961.6916270909287,436.5337442826007,3706.444291939368,2081.7493030718524,0.010494339,0.8585165,0.99998826,-0.9999981,1000.0,0.0,1000,1000,317.4699643090165,60,60000,110,20.12641462503234,31.393535175011493,26.272732501092833,77.79268230113667,459.35139520606026,5
0.06302021,9.290613717099632,0.1519123261860257,9.359991207325498,8.57693862391855,395.70107529553286,130.09766515256882,989.1531350889244,202.4691805687241,0.013346338,0.2941553,0.95824707,-0.99839145,42.59148936170213,13.898382422138718,106,22,10,2.7713280499171917,5.767045923854308,9.359604274033918,-64.88894172703047,2771.3280499171915,452.41934410600453,3499.5994722573473,2121.5038135638893,0.19534443,0.8769347,1.0,-0.99999934,1000.0,0.0,1000,1000,395.70107529553286,70,70000,120,19.623820830020122,30.505846605985425,26.086936122039333,76.21660355804488,537.3173549971543,6
0.066764645,9.301799221634774,0.1478222448645287,9.35997826690675,6.595930491028117,445.7075038519685,131.06192823098118,868.1427002718856,137.94440986226908,-0.002916814,0.31435552,1.0,-0.9999298,47.91626794258373,14.000860310032015,93,15,10,3.0571732604399426,5.258189454740664,9.358983996020271,-69.57356563894996,3057.1732604399413,524.3079458905953,3882.922655623446,2246.2627430374446,0.22530867,0.872498,1.0,-0.9999999,1000.0,0.0,1000,1000,445.7075038519685,80,80000,130,18.987216490029823,32.257924627978355,26.912716249993537,78.15785736800171,612.9130183241214,7
0.062364668,9.305292848140377,0.13664577171833164,9.35997877938351,8.566164920515329,500.9390895191924,222.92734855717734,1766.300092473195,128.7635210553588,0.09108933,0.37227258,0.9956658,-0.9999916,53.833780160857906,23.817767399303563,189,14,10,3.3682220793149305,4.948898787353637,9.359463318360973,-51.72361482331415,3368.222079314929,353.0630217394104,3885.589674066155,2856.6034094956576,0.26123902,0.85696155,1.0,-0.9999999,1000.0,0.0,1000,1000,500.9390895191924,90,90000,140,19.412508524022996,29.69680800003698,25.81511569599388,74.92443222005386,690.6459194762283,8
0.09140311,9.303792862688228,0.13263925906712898,9.359982916754172,8.035490326513935,572.9823598288084,238.14655144599206,1681.279209007236,181.8626506115481,0.073559344,0.49125507,1.0,-0.9999992,61.58588957055215,25.455548594953004,180,20,10,3.5249513413922213,4.7437066218124695,9.359961783137855,-45.77162121006542,3524.9513413922227,805.8389722428849,5056.507490854186,2349.23126181495,0.22461075,0.844208,1.0,-1.0,1000.0,0.0,1000,1000,572.9823598288084,100,100000,150,20.536237524065655,32.507052547996864,25.962151239975356,79.00544131203787,767.3662905431702,9
