Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.044974655,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.601899e-05,0.09118299,0.8585213,-0.8833343,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.21461108,0.42730016,0.9999848,-0.9975448,1000.0,0.0,1000,1000,1000.0,10,10000,60,160.99943248584168,0,14.500917309022043,175.50034979486372,194.68098713591462,0
0.026943596,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.0001676471,0.14133568,0.9095437,-0.8592674,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-9.949459e-05,0.123087175,0.9139845,-0.88178766,1000.0,0.0,1000,1000,1000.0,20,20000,70,161.4309430840658,19.208615127019584,15.001054676075,195.6406128871604,390.54098394315224,1
0.027976844,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0006866327,0.10871607,0.9272824,-0.8692188,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,1.0629904e-05,0.11502147,0.9184947,-0.87778485,1000.0,0.0,1000,1000,1000.0,30,30000,80,161.04680500301765,19.44077082403237,15.165560446854215,195.65313627390424,586.5907599680359,2
0.014158074,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00023294854,0.09466097,0.93391687,-0.8691265,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0004944585,0.102846354,0.9329592,-0.8779229,1000.0,0.0,1000,1000,1000.0,40,40000,90,161.2012554909452,19.83879990299465,15.708963341079652,196.7490187350195,783.6590938341105,3
0.012819945,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00013063998,0.079855956,0.91618764,-0.8610567,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,3.42244e-05,0.08800206,0.93968666,-0.8348479,1000.0,0.0,1000,1000,1000.0,50,50000,100,162.66456598200602,20.158225600025617,15.137584478012286,197.96037606004393,981.6060168551048,4
0.013898579,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00054773636,0.074189186,0.9275619,-0.84618247,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-9.75728e-09,0.07762724,0.9364717,-0.8455663,1000.0,0.0,1000,1000,1000.0,60,60000,110,162.48962287814356,20.150768304010853,15.163617458019871,197.8040086401743,1179.4425791323301,5
0.020972852,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00035594605,0.066537164,0.90648407,-0.8197697,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,4.0688705e-05,0.0720004,0.94295156,-0.8431838,1000.0,0.0,1000,1000,1000.0,70,70000,120,161.22480533091584,20.187705624033697,15.546910486998968,196.9594214419485,1376.5048733232543,6
0.010373316,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00045963324,0.07435767,0.9492517,-0.84537625,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-5.35502e-05,0.068764426,0.940278,-0.79774356,1000.0,0.0,1000,1000,1000.0,80,80000,130,160.98126315092668,20.288454854977317,15.330010267032776,196.59972827293677,1573.333755324129,7
0.0037640466,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.00046095657,0.069775835,0.9570397,-0.8412766,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-3.8490987e-05,0.07455379,0.9531489,-0.81574804,1000.0,0.0,1000,1000,1000.0,90,90000,140,161.6212340981001,20.514903044968378,15.778068274143152,197.91420541721163,1771.2312926923041,8
0.0049551474,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.00030577948,0.08209502,0.9416085,-0.8235166,1000.0,0.0,1000,1000,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0002556873,0.07889822,0.9556195,-0.8604809,1000.0,0.0,1000,1000,1000.0,100,100000,150,161.66111548501067,20.497237403003965,15.656220628065057,197.8145735160797,1969.0532792764134,9
