Disc CE Loss,Disc Acc,Grad Pen,Grad Pen W,Disc Rew Mean,Disc Rew Std,Disc Rew Max,Disc Rew Min,Reward Scale,QF1 Loss,QF2 Loss,VF Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.7079603,0.5,0.80453897,4.0,-1.1749951,0.3459774,-0.34318238,-1.7358302,2.0,1.1693811,1.1543257,0.24373549,-0.6528286,0.007711822,0.0005994598,0.009291157,0.00642931,-0.002195045,0.0010058773,0.00029734708,-0.0044182786,0.0029119751,0.0005767052,0.0041882377,0.0011939928,-0.66633046,0.22381704,-0.26736116,-0.91863114,6.533038e-05,9.319042e-05,0.00021647176,-8.0136815e-05,-0.0005217771,0.00017089669,-0.0002550025,-0.00085932075,1.0,0.0,1.0,1.0,16.163166397415186,1.222117256166848,19.0,14.0,-0.034825392,0.0004941446,-0.033679172,-0.0355101,16.163166397415186,1.222117256166848,19,14,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,0.0021581792,0.60930157,0.9997149,-0.9983602,1000.0,0.0,1000,1000,16.163166397415186,6,10000,10,21.74249433912337,0,38.36336318496615,60.105857524089515,106.83840057021007,0
0.38157886,0.9472656,0.007065976,4.0,-1.4849555,0.24711995,-0.3010598,-2.198413,2.0,0.020037042,0.020049632,0.01354259,4.0317984,-4.6621103,1.5662918,-1.3432336,-7.9972486,-4.659422,1.5651221,-1.365773,-8.030964,-4.091826,1.6033987,-0.8488381,-7.501384,-0.68927336,0.09417592,-0.473848,-1.1633017,-0.035202757,0.0027157573,-0.02788951,-0.041411392,-0.13628252,0.0041991943,-0.12652525,-0.15010369,1.0,0.0,1.0,1.0,13.048923679060666,0.7408193151576609,14.0,12.0,-0.054520156,0.019100353,-0.020673648,-0.0866107,13.048923679060666,0.7408193151576609,14,12,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.046252232,0.5847238,0.99686754,-0.99790543,1000.0,0.0,1000,1000,13.048923679060666,16,20000,20,36.12601423612796,46.74951981101185,41.43077326915227,124.30630731629208,231.5364085905021,1
0.26341593,0.9980469,0.0021921422,4.0,-1.4885693,0.21309663,-0.26863265,-2.6418607,2.0,0.017731255,0.01713201,0.033437435,12.564799,-13.354712,2.8648086,-8.044093,-20.70754,-13.35119,2.8638327,-8.011788,-20.692743,-12.596855,2.8293536,-7.2920218,-19.626959,-0.6975553,0.26592997,0.0046561956,-3.3692336,-0.09987821,0.10627253,0.14315657,-0.3531511,-0.16219886,0.007098864,-0.14664765,-0.19241297,1.0,0.0,1.0,1.0,13.844290657439446,0.7651425892957725,16.0,12.0,-0.004884912,0.06322236,0.07911809,-0.15962756,13.844290657439446,0.7651425892957725,16,12,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.068054214,0.5782914,0.99834645,-0.99642444,1000.0,0.0,1000,1000,13.844290657439446,26,30000,30,36.227967051789165,47.13960405194666,41.50757755723316,124.87514866096899,356.6769468244165,2
0.26247633,0.99609375,0.0019067358,4.0,-1.4717569,0.2226237,-0.26846328,-3.0395834,2.0,0.015102024,0.015388599,0.020057786,21.213882,-22.065302,3.3827477,-15.947959,-37.87558,-22.066154,3.3804312,-15.995486,-37.82774,-21.231794,3.3065734,-16.330996,-36.409424,-0.63591194,0.33427995,0.69693136,-2.8693213,-0.104369506,0.24497141,0.4744335,-0.80054927,-0.1848737,0.028415142,-0.13241772,-0.3236515,1.0,0.0,1.0,1.0,21.3024494142705,1.7555948496720644,26.0,18.0,0.0387009,0.053467482,0.1332377,-0.12379068,21.3024494142705,1.7555948496720644,26,18,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.059019484,0.5761283,0.99507266,-0.9969736,1000.0,0.0,1000,1000,21.3024494142705,36,40000,40,33.27521018614061,47.42674485396128,41.86259284708649,122.56454788718838,479.8884119306458,3
0.2636324,0.9980469,0.001407169,4.0,-1.4787092,0.13154274,-0.31963807,-1.7466266,2.0,0.16934587,0.16560236,0.018497419,29.660881,-30.466702,2.4688513,-21.081852,-39.442394,-30.470642,2.467295,-21.18196,-39.30531,-29.786991,2.372227,-20.469791,-39.627098,-0.6401452,0.29218432,0.647792,-2.1816885,-0.030489154,0.22948182,0.73532486,-0.76785725,-0.17708503,0.026588345,-0.1455015,-0.35632128,1.0,0.0,1.0,1.0,26.18455497382199,2.6706122571668303,35.0,22.0,0.048915956,0.054027315,0.15572672,-0.121677704,26.18455497382199,2.6706122571668303,35,22,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.040389698,0.5820813,0.997014,-0.995929,1000.0,0.0,1000,1000,26.18455497382199,46,50000,50,31.81910275213886,48.06961552798748,40.39211926027201,120.28083754039835,599.748440306168,4
0.2726593,0.9902344,0.0014003807,4.0,-1.4754026,0.17303312,-0.3281141,-2.6176748,2.0,0.4924637,0.46776775,0.65843785,39.520367,-39.247765,3.841633,-24.46405,-62.74485,-39.24527,3.8272667,-24.359936,-62.580494,-39.734444,3.6848533,-25.848783,-62.506996,-0.63089085,0.29194555,0.68324935,-1.8799058,0.0033690552,0.24671347,1.213186,-0.75038534,-0.19848806,0.051977947,-0.14902002,-0.46802348,1.0,0.0,1.0,1.0,36.15523465703971,5.826407240729726,62.0,28.0,-0.050343905,0.05573283,0.11264523,-0.1747023,36.15523465703971,5.826407240729726,62,28,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.015846169,0.573905,0.9966526,-0.99697125,1000.0,0.0,1000,1000,36.15523465703971,56,60000,60,29.43783068016637,47.63126751210075,41.73507552710362,118.80417371937074,719.1411498695379,5
0.2879114,0.9785156,0.0011524432,4.0,-1.4579284,0.17357355,-0.30967346,-2.2454078,2.0,0.14393781,0.147275,0.020441463,47.126125,-47.66092,4.2074294,-29.953196,-67.15791,-47.6462,4.228337,-29.806221,-67.10868,-47.060173,4.20672,-29.89117,-66.20374,-0.61832094,0.28929898,0.65195906,-1.5768325,0.040427346,0.27446303,0.8174283,-1.0635952,-0.23722196,0.063780256,-0.1627152,-0.53238,1.0,0.0,1.0,1.0,38.46730769230769,3.8629015177835786,48.0,32.0,-0.061415963,0.05746263,0.12254558,-0.18315686,38.46730769230769,3.8629015177835786,48,32,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.010988437,0.5694348,0.99797475,-0.9962689,1000.0,0.0,1000,1000,38.46730769230769,66,70000,70,30.94010865909513,48.22159885300789,42.023063419153914,121.18477093125694,841.1120341048809,6
0.28454137,0.984375,0.0015723614,4.0,-1.4356562,0.2401379,-0.33315805,-2.660861,2.0,0.12939286,0.1318341,0.02161682,54.749393,-55.423267,4.5633645,-34.547882,-95.46245,-55.41014,4.566108,-34.390438,-95.30786,-54.86302,4.559869,-34.631012,-95.951355,-0.60739994,0.34792057,0.88338923,-3.1798072,0.023823213,0.26597217,1.0461869,-0.9267058,-0.25791118,0.06016745,-0.17914754,-0.6049292,1.0,0.0,1.0,1.0,106.17989417989418,4.123672528351062,118.0,98.0,0.068853825,0.16464974,0.82450926,-0.16796918,106.17989417989418,4.123672528351062,118,98,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0020786112,0.55435634,0.9961556,-0.994448,1000.0,0.0,1000,1000,106.17989417989418,76,80000,80,31.38746546441689,49.007568093016744,41.49489653471392,121.88993009214755,963.3262939379783,7
0.3021163,0.9628906,0.0015925958,4.0,-1.4270885,0.23858494,-0.35373223,-1.9262079,2.0,2.7396326,2.7434223,0.17106628,62.92934,-63.20909,8.694863,-38.050823,-144.68993,-63.19452,8.68829,-37.94499,-144.3734,-62.875557,8.782153,-38.452995,-146.26099,-0.5709787,0.3393293,0.7904773,-1.9577699,0.019032054,0.28684983,0.539298,-1.0136518,-0.30283895,0.10451555,-0.20554319,-0.8521546,1.0,0.0,1.0,1.0,68.51027397260275,2.2942521822205912,75.0,63.0,0.027784366,0.15438615,0.33088088,-0.34428996,68.51027397260275,2.2942521822205912,75,63,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.0016641181,0.54778826,0.99424964,-0.99479854,1000.0,0.0,1000,1000,68.51027397260275,86,90000,90,31.7060206446331,49.340580970048904,40.90353868401144,121.95014029869344,1084.988957334659,8
0.30077782,0.96484375,0.0014436436,4.0,-1.4163082,0.3103328,-0.3469986,-4.2422705,2.0,0.43752772,0.43086702,0.08455868,71.71389,-71.99065,7.2434664,-40.892376,-112.459785,-72.00595,7.255259,-40.9679,-112.477325,-71.7337,7.066753,-41.48544,-111.118645,-0.5564399,0.37453917,0.40225422,-2.838194,-0.016938541,0.29411912,0.56789577,-0.86059344,-0.3631859,0.12873586,-0.21993259,-0.93485266,1.0,0.0,1.0,1.0,195.3009708737864,28.168988991530686,273.0,141.0,-0.009067555,0.08052506,0.3414073,-0.65627253,195.3009708737864,28.168988991530686,273,141,10,1.0,0.0,1.0,1.0,1000.0,0.0,1000.0,1000.0,-0.012883758,0.5487826,0.991839,-0.9985887,1000.0,0.0,1000,1000,195.3009708737864,96,100000,100,33.531616025953554,49.05090025695972,40.39081853686366,122.97333481977694,1209.0916549613466,9
