Inverse-Dynamic-MSE,Valid-InvDyn-MSE,State-Pred-Expt-MSE,State-Pred-Real-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Test Pred_Real_MSE,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.58510053,0.6495912,0.50710595,445.56094,0.5411045130836132,1.156336393530204,4.338819207706801,-3.4507714060336676,52.80759772346098,92.69075658177138,448.89347549700864,-8.246233852002565,0.2913883,0.62786865,0.99986076,-0.99997175,97.59223300970874,63.73388802954973,339,29,10,20.822491540676836,0.7553384318352847,1.2209375736923143,7.959198092642344,-7.363133673906155,755.3384318352846,279.06751994292574,1334.9787719266471,384.7913362786435,0.17980002,0.7852221,0.9999999,-0.99999994,1000.0,0.0,1000,1000,52.80759772346098,10,10000,15,51.63106672978029,0,41.85958890384063,93.49065563362092,129.24492048774846,0
0.81098706,0.94208556,0.35302186,218.07881,1.7250800635429853,1.1312479635162018,3.9013510450225333,-3.3745575523796094,258.2728077223833,74.0580968221468,387.968026032456,11.007849319684484,0.36280492,0.5378603,0.9999939,-0.99989206,149.71641791044777,37.985191918418444,290,29,10,7.269311526561462,0.892301656306264,0.8642036230896255,7.614951741778304,-7.536436253451368,892.301656306264,206.84276081579387,1261.3822638364227,492.3732020741591,0.25691223,0.81250656,1.0,-1.0,1000.0,0.0,1000,1000,258.2728077223833,20,20000,25,61.52294358541258,35.798668852075934,45.23452275712043,142.55613519460894,271.87637388450094,1
0.59150904,0.8055564,0.2784973,186.6568,-0.287488328198763,0.5146266376185955,0.7411343679415273,-1.0591154103510576,-2.326771432958192,0.4373067194633848,-0.7127896699374783,-3.1098729569878962,0.1261622,0.65072674,0.9898981,-0.98982424,8.093446601941748,0.29105727018456035,9,8,10,2.593485266909972,0.8320447027879665,0.8098873793266662,6.062746898019673,-6.997732404888544,832.0447027879661,143.39185984596037,974.6266042583461,551.0583480977156,0.37558857,0.8010335,1.0,-1.0,1000.0,0.0,1000,1000,-2.326771432958192,30,30000,35,58.69269921607338,35.871307901106775,46.148378456477076,140.71238557365723,411.1646992347669,2
0.42910013,0.6901426,0.20536372,186.36978,1.9748919096790014,1.129221016438964,4.798505269399273,-1.052652426726583,123.92291961142499,117.53172095800574,284.76232661033055,-1.9270043138126791,0.39462194,0.49185106,0.9999878,-0.999566,62.74921630094044,50.79524134476539,130,8,10,1.9550583949928435,1.2061423896074543,1.4155233856907579,10.571753926656,-5.173205391121023,1206.142389607455,313.1296635966906,1782.3969149230577,723.8575722214465,0.23316012,0.8092744,1.0,-1.0,1000.0,0.0,1000,1000,123.92291961142499,40,40000,45,63.91017165291123,34.45121513796039,46.76723583275452,145.12862262362614,558.9041318022646,3
0.37458012,0.69763684,0.1705645,265.75616,1.7659527684801242,1.0989886849068313,4.26723970661552,-2.000274719313595,254.17015169937673,149.5426825818004,1000.9682078399887,-0.4210554495187351,0.37846386,0.5616221,0.9999997,-0.9999938,143.92805755395685,119.47894310658756,1000,9,10,7.712545820674778,0.9871011797584768,1.4393341718699144,9.779667637886565,-6.5660375434911815,987.1011797584773,381.4857033569578,1553.5882121510358,172.32001373021834,0.25854725,0.8110984,1.0,-1.0,1000.0,0.0,1000,1000,254.17015169937673,50,50000,55,73.96195188327692,37.06200073589571,46.284471364924684,157.30842398409732,715.1559966870118,4
0.8158308,0.71943444,0.14947459,248.8825,1.994722047669481,1.1506424563058248,4.556721340138776,-1.0405365085005063,140.45642825484612,125.99423822377751,336.8458795299749,-0.8072341265731781,0.36376455,0.549558,0.99999994,-0.9999534,70.4140350877193,55.049424168304675,168,9,10,4.895169929753262,0.9509231625575627,1.2492026925205326,8.46965845838421,-7.829301273552046,950.9231625575633,153.75121402117617,1267.6122274987893,755.8440934389151,0.18229061,0.8367119,1.0,-1.0,1000.0,0.0,1000,1000,140.45642825484612,60,60000,65,67.73236776562408,36.010492673143744,44.850053653120995,148.59291409188882,865.7434788998216,5
0.6195081,0.6704178,0.15077512,318.437,2.168630055719337,1.0211983635031154,5.077838458739482,-0.9087740327099995,201.48179610266507,10.46803117163379,250.1042138069102,175.4351460916029,0.39063126,0.47086802,1.0,-0.9999997,92.9074074074074,3.3707264769137457,106,83,10,2.601361041816521,1.0024819942314809,1.4501639314593464,11.211553897831015,-9.237356862973673,1002.4819942314816,288.11497826194426,1399.2986811370813,572.387674890674,0.18706305,0.8460923,1.0,-1.0,1000.0,0.0,1000,1000,201.48179610266507,70,70000,75,64.67676951526664,38.011236344929785,48.14621030725539,150.8342161674518,1016.0803253343329,6
0.54597694,0.68640196,0.14345278,319.6996,2.1577548601415177,1.0193491572155136,5.185152035892819,-0.9658154328744328,260.0159209909455,21.28263232955658,329.15843036051206,219.12622579304087,0.4301769,0.48177734,1.0,-0.9999915,120.50299401197604,9.441197942041173,143,101,10,2.9538582009443233,0.9929283810505575,1.3676339476936636,9.703108757021834,-7.180176358942737,992.9283810505574,260.45952546827107,1286.8841449259075,430.3958628549357,0.26398903,0.82866305,1.0,-1.0,1000.0,0.0,1000,1000,260.0159209909455,80,80000,85,68.28450215677731,37.51829550601542,47.04244256950915,152.84524023230188,1171.7347531798296,7
0.5256934,0.65133387,0.09122811,379.1801,2.1282206821463974,1.0739909116517288,5.207628935773903,-1.0692505176663412,266.40002388767533,68.41579965173678,1030.871091122322,-0.1885260893488101,0.41713938,0.5269682,1.0,-0.99999905,125.175,70.60121723454915,1000,9,10,6.019651793300651,0.9871879444302459,1.4369658856894503,8.800945389935105,-6.172932713222005,987.1879444302464,184.01257030514492,1172.0442862316206,595.2732320934252,0.27106923,0.834018,1.0,-1.0,1000.0,0.0,1000,1000,266.40002388767533,90,90000,95,76.70757896918803,40.30998186697252,56.1923285392113,173.20988937537186,1354.7644385781605,8
0.55419266,0.62711316,0.07523118,342.5898,2.1933418201814163,1.0677594050992296,5.313897936609347,-1.0358349319969116,264.40339255211046,21.18012196502897,328.47230703900607,217.5235795965438,0.40143716,0.5244704,1.0,-0.99999976,120.54819277108433,7.277260530605537,146,104,10,4.967182731701561,0.9768025923338539,1.5372580479697397,10.595041811134326,-7.596588533855628,976.802592333854,230.05526731910908,1319.7630910769137,460.9935443188039,0.2630783,0.83232343,1.0,-1.0,1000.0,0.0,1000,1000,264.40339255211046,100,100000,105,84.81136792548932,50.151603667996824,59.36407334450632,194.32704493799247,1544.971379360184,9
0.57289094,0.61969405,0.10535541,337.72217,1.8224363502641157,1.0393778927179744,5.131629600199213,-1.010727179733626,296.8941429804256,163.195061014287,1086.86058821043,0.08008852587657445,0.45024806,0.58583254,1.0,-1.0,162.91056910569105,173.4371800299731,1000,10,10,17.503409764569557,1.0109684240198955,1.2567722676742499,9.388281478863554,-6.761305909489523,1010.9684240198958,169.37932435969674,1330.96724894141,769.3527918951594,0.29267094,0.83899677,1.0,-1.0,1000.0,0.0,1000,1000,296.8941429804256,110,110000,115,87.05443395511247,46.01513872202486,57.50111628090963,190.57068895804696,1735.885868089972,10
0.5268629,0.60420936,0.11412507,264.35992,1.6626742851888279,0.9945810044576233,4.379631976576932,-2.2417477931252257,295.91188096842944,185.39734888724666,1075.3372088267672,89.13599017356307,0.46893466,0.61665183,1.0,-1.0,177.97345132743362,212.17626918831525,1000,92,10,27.464759970667977,0.8792756461382268,1.3268005112699675,11.248702716580883,-7.067751592142607,879.2756461382266,212.90810115690547,1090.5794627282526,439.87516427011616,0.2991633,0.84097195,1.0,-1.0,1000.0,0.0,1000,1000,295.91188096842944,120,120000,125,87.22210519621149,46.35954235680401,56.61153013026342,190.19317768327892,1927.8731042963918,11
0.5748789,0.57723004,0.08850968,291.52466,1.8939060060251645,1.047210115920854,5.033688060034214,-1.0082980087432925,262.6521094838623,106.6949952337655,1062.2672316002863,-0.6935193345525154,0.39490148,0.59064436,1.0,-0.9999995,138.68275862068967,105.00973376546318,1000,9,10,8.545609743694529,1.0767946091241691,1.2673777041610936,10.396969775905948,-5.524596990257932,1076.794609124169,222.22178469827156,1557.9870316797608,730.8677396832019,0.208329,0.8702469,1.0,-1.0,1000.0,0.0,1000,1000,262.6521094838623,130,130000,135,87.5172676704824,48.170872444985434,56.23113865382038,191.9192787692882,2117.3510540744755,12
