Disc CE Loss,Disc Acc,Grad Pen,Grad Pen W,Disc Rew Mean,Disc Rew Std,Disc Rew Max,Disc Rew Min,Reward Scale,QF1 Loss,QF2 Loss,Alpha Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,Alpha Mean,Alpha Std,Alpha Max,Alpha Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.73600185,0.22460938,0.87650394,8.0,-7.2953753,2.391297,-0.9486972,-9.791152,2.0,1.0384153,1.0465884,-8.808589,0.14417517,-0.0028522273,0.0063354475,0.014606775,-0.013075743,0.0024936658,0.0030358303,0.008337249,-0.009215836,0.19994000899920966,0.0,0.19994000899920966,0.19994000899920966,0.52691627,0.54595906,2.190751,-0.6913537,-0.0023651007,0.0043859575,0.0054860087,-0.016729236,0.0005127669,0.0026838938,0.007052782,-0.007764785,-0.10075182247427271,0.8167469950483127,1.3636400279849692,-2.015184057885667,-11.619464491903623,5.643571293874868,0.9331158289590071,-22.758734408943504,0.47482708,0.50812554,0.9584184,-0.9166844,115.32758620689656,7.782358323166222,141,96,10,0.8752766349823018,0.9646143146719446,6.454110141557916,-4.085971558367215,875.2766349823017,115.30649464177,1038.3779102347921,641.8892414476874,0.1532577,0.63892645,0.99917215,-0.9991849,1000.0,0.0,1000,1000,-11.619464491903623,6,10000,10,86.33823975088308,0,12.240303971921094,98.57854372280417,115.72678541578352,0
0.0206693,1.0,0.00024066,8.0,-7.5233445,2.898998,-0.63779473,-10.000046,2.0,7.825187,7.0908523,1.2414939,274.34268,-274.83398,98.245804,-62.23747,-399.3323,-275.07703,98.1796,-60.74764,-398.3864,0.19515438032146895,0.0,0.19515438032146895,0.19515438032146895,6.759718,3.7513592,16.481644,-2.2418509,0.57430726,1.056347,2.32564,-2.3087525,-0.54303116,0.1187648,-0.1060359,-0.86945003,0.9162980920799444,0.5411720829362713,3.302565785130372,-0.3123990334866504,660.0291506843001,214.0691828900141,862.4112334044465,349.4162239670333,0.36373064,0.4224764,0.99046576,-0.9301824,720.3214285714286,376.6378569064746,1000,194,10,0.8741092272409312,0.8630323721936345,6.1001814897783895,-6.235272338056396,874.1092272409309,294.9561637766313,1219.0531020925735,470.95308187578195,0.2306073,0.6297051,0.9994159,-0.9996577,1000.0,0.0,1000,1000,660.0291506843001,16,20000,20,143.07901301514357,17.421883281960618,11.935976469074376,172.43687276617857,288.23290609993273,1
0.02519005,1.0,0.019901013,8.0,-6.930277,2.9294903,-0.7190064,-10.000046,2.0,44.717064,33.14935,-0.40966114,560.30756,-567.30237,213.87321,-191.86937,-1032.0684,-566.43475,212.91766,-194.86652,-1024.9323,0.34425235102711765,0.0,0.34425235102711765,0.34425235102711765,5.6157007,2.9565027,15.189917,-2.329712,0.18576711,0.9754272,2.4899094,-2.5771356,-0.7011706,0.1714937,-0.28241724,-1.4771774,0.8345250873552217,0.8579719773918625,3.601176656720107,-1.8471560448809903,206.24102714415835,171.59360198500835,580.4496496865397,66.88649741720829,0.59892803,0.31106162,0.98961556,-0.98433644,247.1358024691358,51.305368305359984,381,178,10,1.0805818046309978,0.8798524798411675,8.411042770618957,-8.127814723301,1080.581804630998,245.9611834865786,1297.8362106259658,459.3862179896507,0.17890139,0.58567125,0.99931645,-0.9988714,1000.0,0.0,1000,1000,206.24102714415835,26,30000,30,143.9405020538834,17.264971039025113,11.788006135029718,172.99347922793822,461.0365892748232,2
0.030991076,1.0,0.00055826607,8.0,-7.8139076,2.9091957,-1.04613,-10.000046,2.0,66.33229,66.44143,0.062289238,749.6647,-755.3815,277.83102,-281.18118,-1255.1296,-755.4245,277.6921,-287.75003,-1256.1661,0.451934103503852,0.0,0.451934103503852,0.451934103503852,6.07841,2.4655693,12.459721,-2.0375886,0.32888648,0.89863086,2.5086088,-2.3560245,-0.79955626,0.21658699,-0.36646712,-1.7215126,-0.09260170928385492,0.6232757974152595,1.2528546484515124,-1.5207628149747558,-7.717194947443259,0.7166986973270342,-6.171490046254002,-10.292966610243836,0.5336754,0.38059863,0.9723005,-0.92004293,83.3375,4.114842291429082,93,78,10,0.6520954080323303,0.9913896419347519,7.285832364857564,-5.018202621126903,652.0954080323302,237.06714507541446,859.4011247710692,62.152436948724215,0.17025988,0.59868973,0.9994281,-0.9985114,1000.0,0.0,1000,1000,-7.717194947443259,36,40000,40,141.488274151925,17.08026565000182,11.781902904971503,170.35044270689832,627.9867191687808,3
0.02666545,0.9941406,0.008169789,8.0,-7.7661724,3.0088556,-0.40116364,-10.000046,2.0,217.28674,300.326,0.007890202,1116.5614,-1084.053,321.43494,-311.30637,-1554.2544,-1080.0311,318.85718,-311.655,-1560.8599,0.5247051140187755,0.0,0.5247051140187755,0.5247051140187755,6.0122337,2.702463,14.18647,-4.0611176,0.3226552,0.9117612,2.5226321,-2.3996074,-0.79295045,0.2239556,-0.30277705,-1.9262586,0.07256115890845388,0.6330331789196096,1.8740893589340197,-1.5932225762459775,5.7044453044618635,3.512375332206541,17.9401238107223,-6.021336296585122,0.43537232,0.4885402,0.9829865,-0.97808903,78.6156862745098,10.695122079421683,125,65,10,1.0538610074925516,0.7747744486319109,5.382642695729269,-2.1317078196129815,1053.8610074925514,169.14689496368615,1211.981527336632,722.5572732086,0.25934052,0.56280994,0.9994622,-0.9992513,1000.0,0.0,1000,1000,5.7044453044618635,46,50000,50,121.56772756698774,13.679633524036035,9.209110295923892,144.45647138694767,772.5043395906105,4
0.021515802,1.0,0.023774978,8.0,-8.14911,2.7342198,-1.0886042,-10.000046,2.0,176.64719,168.35641,0.0021542236,1216.9281,-1240.6074,321.57303,-354.49002,-1695.5468,-1240.1627,321.38068,-345.67404,-1702.2949,0.6275016561034824,0.0,0.6275016561034824,0.6275016561034824,6.0046234,2.7391324,15.416962,-1.4182956,0.30480996,0.9227129,2.1600733,-2.2841487,-0.7462823,0.2367947,-0.0493927,-1.9264059,0.11063594112456739,0.6880264389536803,1.3033966715228271,-1.0386223276204987,4.317389679089112,0.7744245661435414,9.258966573437407,2.6616504447468534,0.49659124,0.549075,0.9900346,-0.9913679,39.0233918128655,0.6301695341765705,41,38,10,0.8442902088931318,0.8117871395854843,6.846161458512544,-4.121271061171088,844.2902088931314,298.1621114938812,1226.0885885762782,231.9218026106924,0.16598386,0.59463835,0.99994147,-0.9994307,1000.0,0.0,1000,1000,4.317389679089112,56,60000,60,121.83316478907363,13.74211979296524,9.048919529013801,144.62420411105268,917.0103766856482,5
0.024122959,1.0,0.016011018,8.0,-7.9342194,2.9129581,-1.1167651,-10.000046,2.0,306.86407,120.14246,0.015542138,1230.7687,-1226.424,323.31287,-456.34396,-1904.4131,-1227.511,324.9728,-465.19495,-1902.193,0.9034361896418203,0.0,0.9034361896418203,0.9034361896418203,6.152813,3.0313487,17.215317,-2.4239595,0.38228035,0.9803625,2.993331,-2.185678,-0.69377774,0.19191465,-0.2363709,-1.915233,1.663516234817752,0.4621864127282458,3.45025274287098,0.9616651928824154,353.0681878171613,6.614420421125997,368.9744955987317,334.7870289086786,0.3810855,0.47660476,0.9666314,-0.94101137,212.2421052631579,3.6410403067304067,222,204,10,1.0025237509358056,0.9423261998418452,6.502193097125904,-5.884622730136485,1002.5237509358058,228.4598669331213,1331.7877204726149,655.8420554225561,0.2280561,0.6058727,0.99952924,-0.99934524,1000.0,0.0,1000,1000,353.0681878171613,66,70000,70,121.57248263398651,13.626658105989918,9.11245236103423,144.31159310101066,1061.6423873135936,6
0.018712144,1.0,0.027661018,8.0,-7.7281094,3.040882,-1.0665145,-10.000046,2.0,99.845726,88.71185,-0.011610805,1341.8265,-1339.1726,312.9614,-537.79376,-1937.4749,-1340.9336,313.55783,-537.95746,-1939.3198,0.7781287104261659,0.0,0.7781287104261659,0.7781287104261659,5.953725,2.7704873,12.925834,-4.553985,0.23422007,0.9335916,2.264811,-2.351459,-0.81758815,0.24331304,-0.28822646,-2.0364277,0.7858681748878021,0.3509159622574653,3.004627727569224,0.3361022185324894,27.70323673552546,31.80749898339455,411.118864943891,20.84001555771726,0.48553282,0.50275356,0.97487575,-0.95735234,35.25176056338028,15.598336305259158,226,31,10,1.2231757862631027,0.6126670079898245,4.560600320733281,-1.7693784934868748,1223.175786263103,153.49787417066062,1403.123290904841,803.2141091877525,0.16079731,0.59987056,0.9991655,-0.9999211,1000.0,0.0,1000,1000,27.70323673552546,76,80000,80,121.94853440491715,13.972892024030443,8.958151403057855,144.87957783200545,1206.2449769697268,7
0.028387295,1.0,0.020258514,8.0,-7.9798,2.9091406,-1.3467083,-10.000046,2.0,171.97908,230.31491,-0.13191639,1444.8936,-1463.4229,407.2077,-548.5546,-3521.218,-1469.1904,407.58157,-535.15735,-3527.1594,0.7705212580328382,0.0,0.7705212580328382,0.7705212580328382,5.493086,3.1782172,15.001791,-5.5668974,0.25462577,0.9086045,2.7317066,-2.595098,-0.7450164,0.24781804,-0.31882975,-1.8469837,1.0810001272782424,0.33095841391485586,3.2564465167457963,0.09761096719016372,529.2010384992366,372.89603898503157,1001.8111485888865,120.75219016932604,0.35693488,0.38081774,0.972406,-0.9795923,489.54761904761904,392.1617257726686,1000,131,10,1.1735332719741813,0.6832459795322858,4.4888374181468595,-2.432855374095271,1173.5332719741814,182.00288378923446,1372.9203754588698,773.3456764219459,0.083764486,0.65012085,0.9998078,-0.99954754,1000.0,0.0,1000,1000,529.2010384992366,86,90000,90,122.14246139192255,13.668609902029857,8.848253234056756,144.65932452800917,1351.4468674786622,8
0.029517394,1.0,0.031608902,8.0,-7.1111546,3.3833885,-0.88434225,-10.000046,2.0,152.62204,137.82742,0.057257786,1520.2404,-1531.8059,464.1103,-578.2758,-3561.2139,-1532.9685,464.703,-591.3162,-3564.125,0.7667113041524097,0.0,0.7667113041524097,0.7667113041524097,6.215342,2.6584947,14.623951,-1.327141,0.28717276,0.9441047,2.4834123,-2.758817,-0.76221126,0.22465613,-0.3092948,-1.6687193,2.0323433852694412,0.6362745995600961,3.2176801370484496,0.5410515707654293,398.0235996859725,9.945029974590865,433.7945948075347,375.57397400012286,0.3316971,0.545923,0.9913436,-0.994001,195.84466019417476,6.5147439675095375,223,185,10,1.1902449605947927,0.5401096634468838,4.330853568258871,-1.4885538930601683,1190.244960594793,170.80489155974783,1382.694381572783,895.0116589944613,0.2292957,0.570216,0.9996001,-0.99715614,1000.0,0.0,1000,1000,398.0235996859725,96,100000,100,122.820437123999,14.216326587018557,8.705487184925005,145.74225089594256,1496.7030589976348,9
