MSE,Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
13.600792,2.4509525,5.1333134935185205,0.4666902517016707,5.516411305254978,1.5781728478324037,155.74162029426495,2.6919099780710423,164.3815011117675,151.24653205001326,0.0048222444,0.09231627,0.42136443,-0.21489494,30.33939393939394,0.4798607082864865,32,30,10,4.796454521439808,0.3625561473946624,6.034922379666914,-5.1734640998203005,4796.454521439807,155.4344753501795,4975.176302064545,4578.186068041806,-0.0311749,0.50733614,0.99979895,-0.9993453,1000.0,0.0,1000,1000,155.74162029426495,6,10000,10,8.917309625539929,0,22.93823571735993,31.85554534289986,60.40983420424163,0
13.600792,1.1093655,5.259020828556187,0.5322338623558877,5.958705013022287,2.0191799166605064,230.05345480376243,4.488578842290563,241.2023689814293,218.77801792791558,0.018610446,0.14326952,0.6392899,-0.52753544,43.74454148471616,0.9288102848387553,46,42,10,4.910463614624664,0.2481290403561087,5.763930644035854,-1.5847450872838529,4910.463614624665,14.56885495407482,4932.845860261663,4886.006848559854,-0.014082609,0.3377417,0.7652524,-0.98576164,1000.0,0.0,1000,1000,230.05345480376243,16,20000,20,14.815122310537845,28.607880970928818,26.015871776733547,69.43887505820021,130.552536258474,1
13.600792,0.7453153,5.382496109555145,0.6166767408063192,6.713585954151402,2.395484369604798,253.1668416599917,5.660976559970953,265.71928371263465,234.87036973374757,0.006162653,0.1934805,0.6978031,-0.9177141,47.03521126760563,0.8673415090921037,49,44,10,4.904787524294524,0.2931170524381194,6.638032817172339,-1.9748779412563735,4904.787524294526,40.8321723494988,4981.973741407608,4851.469090299491,-0.082216404,0.50055695,0.9698093,-0.9999708,1000.0,0.0,1000,1000,253.1668416599917,26,30000,30,15.502406895160675,29.300665779970586,23.881206914316863,68.68427958944812,199.44833434792235,2
13.600792,0.46956322,5.490911356389075,0.6676311156299214,6.834982059570692,1.6460225208428927,273.7533467779847,14.085871254371026,371.46825337526224,244.1646923777327,0.01266973,0.24289487,0.86476576,-0.9413218,49.85572139303483,2.8088487757026397,71,46,10,4.876747944951318,0.3764362841987195,7.052404750702644,-4.27519461808151,4876.7479449513185,30.607775625328404,4959.68929278655,4841.333355322619,-0.14401947,0.63739306,0.9995882,-1.0,1000.0,0.0,1000,1000,273.7533467779847,36,40000,40,14.86164461588487,29.71791044389829,24.57861896743998,69.15817402722314,268.29798307083547,3
13.600792,0.3610198,5.418051737648349,0.6694667396307659,6.64611660610462,-3.0699198463630033,252.1032073648097,15.711049180238934,298.42855844447377,205.3105084587057,0.01254806,0.32286942,0.9890914,-0.9711975,46.53023255813954,3.2317850840731417,59,39,10,4.830246537388173,0.3553948392149703,6.835132926588566,-3.67050740602623,4830.2465373881705,26.166010206587046,4868.909452963774,4782.474075795882,-0.19021378,0.7115479,0.9999916,-1.0,1000.0,0.0,1000,1000,252.1032073648097,46,50000,50,12.520345616620034,29.30007726093754,22.004277921747416,63.82470079930499,329.4834217922762,4
13.600792,0.41035014,5.4977040310472916,0.6337190257404329,6.80907111828224,-1.9824171932347046,287.0863723784486,28.98483055431946,358.5750431396423,224.62196442002562,-0.009145475,0.32549345,0.9949909,-0.9995946,52.21932114882507,4.472596287932421,65,42,10,4.830283587754198,0.3969621637998864,7.553517963044804,-3.629281761435143,4830.2835877541975,28.766556061882582,4870.385404850168,4787.613334329179,-0.16706571,0.7590855,0.99999964,-1.0,1000.0,0.0,1000,1000,287.0863723784486,56,60000,60,13.246609393507242,26.771347544156015,21.25953600089997,61.27749293856323,390.2327430653386,5
13.600792,0.28710595,5.375844843953284,0.679214725937086,6.910815434932086,-1.9392949722997654,306.0413489431246,67.08890332230297,528.2705104048508,197.06139758314734,0.012056635,0.34765255,0.99944526,-0.99940217,56.92897727272727,12.4511801685781,96,38,10,4.832081655887198,0.39562628144468615,7.649341094107021,-6.203167939636794,4832.0816558871975,38.61625628467905,4911.06989747583,4764.558467918368,-0.12644921,0.7822868,1.0,-1.0,1000.0,0.0,1000,1000,306.0413489431246,66,70000,70,13.869902287609875,26.040421467274427,20.762372308876365,60.67269606376067,453.6217166609131,6
13.600792,0.27726293,5.343680558182604,0.5991988770273866,7.10438624572107,-2.245755710535839,302.31042525063,86.51455517198467,574.6762049170705,191.58054604214587,0.025681963,0.37421328,0.99964994,-0.9974175,56.57344632768361,15.127760092325667,106,37,10,4.813813424422729,0.38183586258844193,6.90666717866357,-6.71757306936046,4813.813424422727,48.36046698763204,4895.3390158352,4744.966932854319,-0.106938876,0.8090431,1.0,-1.0,1000.0,0.0,1000,1000,302.31042525063,76,80000,80,12.412231057882309,28.772878424730152,23.054134245961905,64.23924372857437,516.4105824748985,7
13.600792,0.21617977,5.366776762436086,0.594203469201885,6.808929767462175,-0.797968299718522,229.50997889614487,31.03018897316504,465.90557234607184,178.06053003909165,0.0519017,0.40783268,0.9999967,-0.9999925,42.76495726495727,5.147430132015944,83,35,10,4.774178656677733,0.42222380584265434,7.046748601056661,-7.117322219962933,4774.178656677734,69.67403366430678,4866.678103860187,4676.868986037629,-0.09249584,0.86375546,1.0,-1.0,1000.0,0.0,1000,1000,229.50997889614487,86,90000,90,12.590619331225753,27.31602573674172,22.313982596620917,62.22062766458839,579.3728421488777,8
13.600792,0.25764674,5.547298340623027,0.6422097502608678,7.577573510984417,-0.7952931767353562,373.1581964299638,97.32361398081953,604.3867870853624,246.68169458345895,0.046616435,0.4314101,0.9999989,-0.99999994,67.26845637583892,18.044549967324336,113,45,10,4.813884174815586,0.4442650936426757,7.5310328034795955,-6.820876662512269,4813.884174815584,44.84468314682352,4871.150210862721,4709.81208062264,-0.04165152,0.88084745,1.0,-1.0,1000.0,0.0,1000,1000,373.1581964299638,96,100000,100,12.265973784029484,28.0555207580328,22.278446976095438,62.59994151815772,642.0184797779657,9
13.600792,0.19345003,5.526819901515102,0.6097439626585992,7.2037496368907785,2.1114679504051894,323.20584219386564,18.45508557624045,379.443469229564,270.9367654323136,-0.0017998558,0.4152952,0.99857116,-0.9996582,58.47953216374269,3.1527193892275136,69,50,10,4.816355379067751,0.4308113886668463,7.2232479016418605,-6.036979140460678,4816.355379067753,44.030418541532406,4886.531647930427,4737.8948232751345,-0.03338374,0.8664297,1.0,-1.0,1000.0,0.0,1000,1000,323.20584219386564,106,110000,110,13.609056848101318,28.105580209754407,19.77334871981293,61.487985777668655,703.5303927040659,10
