Inverse-Dynamic-MSE,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
1.2576408,1.6856311312729715,1.117099901613654,4.570598018220619,-0.5630997314058221,102.13600594806866,131.3796092814897,372.90626898275445,-0.05800535375180882,0.12056974,0.32818767,0.9455448,-0.9686067,60.59214501510574,65.21606986866752,212,10,10,1.0853776205010495,0.7592033243298777,6.036540367552249,-3.8232843331184627,1085.3776205010495,213.6496687921012,1351.0022032878173,709.9702588474844,0.4160243,0.4837622,0.9999713,-0.9995543,1000.0,0.0,1000,1000,102.13600594806866,10,10000,60,198.0785322303418,0,22.89443362527527,220.97296585561708,249.02551671187393,0
1.0085754,0.13180290773679795,0.775833722822792,4.3714355612702676,-1.7635834345778534,1.38337731861209,15.15303639603863,300.80844298904276,-0.9657392933484528,0.16942754,0.46619025,0.9974404,-0.9966718,10.495802728226653,8.567871929035443,171,9,10,1.1115690058997334,0.979362624340857,4.953488472598772,-4.968488152675318,1111.5690058997338,355.2651309904707,1411.24178102496,189.74389830520843,0.45739144,0.57834804,1.0,-1.0,1000.0,0.0,1000,1000,1.38337731861209,20,20000,70,199.97163972933777,28.08837844710797,22.00177750387229,250.06179568031803,499.30201563611627,1
0.92141306,0.2870194266014604,1.4176679305472484,4.460910440894565,-4.899683279440071,28.92838512233914,82.95556068508934,993.5164477055358,-68.90765490520837,0.1348727,0.68874985,1.0,-0.99999464,100.78894472361809,74.66390811003183,1000,29,10,0.7735560746368644,0.9398505642541657,5.511241119005256,-4.241767790006851,773.5560746368647,340.76648126076117,1251.6712282017577,313.5778922757538,0.3215823,0.7485168,1.0,-1.0,1000.0,0.0,1000,1000,28.92838512233914,30,30000,80,196.66786195267923,28.322567515075207,22.170147584052756,247.1605770518072,746.482017588336,2
0.78426,0.1924698376545318,1.1758729733679354,4.528378983166451,-5.410218871100592,7.301506709211353,34.66867037292491,307.95906614407835,-81.35126142064449,0.16705993,0.639296,0.99999994,-1.0,37.93584905660377,56.007071973738775,289,9,10,0.9254000558516831,0.8806304718433863,4.657014008644172,-4.648036017930796,925.400055851683,286.29122814461834,1258.91502734336,455.71977499845264,0.31505436,0.7840497,1.0,-1.0,1000.0,0.0,1000,1000,7.301506709211353,40,40000,90,199.1185542556923,28.332432453054935,21.81152466405183,249.26251137279905,997.8700884960126,3
0.71017945,2.1413471775605717,1.0676980156813527,5.131269691730874,-1.0139811650530235,238.2129771304049,68.20464216752252,314.0805167860717,0.7988000279301826,0.23087256,0.46599326,0.999998,-0.99987227,111.24444444444444,26.153738254623526,138,10,10,0.9248650729136496,0.9308661405770627,6.9794415402729095,-4.547142731499382,924.8650729136492,173.85250808901674,1225.1116348262979,629.3219860432274,0.22783844,0.81967044,1.0,-1.0,1000.0,0.0,1000,1000,238.2129771304049,50,50000,100,197.62877400987782,30.46495303604752,21.294290237361565,249.3880172832869,1247.646587465424,4
0.54962564,0.6302241914072069,1.0276433923125967,4.357340627621025,-5.0827860103598015,151.95996075460766,296.2876250142301,978.0678196209896,-47.08743242406627,0.41477194,0.5193847,1.0,-0.99999696,241.12048192771084,273.17249934751436,1000,28,10,1.1731717168726896,0.7861029796814902,5.732992161772825,-2.7398698192523754,1173.1717168726898,137.7125335043786,1348.9229428161518,794.6850798005142,0.39963308,0.7605371,1.0,-1.0,1000.0,0.0,1000,1000,151.95996075460766,60,60000,110,199.4346701852046,30.85022907797247,20.837671304820105,251.12257056799717,1499.1873459899798,5
0.4411542,-0.08255339916974483,0.6071874006585793,0.9819631515587137,-1.0767649764061713,-0.746076811294576,0.3140179828139567,0.8828427028639518,-1.22520959154361,0.125501,0.4957135,0.87434864,-0.91995025,9.03750564844103,0.18999730202307644,10,9,10,1.1422222849570176,0.8319953287519577,4.884022327474897,-3.9047160088892814,1142.222284957017,190.27786021392902,1344.8353455685913,720.8689477677842,0.32325938,0.76333123,1.0,-1.0,1000.0,0.0,1000,1000,-0.746076811294576,70,70000,120,197.0320755140856,31.268146755872294,23.984690750949085,252.28491302090697,1748.8988081703428,6
0.5464653,0.6503115847310998,1.1022309748753123,4.594260520737236,-3.3615805007117756,133.83810563715872,225.8736808173509,983.7053774598357,-40.69843262434437,0.36783352,0.4723992,0.99999994,-0.9999999,205.80612244897958,195.80647766917596,1000,79,10,1.2036252665341185,0.8413853062066741,5.387712304495707,-3.8342625843738465,1203.6252665341183,111.14177478206379,1429.489142452936,956.5599478920109,0.3563565,0.73624706,1.0,-1.0,1000.0,0.0,1000,1000,133.83810563715872,80,80000,130,204.070529863704,28.696534672984853,25.040903429035097,257.80796796572395,2010.5991253040265,7
0.4487419,-0.2491682733279601,0.5788719319229017,0.7291784958271031,-1.1610956327903772,-1.9985413551132776,0.19870422460758186,-0.6916431480067969,-2.262147497516634,0.07721035,0.5232436,0.83759737,-0.94239414,8.020850040096231,0.14288217497020586,9,8,10,1.2500188988500838,1.1650091048971196,7.75583807550453,-3.775739484709048,1250.018898850084,162.7701844889928,1470.4052914427261,974.1823959552542,0.28611436,0.7617353,1.0,-1.0,1000.0,0.0,1000,1000,-1.9985413551132776,90,90000,140,202.78826605179347,32.59057452320121,23.584538037190214,258.9633786121849,2265.7056542127393,8
0.42231408,2.0617001854494093,1.0704894701199048,5.584060027438515,-1.3657733576933313,261.835923552075,74.77919160169465,951.3134907018676,84.78612780700962,0.19206053,0.50075525,1.0,-1.0,127.0,75.69893733682166,1000,90,10,1.1825035674098348,1.1840529110143094,8.326486019048497,-3.774699268378499,1182.503567409834,246.48199512107212,1569.608402020089,896.8790466858995,0.21544135,0.77184916,1.0,-1.0,1000.0,0.0,1000,1000,261.835923552075,100,100000,150,211.06852990412153,28.740423679118976,26.107978435000405,265.9169320182409,2535.1890483687166,9
